,iso3,vaccine,ADM0_NAME,ADM1_NAME,NAME,who_coverage
2698,MDG,DTP3,Madagascar,boeni,marovoay,107.5199727
2699,MDG,DTP3,Madagascar,boeni,mitsinjo,90.38654026
2700,MDG,DTP3,Madagascar,boeni,soalala,89.90184736
2701,MDG,DTP3,Madagascar,bongolava,fenoarivoafovoany,87.12373284
2702,MDG,DTP3,Madagascar,bongolava,tsiroanomandidy,98.26595863
2703,MDG,DTP3,Madagascar,diana,ambanja,91.92811477
2704,MDG,DTP3,Madagascar,diana,ambilobe,94.47757367
2705,MDG,DTP3,Madagascar,diana,antsirananai,80.5840424
2706,MDG,DTP3,Madagascar,diana,antsirananaii,93.57248485
2707,MDG,DTP3,Madagascar,diana,nosybe,93.80694545
2708,MDG,DTP3,Madagascar,hautematsiatra,ambalavao,112.6227351
2709,MDG,DTP3,Madagascar,hautematsiatra,ambohimahasoa,99
2710,MDG,DTP3,Madagascar,hautematsiatra,fianarantsoai,86.24786107
2711,MDG,DTP3,Madagascar,hautematsiatra,ikalamavony,96.87996827
2712,MDG,DTP3,Madagascar,hautematsiatra,isandra,86.1313069
2713,MDG,DTP3,Madagascar,hautematsiatra,lalangina,86.90161036
2714,MDG,DTP3,Madagascar,hautematsiatra,vohibato,82.21173959
2715,MDG,DTP3,Madagascar,ihorombe,iakora,65.73796378
2716,MDG,DTP3,Madagascar,ihorombe,ihosy,87.21695343
2717,MDG,DTP3,Madagascar,ihorombe,ivohibe,90.42063079
2718,MDG,DTP3,Madagascar,itasy,arivonimamo,87.47775057
2719,MDG,DTP3,Madagascar,itasy,miarinarivo,93.03318502
2720,MDG,DTP3,Madagascar,itasy,soavinandriana,112.2677568
2721,MDG,DTP3,Madagascar,melaky,ambatomainty,93.00321807
2722,MDG,DTP3,Madagascar,melaky,antsalova,61.70186617
2723,MDG,DTP3,Madagascar,melaky,besalampy,72.92340704
2724,MDG,DTP3,Madagascar,melaky,maintirano,76.08523086
2725,MDG,DTP3,Madagascar,melaky,morafenobe,98.52814519
2726,MDG,DTP3,Madagascar,menabe,belotsiribihina,94.76730279
2727,MDG,DTP3,Madagascar,menabe,mahabo,83.65648665
2728,MDG,DTP3,Madagascar,menabe,manja,88.05721544
2729,MDG,DTP3,Madagascar,menabe,miandrivazo,90.32412163
2730,MDG,DTP3,Madagascar,menabe,morondava,87.6048143
2731,MDG,DTP3,Madagascar,sava,andapa,84.95376585
2732,MDG,DTP3,Madagascar,sava,antalaha,96.55438654
2733,MDG,DTP3,Madagascar,sava,sambava,82.76421308
2734,MDG,DTP3,Madagascar,sava,vohimarinavohemar,98.87835239
2735,MDG,DTP3,Madagascar,sofia,analalava,103.3939902
2736,MDG,DTP3,Madagascar,sofia,antsohihy,85.54911813
2737,MDG,DTP3,Madagascar,sofia,bealanana,84.95183471
2738,MDG,DTP3,Madagascar,sofia,befandrianaavaratra,96.01200943
2739,MDG,DTP3,Madagascar,sofia,borizinyportberger,99.08439828
2740,MDG,DTP3,Madagascar,sofia,mampikony,115.4731141
2741,MDG,DTP3,Madagascar,sofia,mandritsara,96.90785177
2742,MDG,DTP3,Madagascar,sudest,befotaka,83.8231906
2743,MDG,DTP3,Madagascar,sudest,farafangana,91.01751314
2744,MDG,DTP3,Madagascar,sudest,midongyatsimo,59.33465949
2745,MDG,DTP3,Madagascar,sudest,vangaindrano,74.56815242
2746,MDG,DTP3,Madagascar,sudest,vondrozo,84.50350418
2747,MDG,DTP3,Madagascar,sudouest,ampanihy,79.58597264
2748,MDG,DTP3,Madagascar,sudouest,ankazoaboatsimo,70.09923604
2749,MDG,DTP3,Madagascar,sudouest,benenitra,91.57984119
2750,MDG,DTP3,Madagascar,sudouest,beroroha,79.67911428
2751,MDG,DTP3,Madagascar,sudouest,betiokyatsimo,81.89914158
2752,MDG,DTP3,Madagascar,sudouest,morombe,88.76807624
2753,MDG,DTP3,Madagascar,sudouest,sakaraha,85.33284832
2754,MDG,DTP3,Madagascar,sudouest,toliaryi,86.74078959
2755,MDG,DTP3,Madagascar,sudouest,toliaryii,83.93556209
2756,MDG,DTP3,Madagascar,vakinankaratra,ambatolampy,97.31503761
2757,MDG,DTP3,Madagascar,vakinankaratra,antanifotsy,92.02109307
2758,MDG,DTP3,Madagascar,vakinankaratra,antsirabei,90.54102932
2759,MDG,DTP3,Madagascar,vakinankaratra,antsirabeii,94.72653346
2760,MDG,DTP3,Madagascar,vakinankaratra,betafo,104.2607981
2761,MDG,DTP3,Madagascar,vakinankaratra,faratsiho,79.30423683
2762,MDG,DTP3,Madagascar,vakinankaratra,mandoto,91.24458643
2763,MDG,DTP3,Madagascar,vatovavyfitovinany,ifanadiana,83.28310224
2764,MDG,DTP3,Madagascar,vatovavyfitovinany,ikongo,95.50574517
2765,MDG,DTP3,Madagascar,vatovavyfitovinany,manakaraatsimo,92.45288543
2766,MDG,DTP3,Madagascar,vatovavyfitovinany,mananjary,76.15723547
2767,MDG,DTP3,Madagascar,vatovavyfitovinany,nosyvarika,89.48373053
2768,MDG,DTP3,Madagascar,vatovavyfitovinany,vohipeno,88.5539257
2769,MLI,DTP3,Mali,bamako,commune1,106.8042214
2770,MLI,DTP3,Mali,bamako,commune2,100.3391194
2771,MLI,DTP3,Mali,bamako,commune3,101.2691544
2772,MLI,DTP3,Mali,bamako,commune4,101.1957933
2773,MLI,DTP3,Mali,bamako,commune5,85.22766762
2774,MLI,DTP3,Mali,bamako,commune6,114.6831778
2775,MLI,DTP3,Mali,gao,almoustrat,203.8292486
2776,MLI,DTP3,Mali,gao,ansongo,102.4753855
2777,MLI,DTP3,Mali,gao,bourem,88.85527952
2778,MLI,DTP3,Mali,gao,gao,89.01229739
2779,MLI,DTP3,Mali,kayes,bafoulabe,88.42316938
2780,MLI,DTP3,Mali,kayes,diema,89.06796069
2781,MLI,DTP3,Mali,kayes,kayes,78.60590588
2782,MLI,DTP3,Mali,kayes,kenieba,81.25464182
2783,MLI,DTP3,Mali,kayes,kita,76.39019601
2784,MLI,DTP3,Mali,kayes,nioro,91.36927041
2785,MLI,DTP3,Mali,kayes,oussoubidiagnia,87.07001493
2786,MLI,DTP3,Mali,kayes,sagabary,112.1408042
2787,MLI,DTP3,Mali,kayes,sefeto,96.18384379
2788,MLI,DTP3,Mali,kayes,yelimane,83.92497462
2789,MLI,DTP3,Mali,kidal,abeibara,1.118493986
2790,MLI,DTP3,Mali,kidal,kidal,26.42699268
2791,MLI,DTP3,Mali,kidal,tessalit,5.885907694
2792,MLI,DTP3,Mali,kidal,tinessako,35.34120871
2793,MLI,DTP3,Mali,koulikoro,banamba,96.01008073
2794,MLI,DTP3,Mali,koulikoro,dioila,81.1216277
2795,MLI,DTP3,Mali,koulikoro,fana,90.73298847
2796,MLI,DTP3,Mali,koulikoro,kalabancoro,102.4576383
2797,MLI,DTP3,Mali,koulikoro,kangaba,118.297898
2798,MLI,DTP3,Mali,koulikoro,kati,89.72025996
2799,MLI,DTP3,Mali,koulikoro,kolokani,89.65235898
2800,MLI,DTP3,Mali,koulikoro,koulikoro,79.66245959
2801,MLI,DTP3,Mali,koulikoro,nara,81.01954649
2802,MLI,DTP3,Mali,koulikoro,ouelessebougou,66.37024089
2803,MLI,DTP3,Mali,menaka,anderamboukane,111.6237282
2804,MLI,DTP3,Mali,menaka,inekar,169.0246205
2805,MLI,DTP3,Mali,menaka,menaka,92.95437735
2806,MLI,DTP3,Mali,menaka,tidermcne,400.9959907
2807,MLI,DTP3,Mali,mopti,bandiagara,95.69354081
2808,MLI,DTP3,Mali,mopti,bankass,96.54667626
2809,MLI,DTP3,Mali,mopti,djenne,85.53078354
2810,MLI,DTP3,Mali,mopti,douentza,72.08255367
2811,MLI,DTP3,Mali,mopti,koro,78.87902959
2812,MLI,DTP3,Mali,mopti,mopti,75.92443603
2813,MLI,DTP3,Mali,mopti,tenenkou,79.42966744
2814,MLI,DTP3,Mali,mopti,youwarou,103.5075793
2815,MLI,DTP3,Mali,segou,baroueli,92.76412805
2816,MLI,DTP3,Mali,segou,bla,96.14195325
2817,MLI,DTP3,Mali,segou,macina,93.40718911
2818,MLI,DTP3,Mali,segou,markala,111.7908145
2819,MLI,DTP3,Mali,segou,niono,82.41769633
2820,MLI,DTP3,Mali,segou,san,79.69449361
2821,MLI,DTP3,Mali,segou,segou,76.68412147
2822,MLI,DTP3,Mali,segou,tominian,81.95840178
2823,MLI,DTP3,Mali,sikasso,bougouni,87.14770696
2824,MLI,DTP3,Mali,sikasso,kadiolo,96.98081535
2825,MLI,DTP3,Mali,sikasso,kignan,91.72255244
2826,MLI,DTP3,Mali,sikasso,kolondieba,93.84337821
2827,MLI,DTP3,Mali,sikasso,koutiala,96.38589438
2828,MLI,DTP3,Mali,sikasso,niena,84.51381976
2829,MLI,DTP3,Mali,sikasso,selingue,87.91486656
2830,MLI,DTP3,Mali,sikasso,sikasso,87.29284634
2831,MLI,DTP3,Mali,sikasso,yanfolila,95.17023828
2832,MLI,DTP3,Mali,sikasso,yorosso,105.1150737
2833,MLI,DTP3,Mali,taoudeni,achouratt,123.6291675
2834,MLI,DTP3,Mali,taoudeni,alourche,59.97119061
2835,MLI,DTP3,Mali,taoudeni,arawane,76.68143531
2836,MLI,DTP3,Mali,taoudeni,boujbeha,117.8459394
2837,MLI,DTP3,Mali,taoudeni,foumalba,43.08000879
2838,MLI,DTP3,Mali,taoudeni,taoudeni,58.71515143
2839,MLI,DTP3,Mali,tombouctou,dire,101.2420311
2840,MLI,DTP3,Mali,tombouctou,goundam,63.16785242
2841,MLI,DTP3,Mali,tombouctou,gourmarharous,98.24326138
2842,MLI,DTP3,Mali,tombouctou,niafunke,89.63368896
2843,MLI,DTP3,Mali,tombouctou,tombouctou,106.5196411
2844,MOZ,DTP3,Mozambique,cabodelgado,ancuabe,121
2845,MOZ,DTP3,Mozambique,cabodelgado,balama,92
2846,MOZ,DTP3,Mozambique,cabodelgado,chiure,120
2847,MOZ,DTP3,Mozambique,cabodelgado,cidadedepemba,85
2848,MOZ,DTP3,Mozambique,cabodelgado,ibo,97
2849,MOZ,DTP3,Mozambique,cabodelgado,macomia,111
2850,MOZ,DTP3,Mozambique,cabodelgado,mecufi,136
2851,MOZ,DTP3,Mozambique,cabodelgado,meluco,122
2852,MOZ,DTP3,Mozambique,cabodelgado,metuge,96
2853,MOZ,DTP3,Mozambique,cabodelgado,mocimboadapraia,122
2854,MOZ,DTP3,Mozambique,cabodelgado,montepuez,98
2855,MOZ,DTP3,Mozambique,cabodelgado,mueda,88
2856,MOZ,DTP3,Mozambique,cabodelgado,muidumbe,110
2857,MOZ,DTP3,Mozambique,cabodelgado,namuno,107
2858,MOZ,DTP3,Mozambique,cabodelgado,nangade,116
2859,MOZ,DTP3,Mozambique,cabodelgado,palma,108
2860,MOZ,DTP3,Mozambique,cabodelgado,quissanga,109
2861,MOZ,DTP3,Mozambique,gaza,bilene,75
2862,MOZ,DTP3,Mozambique,gaza,chibuto,109
2863,MOZ,DTP3,Mozambique,gaza,chicualacuala,54
2864,MOZ,DTP3,Mozambique,gaza,chigubo,94
2865,MOZ,DTP3,Mozambique,gaza,chokwe,94
2866,MOZ,DTP3,Mozambique,gaza,chongoene,-2222
2867,MOZ,DTP3,Mozambique,gaza,cidadedexaixai,101
2868,MOZ,DTP3,Mozambique,gaza,guija,105
2869,MOZ,DTP3,Mozambique,gaza,limpopo,67
2870,MOZ,DTP3,Mozambique,gaza,mabalane,109
2871,MOZ,DTP3,Mozambique,gaza,mandlakazi,90
2872,MOZ,DTP3,Mozambique,gaza,mapai,-2222
2873,MOZ,DTP3,Mozambique,gaza,massangena,75
2874,MOZ,DTP3,Mozambique,gaza,massingir,119
2875,MOZ,DTP3,Mozambique,inhambane,cidadedeinhambane,93
2876,MOZ,DTP3,Mozambique,inhambane,funhalouro,84
2877,MOZ,DTP3,Mozambique,inhambane,govuro,107
2878,MOZ,DTP3,Mozambique,inhambane,homoine,100
2879,MOZ,DTP3,Mozambique,inhambane,inharrime,98
2880,MOZ,DTP3,Mozambique,inhambane,inhassoro,99
2881,MOZ,DTP3,Mozambique,inhambane,jangamo,113
2882,MOZ,DTP3,Mozambique,inhambane,mabote,96
2883,MOZ,DTP3,Mozambique,inhambane,massinga,100
2884,MOZ,DTP3,Mozambique,inhambane,maxixe,93
2885,MOZ,DTP3,Mozambique,inhambane,morrumbene,98
2886,MOZ,DTP3,Mozambique,inhambane,panda,97
2887,MOZ,DTP3,Mozambique,inhambane,vilankulos,103
2888,MOZ,DTP3,Mozambique,inhambane,zavala,101
2889,MOZ,DTP3,Mozambique,manica,barue,99
2890,MOZ,DTP3,Mozambique,manica,cidadedechimoio,111
2891,MOZ,DTP3,Mozambique,manica,gondola,84
2892,MOZ,DTP3,Mozambique,manica,guro,111
2893,MOZ,DTP3,Mozambique,manica,macate,126
2894,MOZ,DTP3,Mozambique,manica,machaze,115
2895,MOZ,DTP3,Mozambique,manica,macossa,101
2896,MOZ,DTP3,Mozambique,manica,manica,106
2897,MOZ,DTP3,Mozambique,manica,mossurize,110
2898,MOZ,DTP3,Mozambique,manica,sussundenga,108
2899,MOZ,DTP3,Mozambique,manica,tambara,126
2900,MOZ,DTP3,Mozambique,manica,vanduzi,111
2901,MOZ,DTP3,Mozambique,maputocidade,kamavota,65
2902,MOZ,DTP3,Mozambique,maputocidade,kamaxakene,36
2903,MOZ,DTP3,Mozambique,maputocidade,kampfumo,129
2904,MOZ,DTP3,Mozambique,maputocidade,kamubukwana,49
2905,MOZ,DTP3,Mozambique,maputocidade,kanyaka,63
2906,MOZ,DTP3,Mozambique,maputocidade,katembe,83
2907,MOZ,DTP3,Mozambique,maputocidade,nlhamankulu,88
2908,MOZ,DTP3,Mozambique,maputoprovincia,boane,83
2909,MOZ,DTP3,Mozambique,maputoprovincia,magude,93
2910,MOZ,DTP3,Mozambique,maputoprovincia,manhica,80
2911,MOZ,DTP3,Mozambique,maputoprovincia,marracuene,97
2912,MOZ,DTP3,Mozambique,maputoprovincia,matola,57
2913,MOZ,DTP3,Mozambique,maputoprovincia,matutuine,74
2914,MOZ,DTP3,Mozambique,maputoprovincia,moamba,105
2915,MOZ,DTP3,Mozambique,maputoprovincia,namaacha,69
2916,MOZ,DTP3,Mozambique,nampula,angoche,100
2917,MOZ,DTP3,Mozambique,nampula,distritodenampula,110
2918,MOZ,DTP3,Mozambique,nampula,erati,101
2919,MOZ,DTP3,Mozambique,nampula,ilhademocambique,86
2920,MOZ,DTP3,Mozambique,nampula,lalaua,99
2921,MOZ,DTP3,Mozambique,nampula,larde,132
2922,MOZ,DTP3,Mozambique,nampula,liupo,107
2923,MOZ,DTP3,Mozambique,nampula,malema,91
2924,MOZ,DTP3,Mozambique,nampula,meconta,95
2925,MOZ,DTP3,Mozambique,nampula,mecuburi,108
2926,MOZ,DTP3,Mozambique,nampula,memba,94
2927,MOZ,DTP3,Mozambique,nampula,mogincual,90
2928,MOZ,DTP3,Mozambique,nampula,mogovolas,93
2929,MOZ,DTP3,Mozambique,nampula,moma,72
2930,MOZ,DTP3,Mozambique,nampula,monapo,105
2931,MOZ,DTP3,Mozambique,nampula,mossuril,108
2932,MOZ,DTP3,Mozambique,nampula,muecate,88
2933,MOZ,DTP3,Mozambique,nampula,murrupula,113
2934,MOZ,DTP3,Mozambique,nampula,nacalaavelha,97
2935,MOZ,DTP3,Mozambique,nampula,nacalaporto,106
2936,MOZ,DTP3,Mozambique,nampula,nacaroa,86
2937,MOZ,DTP3,Mozambique,nampula,rapale,104
2938,MOZ,DTP3,Mozambique,nampula,ribaue,100
2939,MOZ,DTP3,Mozambique,niassa,chimbonila,124
2940,MOZ,DTP3,Mozambique,niassa,cuamba,109
2941,MOZ,DTP3,Mozambique,niassa,distritodelichinga,100
2942,MOZ,DTP3,Mozambique,niassa,lago,108
2943,MOZ,DTP3,Mozambique,niassa,majune,101
2944,MOZ,DTP3,Mozambique,niassa,mandimba,113
2945,MOZ,DTP3,Mozambique,niassa,marrupa,113
2946,MOZ,DTP3,Mozambique,niassa,maua,111
2947,MOZ,DTP3,Mozambique,niassa,mavago,128
2948,MOZ,DTP3,Mozambique,niassa,mecanhelas,100
2949,MOZ,DTP3,Mozambique,niassa,mecula,114
2950,MOZ,DTP3,Mozambique,niassa,metarica,100
2951,MOZ,DTP3,Mozambique,niassa,muembe,122
2952,MOZ,DTP3,Mozambique,niassa,ngauma,95
2953,MOZ,DTP3,Mozambique,niassa,nipepe,119
2954,MOZ,DTP3,Mozambique,niassa,sanga,123
2955,MOZ,DTP3,Mozambique,sofala,buzi,123
2956,MOZ,DTP3,Mozambique,sofala,caia,143
2957,MOZ,DTP3,Mozambique,sofala,chemba,111
2958,MOZ,DTP3,Mozambique,sofala,cheringoma,111
2959,MOZ,DTP3,Mozambique,sofala,chibabava,119
2960,MOZ,DTP3,Mozambique,sofala,cidadedabeira,100
2961,MOZ,DTP3,Mozambique,sofala,dondo,108
2962,MOZ,DTP3,Mozambique,sofala,gorongosa,113
2963,MOZ,DTP3,Mozambique,sofala,machanga,107
2964,MOZ,DTP3,Mozambique,sofala,maringue,95
2965,MOZ,DTP3,Mozambique,sofala,marromeu,101
2966,MOZ,DTP3,Mozambique,sofala,muanza,100
2967,MOZ,DTP3,Mozambique,sofala,nhamatanda,103
2968,MOZ,DTP3,Mozambique,tete,angonia,85
2969,MOZ,DTP3,Mozambique,tete,cahorabassa,113
2970,MOZ,DTP3,Mozambique,tete,changara,84
2971,MOZ,DTP3,Mozambique,tete,chifunde,103
2972,MOZ,DTP3,Mozambique,tete,chiuta,109
2973,MOZ,DTP3,Mozambique,tete,cidadedetete,121
2974,MOZ,DTP3,Mozambique,tete,doa,83
2975,MOZ,DTP3,Mozambique,tete,macanga,126
2976,MOZ,DTP3,Mozambique,tete,magoe,93
2977,MOZ,DTP3,Mozambique,tete,marara,97
2978,MOZ,DTP3,Mozambique,tete,maravia,94
2979,MOZ,DTP3,Mozambique,tete,moatize,116
2980,MOZ,DTP3,Mozambique,tete,mutarara,136
2981,MOZ,DTP3,Mozambique,tete,tsangano,102
2982,MOZ,DTP3,Mozambique,tete,zumbo,114
2983,MOZ,DTP3,Mozambique,zambezia,altomolocue,108
2984,MOZ,DTP3,Mozambique,zambezia,chinde,97
2985,MOZ,DTP3,Mozambique,zambezia,cidadedequelimane,98
2986,MOZ,DTP3,Mozambique,zambezia,derre,99
2987,MOZ,DTP3,Mozambique,zambezia,gile,108
2988,MOZ,DTP3,Mozambique,zambezia,gurue,102
2989,MOZ,DTP3,Mozambique,zambezia,ile,106
2990,MOZ,DTP3,Mozambique,zambezia,inhassunge,76
2991,MOZ,DTP3,Mozambique,zambezia,luabo,114
2992,MOZ,DTP3,Mozambique,zambezia,lugela,106
2993,MOZ,DTP3,Mozambique,zambezia,maganjadacosta,117
2994,MOZ,DTP3,Mozambique,zambezia,milange,96
2995,MOZ,DTP3,Mozambique,zambezia,mocuba,120
2996,MOZ,DTP3,Mozambique,zambezia,mocubela,102
2997,MOZ,DTP3,Mozambique,zambezia,molumbo,116
2998,MOZ,DTP3,Mozambique,zambezia,mopeia,132
2999,MOZ,DTP3,Mozambique,zambezia,morrumbala,112
3000,MOZ,DTP3,Mozambique,zambezia,mulevala,119
3001,MOZ,DTP3,Mozambique,zambezia,namacurra,91
3002,MOZ,DTP3,Mozambique,zambezia,namarroi,100
3003,MOZ,DTP3,Mozambique,zambezia,nicoadala,98
3004,MOZ,DTP3,Mozambique,zambezia,pebane,103
3005,MRT,DTP3,Mauritania,adrar,aoujeft,95.35962992
3006,MRT,DTP3,Mauritania,adrar,atar,94.81761226
3007,MRT,DTP3,Mauritania,adrar,chinguitti,110.2130275
3008,MRT,DTP3,Mauritania,adrar,ouadane,66.73220536
3009,MRT,DTP3,Mauritania,assaba,barkeiwel,90.90471367
3010,MRT,DTP3,Mauritania,assaba,boumdeid,136.4568746
3011,MRT,DTP3,Mauritania,assaba,guerou,109.9821989
3012,MRT,DTP3,Mauritania,assaba,kankossa,87.91913322
3013,MRT,DTP3,Mauritania,assaba,kiffa,95.35205949
3014,MRT,DTP3,Mauritania,brakna,aleg,85.0489596
3015,MRT,DTP3,Mauritania,brakna,bababe,96.12606363
3016,MRT,DTP3,Mauritania,brakna,boghe,98.50092954
3017,MRT,DTP3,Mauritania,brakna,maghtalahjar,90.42716056
3018,MRT,DTP3,Mauritania,brakna,mbagne,98.48406131
3019,MRT,DTP3,Mauritania,dakhletnouadhibou,chami,98.95833333
3020,MRT,DTP3,Mauritania,dakhletnouadhibou,nouadhibou,79.92548641
3021,MRT,DTP3,Mauritania,gorgol,kaedi,89.86540411
3022,MRT,DTP3,Mauritania,gorgol,maghama,85.39257951
3023,MRT,DTP3,Mauritania,gorgol,mboud,91.3755455
3024,MRT,DTP3,Mauritania,gorgol,mounguel,113.5516918
3025,MRT,DTP3,Mauritania,guiodimakha,ouldyenge,100.2083143
3026,MRT,DTP3,Mauritania,guiodimakha,selibabi,83.06380331
3027,MRT,DTP3,Mauritania,hodhechargui,amourj,102.9479555
3028,MRT,DTP3,Mauritania,hodhechargui,basseknou,84.75072976
3029,MRT,DTP3,Mauritania,hodhechargui,dhar,33.47248404
3030,MRT,DTP3,Mauritania,hodhechargui,djiguenni,93.64794855
3031,MRT,DTP3,Mauritania,hodhechargui,nema,108.0952288
3032,MRT,DTP3,Mauritania,hodhechargui,oualata,56.4583573
3033,MRT,DTP3,Mauritania,hodhechargui,tembedgha,96.30155281
3034,MRT,DTP3,Mauritania,hodhelgharbi,aiounalatrouss,99.03265425
3035,MRT,DTP3,Mauritania,hodhelgharbi,koubenni,96.93508103
3036,MRT,DTP3,Mauritania,hodhelgharbi,tamchekett,74.09028801
3037,MRT,DTP3,Mauritania,hodhelgharbi,tintane,73.62520562
3038,MRT,DTP3,Mauritania,inchiri,akjoujt,90.19886378
3039,MRT,DTP3,Mauritania,nouakchottnord,darnaim,83.13199418
3040,MRT,DTP3,Mauritania,nouakchottnord,teyarett,114.186959
3041,MRT,DTP3,Mauritania,nouakchottnord,toujounine,64.41767574
3042,MRT,DTP3,Mauritania,nouakchottouest,ksar,149.9137189
3043,MRT,DTP3,Mauritania,nouakchottouest,sebkha,109.3023935
3044,MRT,DTP3,Mauritania,nouakchottouest,tevraghzeina,107.4570736
3045,MRT,DTP3,Mauritania,nouakchottsud,arafat,74.80555041
3046,MRT,DTP3,Mauritania,nouakchottsud,elmina,76.13895948
3047,MRT,DTP3,Mauritania,nouakchottsud,riyadh,61.10335343
3048,MRT,DTP3,Mauritania,tagant,moudjeria,102.3267332
3049,MRT,DTP3,Mauritania,tagant,tichit,53.37944302
3050,MRT,DTP3,Mauritania,tagant,tijikja,124.7676512
3051,MRT,DTP3,Mauritania,tiriszemmour,birmougrein,50.78125
3052,MRT,DTP3,Mauritania,tiriszemmour,fderick,80.64516129
3053,MRT,DTP3,Mauritania,tiriszemmour,zouerat,84.51568895
3054,MRT,DTP3,Mauritania,trarza,boutilimit,88.93605635
3055,MRT,DTP3,Mauritania,trarza,keurmacen,70.51397401
3056,MRT,DTP3,Mauritania,trarza,mederdra,89.72838031
3057,MRT,DTP3,Mauritania,trarza,ouadnaga,61.98149764
3058,MRT,DTP3,Mauritania,trarza,rkiz,87.96832891
3059,MRT,DTP3,Mauritania,trarza,rosso,88.65768465
3060,MUS,DTP3,Mauritius,blackriver,2222,85
3061,MUS,DTP3,Mauritius,flacq,2222,83
3062,MUS,DTP3,Mauritius,grandport,2222,87
3063,MUS,DTP3,Mauritius,moka,2222,89
3064,MUS,DTP3,Mauritius,pamplemousses,2222,82
3065,MUS,DTP3,Mauritius,plaineswilhems,2222,77
3066,MUS,DTP3,Mauritius,portlouis,2222,83
3067,MUS,DTP3,Mauritius,rivdurempart,2222,81
3068,MUS,DTP3,Mauritius,rodrigues,2222,91
3069,MUS,DTP3,Mauritius,savanne,2222,93
3070,MWI,DTP3,Malawi,central,dedza,103
3071,MWI,DTP3,Malawi,central,dowa,71
3072,MWI,DTP3,Malawi,central,kasungu,78
3073,MWI,DTP3,Malawi,central,lilongwe,88
3074,MWI,DTP3,Malawi,central,mchinji,74
3075,MWI,DTP3,Malawi,central,nkhotakota,98
3076,MWI,DTP3,Malawi,central,ntcheu,95
3077,MWI,DTP3,Malawi,central,ntchisi,77
3078,MWI,DTP3,Malawi,central,salima,92
3079,MWI,DTP3,Malawi,north,chitipa,74
3080,MWI,DTP3,Malawi,north,karonga,86
3081,MWI,DTP3,Malawi,north,likoma,99
3082,MWI,DTP3,Malawi,north,mzimba,82
3083,MWI,DTP3,Malawi,north,nkhatabay,83
3084,MWI,DTP3,Malawi,north,rumphi,77
3085,MWI,DTP3,Malawi,south,balaka,88
3086,MWI,DTP3,Malawi,south,blantyre,94
3087,MWI,DTP3,Malawi,south,chikwawa,96
3088,MWI,DTP3,Malawi,south,chiradzulu,103
3089,MWI,DTP3,Malawi,south,machinga,94
3090,MWI,DTP3,Malawi,south,mangochi,84
3091,MWI,DTP3,Malawi,south,mulanje,101
3092,MWI,DTP3,Malawi,south,mwanza,109
3093,MWI,DTP3,Malawi,south,neno,79
3094,MWI,DTP3,Malawi,south,nsanje,107
3095,MWI,DTP3,Malawi,south,phalombe,95
3096,MWI,DTP3,Malawi,south,thyolo,91
3097,MWI,DTP3,Malawi,south,zomba,80
3098,NAM,DTP3,Namibia,erongo,omaruru,99
3099,NAM,DTP3,Namibia,erongo,swakopmund,90
3100,NAM,DTP3,Namibia,erongo,usakos,81
3101,NAM,DTP3,Namibia,erongo,walvisbay,105
3102,NAM,DTP3,Namibia,hardap,aranos,80
3103,NAM,DTP3,Namibia,hardap,mariental,86
3104,NAM,DTP3,Namibia,hardap,rehoboth,84
3105,NAM,DTP3,Namibia,kavangoeast,andara,82
3106,NAM,DTP3,Namibia,kavangoeast,nyangana,84
3107,NAM,DTP3,Namibia,kavangoeast,rundu,80
3108,NAM,DTP3,Namibia,kavangowest,nankudu,73
3109,NAM,DTP3,Namibia,kharas,karasburg,107
3110,NAM,DTP3,Namibia,kharas,keetmanshoop,93
3111,NAM,DTP3,Namibia,kharas,luderitz,104
3112,NAM,DTP3,Namibia,khomas,windhoek,82
3113,NAM,DTP3,Namibia,kunene,khorixas,84
3114,NAM,DTP3,Namibia,kunene,opuwo,55
3115,NAM,DTP3,Namibia,kunene,outjo,95
3116,NAM,DTP3,Namibia,ohangwena,eenhana,99
3117,NAM,DTP3,Namibia,ohangwena,engela,92
3118,NAM,DTP3,Namibia,ohangwena,kongo,110
3119,NAM,DTP3,Namibia,omaheke,gobabis,92
3120,NAM,DTP3,Namibia,omusati,okahao,101
3121,NAM,DTP3,Namibia,omusati,oshikuku,86
3122,NAM,DTP3,Namibia,omusati,outapi,104
3123,NAM,DTP3,Namibia,omusati,tsandi,97
3124,NAM,DTP3,Namibia,oshana,oshakati,86
3125,NAM,DTP3,Namibia,oshikoto,onandjokwe,85
3126,NAM,DTP3,Namibia,oshikoto,tsumeb,92
3127,NAM,DTP3,Namibia,otjozondjupa,grootfontein,88
3128,NAM,DTP3,Namibia,otjozondjupa,okahandja,86
3129,NAM,DTP3,Namibia,otjozondjupa,okakarara,84
3130,NAM,DTP3,Namibia,otjozondjupa,otjiwarongo,89
3131,NAM,DTP3,Namibia,zambezi,katimamulilo,90
3132,NER,DTP3,Niger,agadez,arlit,89.56044879
3133,NER,DTP3,Niger,agadez,bilma,70.22443932
3134,NER,DTP3,Niger,agadez,iferouane,68.38841655
3135,NER,DTP3,Niger,agadez,ingall,67.02357062
3136,NER,DTP3,Niger,agadez,tchirozerine,85.71766216
3137,NER,DTP3,Niger,agadez,aderbissanat,71.29652653
3138,NER,DTP3,Niger,agadez,agadezcom,104.4905791
