,NAME.who_adm1,NAME.who,NAME.shpfile,Country,iso3,who_coverage,merge_status,field_name,location_code,shapefile
2106,jutiapa,pasaco,pasaco,Guatemala,GTM,88.23529412,success,GAUL_CODE,65171,lf_g2015_2014_2
2107,sacatepequez,pastores,pastores,Guatemala,GTM,90.66666667,success,GAUL_CODE,64870,lf_g2015_2014_2
2108,suchitepequez,patulul,patulul,Guatemala,GTM,40.68627451,success,GAUL_CODE,64991,lf_g2015_2014_2
2109,chimaltenango,pochuta,pochuta,Guatemala,GTM,120.8144796,success,GAUL_CODE,64891,lf_g2015_2014_2
2110,izabal,puertobarrios,puertobarrios,Guatemala,GTM,65.5651341,success,GAUL_CODE,65124,lf_g2015_2014_2
2111,jutiapa,quesada,quesada,Guatemala,GTM,92.29249012,success,GAUL_CODE,65173,lf_g2015_2014_2
2112,quetzaltenango,quetzaltenango,quetzaltenango,Guatemala,GTM,61.32380074,success,GAUL_CODE,64954,lf_g2015_2014_2
2113,chiquimula,quetzaltepeque,quetzaltepeque,Guatemala,GTM,85.18518519,success,GAUL_CODE,65147,lf_g2015_2014_2
2114,bajaverapaz,rabinal,rabinal,Guatemala,GTM,89.50914341,success,GAUL_CODE,65090,lf_g2015_2014_2
2115,altaverapaz,raxruja,raxruja,Guatemala,GTM,82.01438849,success,GAUL_CODE,114998,lf_g2015_2014_2
2116,retalhuleu,retalhuleu,retalhuleu,Guatemala,GTM,74.34660233,success,GAUL_CODE,64998,lf_g2015_2014_2
2117,quiche,sacapulas,sacapulas,Guatemala,GTM,59.74421437,success,GAUL_CODE,65082,lf_g2015_2014_2
2118,suchitepequez,samayac,samayac,Guatemala,GTM,89.50381679,success,GAUL_CODE,64985,lf_g2015_2014_2
2119,sacatepequez,sanantonioaguascalientes,sanantonioaguascalientes,Guatemala,GTM,80.37735849,success,GAUL_CODE,64882,lf_g2015_2014_2
2120,huehuetenango,sanantoniohuista,sanantoniohuista,Guatemala,GTM,94.87804878,success,GAUL_CODE,65059,lf_g2015_2014_2
2121,quiche,sanantonioilotenango,sanantonioilotenango,Guatemala,GTM,86.89320388,success,GAUL_CODE,65074,lf_g2015_2014_2
2122,elprogreso,sanantoniolapaz,sanantoniolapaz,Guatemala,GTM,91.79954442,success,GAUL_CODE,64867,lf_g2015_2014_2
2123,elprogreso,sanarate,sanarate,Guatemala,GTM,87.72321429,success,GAUL_CODE,64865,lf_g2015_2014_2
2124,totonicapan,sanbartoloaguascalientes,sanbartoloaguascalientes,Guatemala,GTM,88.56304985,success,GAUL_CODE,64953,lf_g2015_2014_2
2125,cochabamba,sanbenito,sanbenito,Guatemala,GTM,37.19412724,success,GAUL_CODE,65114,lf_g2015_2014_2
2126,jalapa,sancarlosalzatate,sancarlosalzatate,Guatemala,GTM,92.43243243,success,GAUL_CODE,65154,lf_g2015_2014_2
2127,quetzaltenango,sancarlossija,sancarlossija,Guatemala,GTM,70.58823529,success,GAUL_CODE,64957,lf_g2015_2014_2
2128,cesar,sandiego,sandiego,Guatemala,GTM,86.07594937,success,GAUL_CODE,65136,lf_g2015_2014_2
2129,retalhuleu,sanfeliperetalhuleu,sanfeliperetalhuleu,Guatemala,GTM,97.81420765,success,GAUL_CODE,65002,lf_g2015_2014_2
2130,antioquia,sanfrancisco,sanfrancisco,Guatemala,GTM,95.7605985,success,GAUL_CODE,65117,lf_g2015_2014_2
2131,totonicapan,sanfranciscoelalto,sanfranciscoelalto,Guatemala,GTM,84.52237001,success,GAUL_CODE,64948,lf_g2015_2014_2
2132,suchitepequez,sangabriel,sangabriel,Guatemala,GTM,117.4825175,success,GAUL_CODE,64989,lf_g2015_2014_2
2133,huehuetenango,sangasparixchil,sangasparixchil,Guatemala,GTM,75.21865889,success,GAUL_CODE,65064,lf_g2015_2014_2
2134,bolivar,sanjacinto,sanjacinto,Guatemala,GTM,93.05555556,success,GAUL_CODE,65148,lf_g2015_2014_2
2135,suchitepequez,sanjuanbautista,sanjuanbautista,Guatemala,GTM,45.22613065,success,GAUL_CODE,64993,lf_g2015_2014_2
2136,altaverapaz,sanjuanchamelco,sanjuanchamelco,Guatemala,GTM,73.92676768,success,GAUL_CODE,65105,lf_g2015_2014_2
2137,quiche,sanjuancotzal,sanjuancotzal,Guatemala,GTM,98.64253394,success,GAUL_CODE,65077,lf_g2015_2014_2
2138,huehuetenango,sanjuanixcoy,sanjuanixcoy,Guatemala,GTM,77.9363337,success,GAUL_CODE,65058,lf_g2015_2014_2
2139,chiquimula,sanjuanlaermita,sanjuanlaermita,Guatemala,GTM,90.52863436,success,GAUL_CODE,65141,lf_g2015_2014_2
2140,solola,sanjuanlalaguna,sanjuanlalaguna,Guatemala,GTM,93.07958478,success,GAUL_CODE,64943,lf_g2015_2014_2
2141,quetzaltenango,sanjuanostuncalco,sanjuanostuncalco,Guatemala,GTM,77.59312321,success,GAUL_CODE,64962,lf_g2015_2014_2
2142,santarosa,sanjuantecuaco,sanjuantecuaco,Guatemala,GTM,74.56445993,success,GAUL_CODE,64919,lf_g2015_2014_2
2143,chaco,sanlorenzo,sanlorenzo,Guatemala,GTM,89.16666667,success,GAUL_CODE,65035,lf_g2015_2014_2
2144,chaco,sanlorenzo,sanlorenzo,Guatemala,GTM,89.16666667,success,GAUL_CODE,64984,lf_g2015_2014_2
2145,chaco,sanlorenzo,sanlorenzo,Guatemala,GTM,84.57142857,success,GAUL_CODE,65035,lf_g2015_2014_2
2146,chaco,sanlorenzo,sanlorenzo,Guatemala,GTM,84.57142857,success,GAUL_CODE,64984,lf_g2015_2014_2
2147,antioquia,sanluis,sanluis,Guatemala,GTM,87.70210681,success,GAUL_CODE,65120,lf_g2015_2014_2
2148,jalapa,sanluisjilotepeque,sanluisjilotepeque,Guatemala,GTM,78.20738137,success,GAUL_CODE,65152,lf_g2015_2014_2
2149,sucre,sanmarcos,sanmarcos,Guatemala,GTM,54.92227979,success,GAUL_CODE,65007,lf_g2015_2014_2
2150,solola,sanmarcoslalaguna,sanmarcoslalaguna,Guatemala,GTM,100,success,GAUL_CODE,64942,lf_g2015_2014_2
2151,boyaca,sanmateo,sanmateo,Guatemala,GTM,107.3529412,success,GAUL_CODE,64963,lf_g2015_2014_2
2152,bajaverapaz,sanmiguelchicaj,sanmiguelchicaj,Guatemala,GTM,94.43155452,success,GAUL_CODE,65089,lf_g2015_2014_2
2153,loslagos,sanpablo,sanpablo,Guatemala,GTM,85.23144747,success,GAUL_CODE,65025,lf_g2015_2014_2
2154,solola,sanpablolalaguna,sanpablolalaguna,Guatemala,GTM,98.85714286,success,GAUL_CODE,64941,lf_g2015_2014_2
2155,guatemala,sanpedroayampuc,sanpedroayampuc,Guatemala,GTM,76.61812298,success,GAUL_CODE,64849,lf_g2015_2014_2
2156,quiche,sanpedrojocopilas,sanpedrojocopilas,Guatemala,GTM,70.62937063,success,GAUL_CODE,65075,lf_g2015_2014_2
2157,solola,sanpedrolalaguna,sanpedrolalaguna,Guatemala,GTM,69.23076923,success,GAUL_CODE,64944,lf_g2015_2014_2
2158,huehuetenango,sanpedronecta,sanpedronecta,Guatemala,GTM,76.56903766,success,GAUL_CODE,65041,lf_g2015_2014_2
2159,jalapa,sanpedropinula,sanpedropinula,Guatemala,GTM,77.6683087,success,GAUL_CODE,65151,lf_g2015_2014_2
2160,huehuetenango,sanrafaellaindependencia,sanrafaellaindependencia,Guatemala,GTM,73.23943662,success,GAUL_CODE,65049,lf_g2015_2014_2
2161,santarosa,sanrafaellasflores,sanrafaellasflores,Guatemala,GTM,111.3553114,success,GAUL_CODE,64917,lf_g2015_2014_2
2162,sanmarcos,sanrafaelpiedelacuesta,sanrafaelpiedelacuesta,Guatemala,GTM,97.97979798,success,GAUL_CODE,65017,lf_g2015_2014_2
2163,guatemala,sanraymundo,sanraymundo,Guatemala,GTM,81.18686869,success,GAUL_CODE,64853,lf_g2015_2014_2
2164,elprogreso,sansare,sansare,Guatemala,GTM,78.65168539,success,GAUL_CODE,64866,lf_g2015_2014_2
2165,magdalena,santaana,santaana,Guatemala,GTM,77.13787086,success,GAUL_CODE,65118,lf_g2015_2014_2
2166,huehuetenango,santaanahuista,santaanahuista,Guatemala,GTM,69.8630137,success,GAUL_CODE,65066,lf_g2015_2014_2
2167,chimaltenango,santaapolonia,santaapolonia,Guatemala,GTM,88.62385321,success,GAUL_CODE,64888,lf_g2015_2014_2
2168,sacatepequez,santacatarinabarahona,santacatarinabarahona,Guatemala,GTM,139.7058824,success,GAUL_CODE,64883,lf_g2015_2014_2
2169,jutiapa,santacatarinamita,santacatarinamita,Guatemala,GTM,95.26916803,success,GAUL_CODE,65159,lf_g2015_2014_2
2170,guatemala,santacatarinapinula,santacatarinapinula,Guatemala,GTM,76.6798419,success,GAUL_CODE,64844,lf_g2015_2014_2
2171,solola,santaclaralalaguna,santaclaralalaguna,Guatemala,GTM,76.59574468,success,GAUL_CODE,64933,lf_g2015_2014_2
2172,solola,santacruzlalaguna,santacruzlalaguna,Guatemala,GTM,88.37209302,success,GAUL_CODE,64940,lf_g2015_2014_2
2173,santarosa,santacruznaranjo,santacruznaranjo,Guatemala,GTM,96.42857143,success,GAUL_CODE,64924,lf_g2015_2014_2
2174,altaverapaz,santacruzverapaz,santacruzverapaz,Guatemala,GTM,91.5704388,success,GAUL_CODE,65097,lf_g2015_2014_2
2175,huehuetenango,santaeulalia,santaeulalia,Guatemala,GTM,65.20356234,success,GAUL_CODE,65052,lf_g2015_2014_2
2176,santacatarina,santarosadelima,santarosadelima,Guatemala,GTM,118.0232558,success,GAUL_CODE,64915,lf_g2015_2014_2
2177,huehuetenango,santiagochimaltenango,santiagochimaltenango,Guatemala,GTM,68.89632107,success,GAUL_CODE,65065,lf_g2015_2014_2
2178,sacatepequez,santodomingoxenacoj,santodomingoxenacoj,Guatemala,GTM,110.6382979,success,GAUL_CODE,64872,lf_g2015_2014_2
2179,escuintla,sanvicentepacaya,sanvicentepacaya,Guatemala,GTM,129.1793313,success,GAUL_CODE,64911,lf_g2015_2014_2
2180,quetzaltenango,sibilia,sibilia,Guatemala,GTM,104.3010753,success,GAUL_CODE,64958,lf_g2015_2014_2
2181,sanmarcos,sibinal,sibinal,Guatemala,GTM,94.92273731,success,GAUL_CODE,65014,lf_g2015_2014_2
2182,sanmarcos,sipacapa,sipacapa,Guatemala,GTM,87.84916201,success,GAUL_CODE,65032,lf_g2015_2014_2
2183,sacatepequez,sumpango,sumpango,Guatemala,GTM,75.6122449,success,GAUL_CODE,64871,lf_g2015_2014_2
2184,altaverapaz,tactic,tactic,Guatemala,GTM,93.93939394,success,GAUL_CODE,65099,lf_g2015_2014_2
2185,sanmarcos,tajumulco,tajumulco,Guatemala,GTM,91.82389937,success,GAUL_CODE,65015,lf_g2015_2014_2
2186,santarosa,taxisco,taxisco,Guatemala,GTM,91.73441734,success,GAUL_CODE,64921,lf_g2015_2014_2
2187,sanmarcos,tejutla,tejutla,Guatemala,GTM,91.60104987,success,GAUL_CODE,65016,lf_g2015_2014_2
2188,escuintla,tiquisate,tiquisate,Guatemala,GTM,87.99424874,success,GAUL_CODE,64905,lf_g2015_2014_2
2189,guatemala,villacanales,villacanales,Guatemala,GTM,77.99205899,success,GAUL_CODE,64858,lf_g2015_2014_2
2190,pando,villanueva,villanueva,Guatemala,GTM,61.54136284,success,GAUL_CODE,64857,lf_g2015_2014_2
2191,chimaltenango,yepocapa,yepocapa,Guatemala,GTM,92.17391304,success,GAUL_CODE,64895,lf_g2015_2014_2
2192,jutiapa,yupiltepeque,yupiltepeque,Guatemala,GTM,94.1011236,success,GAUL_CODE,65162,lf_g2015_2014_2
2193,zacapa,zacapa,zacapa,Guatemala,GTM,38.19714656,success,GAUL_CODE,65129,lf_g2015_2014_2
2194,quiche,zacualpa,zacualpa,Guatemala,GTM,81.0786106,success,GAUL_CODE,65070,lf_g2015_2014_2
2195,antioquia,zaragoza,zaragoza,Guatemala,GTM,83.75796178,success,GAUL_CODE,64898,lf_g2015_2014_2
2196,quetzaltenango,zunil,zunil,Guatemala,GTM,86.78571429,success,GAUL_CODE,64969,lf_g2015_2014_2
2197,suchitepequez,zunilito,zunilito,Guatemala,GTM,51.38121547,success,GAUL_CODE,64995,lf_g2015_2014_2
2199,quetzaltenango,huitan,huitsn,Guatemala,GTM,66.34146341,fuzzy success,GAUL_CODE,64968,lf_g2015_2014_2
2200,zacapa,huite,huit,Guatemala,GTM,95.65217391,fuzzy success,GAUL_CODE,65138,lf_g2015_2014_2
2202,escuintla,palin,paln,Guatemala,GTM,85.94917788,fuzzy success,GAUL_CODE,64910,lf_g2015_2014_2
2204,altaverapaz,panzos,panzs,Guatemala,GTM,86.8940754,fuzzy success,GAUL_CODE,65102,lf_g2015_2014_2
2208,quiche,patzite,patzit,Guatemala,GTM,75,fuzzy success,GAUL_CODE,65073,lf_g2015_2014_2
2210,chimaltenango,patzun,patzn,Guatemala,GTM,70.6122449,fuzzy success,GAUL_CODE,64890,lf_g2015_2014_2
2211,bajaverapaz,salama,salams,Guatemala,GTM,87.87696019,fuzzy success,GAUL_CODE,65088,lf_g2015_2014_2
2213,caldas,sanjose,sanjos,Guatemala,GTM,105.2023121,fuzzy success,GAUL_CODE,65113,lf_g2015_2014_2
2215,guatemala,sanpedrosacatepequez,sanpedrosacatepquez,Guatemala,GTM,104.1666667,fuzzy success,GAUL_CODE,65008,lf_g2015_2014_2
2217,sanmarcos,sanpedrosacatepequez,sanpedrosacatepquez,Guatemala,GTM,97.20514254,fuzzy success,GAUL_CODE,64851,lf_g2015_2014_2
2219,huehuetenango,santabarbara,santabsrbara,Guatemala,GTM,70.008285,fuzzy success,GAUL_CODE,65045,lf_g2015_2014_2
2221,suchitepequez,santabarbara,santabsrbara,Guatemala,GTM,98.97959184,fuzzy success,GAUL_CODE,64992,lf_g2015_2014_2
2223,solola,solola,solols,Guatemala,GTM,73.40563991,fuzzy success,GAUL_CODE,64927,lf_g2015_2014_2
2225,huehuetenango,aguacatan,aguacatsn,Guatemala,GTM,79.87465181,fuzzy success,GAUL_CODE,65062,lf_g2015_2014_2
2226,guatemala,amatitlan,amatitlsn,Guatemala,GTM,72.67625395,fuzzy success,GAUL_CODE,64856,lf_g2015_2014_2
2227,jutiapa,asuncionmita,asuncinmita,Guatemala,GTM,115.3037383,fuzzy success,GAUL_CODE,65161,lf_g2015_2014_2
2228,zacapa,cabanas,cabaas,Guatemala,GTM,88.81987578,fuzzy success,GAUL_CODE,65135,lf_g2015_2014_2
2229,quetzaltenango,cabrican,cabricsn,Guatemala,GTM,90.90909091,fuzzy success,GAUL_CODE,64959,lf_g2015_2014_2
2230,altaverapaz,cahabon,cahabn,Guatemala,GTM,88.01498127,fuzzy success,GAUL_CODE,65107,lf_g2015_2014_2
2231,quetzaltenango,cajola,cajols,Guatemala,GTM,94.65346535,fuzzy success,GAUL_CODE,64960,lf_g2015_2014_2
2232,chiquimula,camotan,camotsn,Guatemala,GTM,106.2688366,fuzzy success,GAUL_CODE,65143,lf_g2015_2014_2
2233,quiche,canilla,canills,Guatemala,GTM,82.80802292,fuzzy success,GAUL_CODE,65084,lf_g2015_2014_2
2234,quiche,chicaman,chicamsn,Guatemala,GTM,78.60655738,fuzzy success,GAUL_CODE,65085,lf_g2015_2014_2
2235,quiche,chiche,chich,Guatemala,GTM,75.02714441,fuzzy success,GAUL_CODE,65068,lf_g2015_2014_2
2236,altaverapaz,coban,cobsn,Guatemala,GTM,86.06071825,fuzzy success,GAUL_CODE,65096,lf_g2015_2014_2
2237,corrientes,concepcion,concepcin,Guatemala,GTM,94.02985075,fuzzy success,GAUL_CODE,64934,lf_g2015_2014_2
2238,quetzaltenango,concepcionchiquirichapa,concepcinchiquirichapa,Guatemala,GTM,84.9137931,fuzzy success,GAUL_CODE,64964,lf_g2015_2014_2
2239,huehuetenango,concepcionhuista,concepcinhuista,Guatemala,GTM,78.62407862,fuzzy success,GAUL_CODE,65057,lf_g2015_2014_2
2240,chiquimula,concepcionlasminas,concepcinlasminas,Guatemala,GTM,92.53112033,fuzzy success,GAUL_CODE,65146,lf_g2015_2014_2
2241,sanmarcos,concepciontutuapa,concepcintutuapa,Guatemala,GTM,119.7171024,fuzzy success,GAUL_CODE,65012,lf_g2015_2014_2
2242,quiche,cunen,cunn,Guatemala,GTM,87.29361091,fuzzy success,GAUL_CODE,65076,lf_g2015_2014_2
2243,elprogreso,eljicaro,eljcaro,Guatemala,GTM,85.97122302,fuzzy success,GAUL_CODE,64864,lf_g2015_2014_2
2244,altaverapaz,fraybartolomedelascasas,fraybartolomdelascasas,Guatemala,GTM,72.48353716,fuzzy success,GAUL_CODE,65110,lf_g2015_2014_2
2245,quindio,genova,gnova,Guatemala,GTM,77.49313815,fuzzy success,GAUL_CODE,64974,lf_g2015_2014_2
2246,zacapa,gualan,gualsn,Guatemala,GTM,75.12479201,fuzzy success,GAUL_CODE,65132,lf_g2015_2014_2
2247,santarosa,guazacapan,guazacapsn,Guatemala,GTM,105.2896725,fuzzy success,GAUL_CODE,64923,lf_g2015_2014_2
2248,quiche,ixcan,ixcsn,Guatemala,GTM,83.81919424,fuzzy success,GAUL_CODE,65086,lf_g2015_2014_2
2249,sanmarcos,ixchiguan,ixchigusn,Guatemala,GTM,91.60636758,fuzzy success,GAUL_CODE,65029,lf_g2015_2014_2
2250,chiquimula,jocotan,jocotsn,Guatemala,GTM,83.48134991,fuzzy success,GAUL_CODE,65142,lf_g2015_2014_2
2251,altaverapaz,lanquin,lanqun,Guatemala,GTM,107.2674419,fuzzy success,GAUL_CODE,65106,lf_g2015_2014_2
2252,losrios,launion,launin,Guatemala,GTM,81.84494603,fuzzy success,GAUL_CODE,65137,lf_g2015_2014_2
2253,sanmarcos,malacatan,malacatsn,Guatemala,GTM,69.76668827,fuzzy success,GAUL_CODE,65021,lf_g2015_2014_2
2254,elprogreso,morazan,morazsn,Guatemala,GTM,93.43629344,fuzzy success,GAUL_CODE,64861,lf_g2015_2014_2
2255,solola,nahuala,nahuals,Guatemala,GTM,77.23300971,fuzzy success,GAUL_CODE,64931,lf_g2015_2014_2
2256,huehuetenango,nenton,nentn,Guatemala,GTM,84.74842767,fuzzy success,GAUL_CODE,65040,lf_g2015_2014_2
2257,escuintla,nuevaconcepcion,nuevaconcepcin,Guatemala,GTM,84.3158464,fuzzy success,GAUL_CODE,64912,lf_g2015_2014_2
2258,sanmarcos,ocos,ocs,Guatemala,GTM,71.18644068,fuzzy success,GAUL_CODE,65024,lf_g2015_2014_2
2259,quiche,pachalun,pachalum,Guatemala,GTM,102.6041667,fuzzy success,GAUL_CODE,65087,lf_g2015_2014_2
2260,chimaltenango,patzicia,patzica,Guatemala,GTM,106.8880689,fuzzy success,GAUL_CODE,64892,lf_g2015_2014_2
2261,elpeten,poptun,poptn,Guatemala,GTM,82.49660787,fuzzy success,GAUL_CODE,65123,lf_g2015_2014_2
2262,santarosa,pueblonuevovinas,pueblonuevovias,Guatemala,GTM,92.13114754,fuzzy success,GAUL_CODE,64925,lf_g2015_2014_2
2263,bajaverapaz,purulha,purulhs,Guatemala,GTM,106.9364162,fuzzy success,GAUL_CODE,65095,lf_g2015_2014_2
2264,tolima,rioblanco,roblanco,Guatemala,GTM,106.3380282,fuzzy success,GAUL_CODE,65034,lf_g2015_2014_2
2265,suchitepequez,riobravo,robravo,Guatemala,GTM,90.62937063,fuzzy success,GAUL_CODE,64997,lf_g2015_2014_2
2266,santiagodelestero,riohondo,rohondo,Guatemala,GTM,85.99562363,fuzzy success,GAUL_CODE,65131,lf_g2015_2014_2
2267,quetzaltenango,salcaja,salcajs,Guatemala,GTM,86.7881549,fuzzy success,GAUL_CODE,64955,lf_g2015_2014_2
2268,elprogreso,sanagustinacasaguastlan,sanagustnacasaguastlsn,Guatemala,GTM,90.21827001,fuzzy success,GAUL_CODE,64862,lf_g2015_2014_2
2269,beni,sanandres,sanandrs,Guatemala,GTM,71.83580388,fuzzy success,GAUL_CODE,65115,lf_g2015_2014_2
2270,chimaltenango,sanandresitzapa,sanandrsitzapa,Guatemala,GTM,81.98529412,fuzzy success,GAUL_CODE,64896,lf_g2015_2014_2
2271,quiche,sanandressajcabaja,sanandrssajcabajs,Guatemala,GTM,66.1971831,fuzzy success,GAUL_CODE,65080,lf_g2015_2014_2
2272,solola,sanandressemetabaj,sanandrssemetabaj,Guatemala,GTM,93.90243902,fuzzy success,GAUL_CODE,64935,lf_g2015_2014_2
2273,retalhuleu,sanandresvillaseca,sanandrsvillaseca,Guatemala,GTM,83.15047022,fuzzy success,GAUL_CODE,65003,lf_g2015_2014_2
2274,totonicapan,sanandresxecul,sanandrsxecul,Guatemala,GTM,84.40233236,fuzzy success,GAUL_CODE,64949,lf_g2015_2014_2
2275,solola,sanantoniopalopo,sanantoniopalap,Guatemala,GTM,77.15133531,fuzzy success,GAUL_CODE,64938,lf_g2015_2014_2
2276,sanmarcos,sanantoniosacatepequez,sanantoniosacatepquez,Guatemala,GTM,72.37113402,fuzzy success,GAUL_CODE,65009,lf_g2015_2014_2
2277,suchitepequez,sanantoniosuchitepequez,sanantoniosuchitepquez,Guatemala,GTM,77.7173913,fuzzy success,GAUL_CODE,64987,lf_g2015_2014_2
2278,quiche,sanbartolomejocotenango,sanbartolomjocotenango,Guatemala,GTM,80.31496063,fuzzy success,GAUL_CODE,65083,lf_g2015_2014_2
2279,sacatepequez,sanbartolomemilpasaltas,sanbartolommilpasaltas,Guatemala,GTM,118.3823529,fuzzy success,GAUL_CODE,64874,lf_g2015_2014_2
2280,suchitepequez,sanbernardino,sanbernandino,Guatemala,GTM,79.06403941,fuzzy success,GAUL_CODE,64981,lf_g2015_2014_2
2281,elprogreso,sancristobalacasaguastlan,sancristbalacasguastlan,Guatemala,GTM,95.77464789,fuzzy success,GAUL_CODE,64863,lf_g2015_2014_2
2282,sanmarcos,sancristobalcucho,sancristbalcucho,Guatemala,GTM,65.49019608,fuzzy success,GAUL_CODE,65031,lf_g2015_2014_2
2283,totonicapan,sancristobaltotonicapan,sancristbaltotonicapsn,Guatemala,GTM,80.81761006,fuzzy success,GAUL_CODE,64947,lf_g2015_2014_2
2284,altaverapaz,sancristobalverapaz,sancristbalverapaz,Guatemala,GTM,85.55078684,fuzzy success,GAUL_CODE,65098,lf_g2015_2014_2
2285,quetzaltenango,sanfranciscolaunion,sanfranciscolaunin,Guatemala,GTM,103.1578947,fuzzy success,GAUL_CODE,64971,lf_g2015_2014_2
2286,suchitepequez,sanfranciscozapotitlan,sanfranciscozapotitlsn,Guatemala,GTM,114.9068323,fuzzy success,GAUL_CODE,64980,lf_g2015_2014_2
2287,huehuetenango,sanildelfonsoixtahuacan,sanidelfonsoixtahuacsn,Guatemala,GTM,85.94427245,fuzzy success,GAUL_CODE,65044,lf_g2015_2014_2
2288,santafe,sanjeronimo,sanjernimo,Guatemala,GTM,90.46052632,fuzzy success,GAUL_CODE,65094,lf_g2015_2014_2
2289,jutiapa,sanjoseacatempa,sanjosacatempa,Guatemala,GTM,95.63636364,fuzzy success,GAUL_CODE,65172,lf_g2015_2014_2
2290,solola,sanjosechacaya,sanjoschacays,Guatemala,GTM,88.13559322,fuzzy success,GAUL_CODE,64928,lf_g2015_2014_2
2291,guatemala,sanjosedelgolfo,sanjosdelgolfo,Guatemala,GTM,210.2150538,fuzzy success,GAUL_CODE,64846,lf_g2015_2014_2
2292,suchitepequez,sanjoseelidolo,sanjoselidolo,Guatemala,GTM,97.63779528,fuzzy success,GAUL_CODE,64982,lf_g2015_2014_2
2293,chiquimula,sanjoselaarada,sanjoslaarada,Guatemala,GTM,96.7032967,fuzzy success,GAUL_CODE,65140,lf_g2015_2014_2
2294,sanmarcos,sanjoseojetenam,sanjosojetenam,Guatemala,GTM,85.95419847,fuzzy success,GAUL_CODE,65030,lf_g2015_2014_2
2295,guatemala,sanjosepinula,sanjospinula,Guatemala,GTM,64.07276402,fuzzy success,GAUL_CODE,64845,lf_g2015_2014_2
2296,chimaltenango,sanjosepoaquil,sanjospoaquil,Guatemala,GTM,94.86780715,fuzzy success,GAUL_CODE,64885,lf_g2015_2014_2
2297,huehuetenango,sanjuanatitan,sanjuanatitsn,Guatemala,GTM,59.14718019,fuzzy success,GAUL_CODE,65051,lf_g2015_2014_2
2298,guatemala,sanjuansacatepequez,sanjuansacatepquez,Guatemala,GTM,61.96894728,fuzzy success,GAUL_CODE,64852,lf_g2015_2014_2
2299,sacatepequez,sanlucassacatepequez,sanlucassacatepquez,Guatemala,GTM,116.952381,fuzzy success,GAUL_CODE,64875,lf_g2015_2014_2
2300,solola,sanlucastoliman,sanlucastolimsn,Guatemala,GTM,93.58208955,fuzzy success,GAUL_CODE,64939,lf_g2015_2014_2
2301,jalapa,sanmanuelchaparron,sanmanuelchaparrn,Guatemala,GTM,85.05747126,fuzzy success,GAUL_CODE,65153,lf_g2015_2014_2
2302,chimaltenango,sanmartinjilotepeque,sanmartnjilotepeque,Guatemala,GTM,73.45803842,fuzzy success,GAUL_CODE,64886,lf_g2015_2014_2
2303,quetzaltenango,sanmartinsacatepequez,sanmartnsacatepquez,Guatemala,GTM,85.48972189,fuzzy success,GAUL_CODE,64965,lf_g2015_2014_2
2304,retalhuleu,sanmartinzapotitlan,sanmartnzapotitlsn,Guatemala,GTM,102.2900763,fuzzy success,GAUL_CODE,65001,lf_g2015_2014_2
2305,huehuetenango,sanmateoixtatan,sanmateoixtatsn,Guatemala,GTM,74.55288707,fuzzy success,GAUL_CODE,65053,lf_g2015_2014_2
2306,huehuetenango,sanmiguelacatan,sanmiguelacatsn,Guatemala,GTM,64.94762288,fuzzy success,GAUL_CODE,65048,lf_g2015_2014_2
2307,sacatepequez,sanmiguelduenas,sanmigueldueas,Guatemala,GTM,104.2801556,fuzzy success,GAUL_CODE,64880,lf_g2015_2014_2
2308,sanmarcos,sanmiguelixtahuacan,sanmiguelixtahuacsn,Guatemala,GTM,103.4524531,fuzzy success,GAUL_CODE,65011,lf_g2015_2014_2
2309,suchitepequez,sanmiguelpanan,sanmiguelpansn,Guatemala,GTM,70.55393586,fuzzy success,GAUL_CODE,64988,lf_g2015_2014_2
2310,quetzaltenango,sanmiguelsiguila,sanmiguelsigila,Guatemala,GTM,100,fuzzy success,GAUL_CODE,64961,lf_g2015_2014_2
2311,suchitepequez,sanpablojocopilas,sanpablojocopila,Guatemala,GTM,48.17518248,fuzzy success,GAUL_CODE,64986,lf_g2015_2014_2
2312,altaverapaz,sanpedrocarcha,sanpedrocarchs,Guatemala,GTM,85.49266962,fuzzy success,GAUL_CODE,65104,lf_g2015_2014_2
2313,huehuetenango,sanrafaelpetzal,sanrafaelptzal,Guatemala,GTM,81.25,fuzzy success,GAUL_CODE,65063,lf_g2015_2014_2
2314,cauca,sansebastian,sansebastisn,Guatemala,GTM,100.5856515,fuzzy success,GAUL_CODE,64999,lf_g2015_2014_2
2315,huehuetenango,sansebastiancoatan,sansebastisncoatsn,Guatemala,GTM,80.33282905,fuzzy success,GAUL_CODE,65060,lf_g2015_2014_2
2316,huehuetenango,sansebastianhuehuetenango,sansebastisnhuehuetenango,Guatemala,GTM,71.4920071,fuzzy success,GAUL_CODE,65055,lf_g2015_2014_2
2317,solola,santacatarinaixtahuacan,santacatarinaixtahuacsn,Guatemala,GTM,66.75997201,fuzzy success,GAUL_CODE,64932,lf_g2015_2014_2
2318,solola,santacatarinapalopo,santacatarinapalap,Guatemala,GTM,64.61538462,fuzzy success,GAUL_CODE,64937,lf_g2015_2014_2
2319,chimaltenango,santacruzbalanya,santacruzbalanys,Guatemala,GTM,85.33333333,fuzzy success,GAUL_CODE,64893,lf_g2015_2014_2
2320,quiche,santacruzdelquiche,santacruzdelquich,Guatemala,GTM,70.80795778,fuzzy success,GAUL_CODE,65067,lf_g2015_2014_2
