,ADM1_NAME,ADM2_NAME,iso3.x,ADM0_NAME.x,year,vaccine,GAUL_CODE,merge_status,ADM1_NAME.who,ADM1_NAME.shpfile,ADM2_NAME.who,ADM2_NAME.gadm,who_coverage,Note
807,NA,NA,TCD,Chad,2016,NA,65468,fuzzy need fix,mayokebbiest,kabia,fianga,fianga,89,change
808,NA,NA,TCD,Chad,2016,NA,65638,fuzzy need fix,mayokebbiest,tandjileest,fianga,ninga,89,change
809,NA,NA,TCD,Chad,2016,NA,65696,fuzzy need fix,mayokebbiest,kabia,youe,youe,76,change
810,NA,NA,TCD,Chad,2016,NA,65695,fuzzy need fix,mayokebbiest,mandoul,youe,yomi,76,change
811,NA,NA,TCD,Chad,2016,NA,65460,fuzzy need fix,mayokebbiest,mayodala,youe,doue,76,change
812,NA,NA,TCD,Chad,2016,NA,65657,fuzzy need fix,mayokebbiouest,barlelgazal,gagal,salal,103,change
813,NA,NA,TCD,Chad,2016,NA,65671,fuzzy need fix,mayokebbiouest,kabia,gagal,tagal,103,change
814,NA,NA,TCD,Chad,2016,NA,65506,fuzzy need fix,mayokebbiouest,logoneoccidental,gagal,kaga,103,change
815,NA,NA,TCD,Chad,2016,NA,65563,fuzzy need fix,mayokebbiouest,mayoboneye,gagal,magao,103,change
816,NA,NA,TCD,Chad,2016,NA,65474,fuzzy need fix,mayokebbiouest,mayodala,gagal,gagal,103,change
817,NA,NA,TCD,Chad,2016,NA,65430,fuzzy need fix,mayokebbiouest,salamat,gagal,dagal,103,change
818,NA,NA,TCD,Chad,2016,NA,65478,fuzzy need fix,mayokebbiouest,mandoul,lagon,gon,108,change
819,NA,NA,TCD,Chad,2016,NA,65551,fuzzy need fix,mayokebbiouest,mayodala,lagon,lagon,108,change
820,NA,NA,TCD,Chad,2016,NA,65467,fuzzy need fix,mayokebbiouest,biltine,lame,fare,103,change
821,NA,NA,TCD,Chad,2016,NA,65558,fuzzy need fix,mayokebbiouest,biltine,lame,lima,103,change
822,NA,NA,TCD,Chad,2016,NA,65475,fuzzy need fix,mayokebbiouest,kabia,lame,gami,103,change
823,NA,NA,TCD,Chad,2016,NA,65366,fuzzy need fix,mayokebbiouest,laciro,lame,bale,103,change
824,NA,NA,TCD,Chad,2016,NA,65661,fuzzy need fix,mayokebbiouest,logoneoriental,lame,sama,103,change
825,NA,NA,TCD,Chad,2016,NA,65494,fuzzy need fix,mayokebbiouest,mayoboneye,lame,ham,103,change
826,NA,NA,TCD,Chad,2016,NA,65553,fuzzy need fix,mayokebbiouest,mayodala,lame,lame,103,change
827,NA,NA,TCD,Chad,2016,NA,65552,fuzzy need fix,mayokebbiouest,tandjileest,lame,lai,103,change
828,NA,NA,TCD,Chad,2016,NA,65555,fuzzy need fix,mayokebbiouest,tandjileouest,lame,lele,103,change
829,NA,NA,TCD,Chad,2016,NA,65467,fuzzy need fix,mayokebbiouest,biltine,lere,fare,115,change
830,NA,NA,TCD,Chad,2016,NA,65476,fuzzy need fix,mayokebbiouest,biltine,lere,gnere,115,change
831,NA,NA,TCD,Chad,2016,NA,65397,fuzzy need fix,mayokebbiouest,kabia,lere,berem,115,change
832,NA,NA,TCD,Chad,2016,NA,65514,fuzzy need fix,mayokebbiouest,kabia,lere,kera,115,change
833,NA,NA,TCD,Chad,2016,NA,65398,fuzzy need fix,mayokebbiouest,logoneoriental,lere,bero,115,change
834,NA,NA,TCD,Chad,2016,NA,65466,fuzzy need fix,mayokebbiouest,mayoboneye,lere,ere,115,change
835,NA,NA,TCD,Chad,2016,NA,65553,fuzzy need fix,mayokebbiouest,mayodala,lere,lame,115,change
836,NA,NA,TCD,Chad,2016,NA,65555,fuzzy need fix,mayokebbiouest,tandjileouest,lere,lele,115,change
837,NA,NA,TCD,Chad,2016,NA,65657,fuzzy need fix,mayokebbiouest,barlelgazal,pala,salal,90,change
838,NA,NA,TCD,Chad,2016,NA,65367,fuzzy need fix,mayokebbiouest,biltine,pala,bali,90,change
839,NA,NA,TCD,Chad,2016,NA,65366,fuzzy need fix,mayokebbiouest,laciro,pala,bale,90,change
840,NA,NA,TCD,Chad,2016,NA,65506,fuzzy need fix,mayokebbiouest,logoneoccidental,pala,kaga,90,change
841,NA,NA,TCD,Chad,2016,NA,65661,fuzzy need fix,mayokebbiouest,logoneoriental,pala,sama,90,change
842,NA,NA,TCD,Chad,2016,NA,65651,fuzzy need fix,mayokebbiouest,montdelam,pala,pao,90,change
843,NA,NA,TCD,Chad,2016,NA,65577,fuzzy need fix,moyenchari,barhkoh,sarh,maro,104,change
844,NA,NA,TCD,Chad,2016,NA,65663,fuzzy need fix,moyenchari,barhkoh,sarh,sarh,104,change
845,NA,NA,TCD,Chad,2016,NA,65467,fuzzy need fix,moyenchari,biltine,sarh,fare,104,change
846,NA,NA,TCD,Chad,2016,NA,65364,fuzzy need fix,moyenchari,logoneoccidental,sarh,bah,104,change
847,NA,NA,TCD,Chad,2016,NA,65656,fuzzy need fix,moyenchari,logoneoccidental,sarh,saar,104,change
848,NA,NA,TCD,Chad,2016,NA,65661,fuzzy need fix,moyenchari,logoneoriental,sarh,sama,104,change
849,NA,NA,TCD,Chad,2016,NA,65435,fuzzy need fix,moyenchari,mayodala,sarh,dari,104,change
850,NA,NA,TCD,Chad,2016,NA,65374,fuzzy need fix,ouaddai,assongha,adre,barde,78,change
851,NA,NA,TCD,Chad,2016,NA,65467,fuzzy need fix,ouaddai,biltine,adre,fare,78,change
852,NA,NA,TCD,Chad,2016,NA,65466,fuzzy need fix,ouaddai,mayoboneye,adre,ere,78,change
853,NA,NA,TCD,Chad,2016,NA,65435,fuzzy need fix,ouaddai,mayodala,adre,dari,78,change
854,NA,NA,TCD,Chad,2016,NA,65434,fuzzy need fix,ouaddai,tandjileest,adre,darbe,78,change
855,NA,NA,TCD,Chad,2016,NA,65374,fuzzy need fix,tandjile,assongha,bere,barde,107,change
856,NA,NA,TCD,Chad,2016,NA,65467,fuzzy need fix,tandjile,biltine,bere,fare,107,change
857,NA,NA,TCD,Chad,2016,NA,65476,fuzzy need fix,tandjile,biltine,bere,gnere,107,change
858,NA,NA,TCD,Chad,2016,NA,65397,fuzzy need fix,tandjile,kabia,bere,berem,107,change
859,NA,NA,TCD,Chad,2016,NA,65514,fuzzy need fix,tandjile,kabia,bere,kera,107,change
860,NA,NA,TCD,Chad,2016,NA,65366,fuzzy need fix,tandjile,laciro,bere,bale,107,change
861,NA,NA,TCD,Chad,2016,NA,65398,fuzzy need fix,tandjile,logoneoriental,bere,bero,107,change
862,NA,NA,TCD,Chad,2016,NA,65403,fuzzy need fix,tandjile,logoneoriental,bere,beti,107,change
863,NA,NA,TCD,Chad,2016,NA,65418,fuzzy need fix,tandjile,logoneoriental,bere,boro,107,change
864,NA,NA,TCD,Chad,2016,NA,65466,fuzzy need fix,tandjile,mayoboneye,bere,ere,107,change
865,NA,NA,TCD,Chad,2016,NA,65555,fuzzy need fix,tandjile,tandjileouest,bere,lele,107,change
866,NA,NA,TCD,Chad,2016,NA,65435,fuzzy need fix,tandjile,mayodala,dafra,dari,99,change
867,NA,NA,TCD,Chad,2016,NA,65576,fuzzy need fix,tandjile,ouaddai,dafra,marfa,99,change
868,NA,NA,TCD,Chad,2016,NA,65505,fuzzy need fix,tandjile,assongha,kelo,kado,105,change
869,NA,NA,TCD,Chad,2016,NA,65514,fuzzy need fix,tandjile,kabia,kelo,kera,105,change
870,NA,NA,TCD,Chad,2016,NA,65438,fuzzy need fix,tandjile,logoneoccidental,kelo,deli,105,change
871,NA,NA,TCD,Chad,2016,NA,65398,fuzzy need fix,tandjile,logoneoriental,kelo,bero,105,change
872,NA,NA,TCD,Chad,2016,NA,65512,fuzzy need fix,tandjile,tandjileouest,kelo,kelo,105,change
873,NA,NA,TCD,Chad,2016,NA,65531,fuzzy need fix,tandjile,tandjileouest,kelo,kolon,105,change
874,NA,NA,TCD,Chad,2016,NA,65555,fuzzy need fix,tandjile,tandjileouest,kelo,lele,105,change
875,NA,NA,TCD,Chad,2016,NA,65367,fuzzy need fix,tandjile,biltine,lai,bali,98,change
876,NA,NA,TCD,Chad,2016,NA,65475,fuzzy need fix,tandjile,kabia,lai,gami,98,change
877,NA,NA,TCD,Chad,2016,NA,65364,fuzzy need fix,tandjile,logoneoccidental,lai,bah,98,change
878,NA,NA,TCD,Chad,2016,NA,65373,fuzzy need fix,tandjile,logoneoccidental,lai,bao,98,change
879,NA,NA,TCD,Chad,2016,NA,65494,fuzzy need fix,tandjile,mayoboneye,lai,ham,98,change
880,NA,NA,TCD,Chad,2016,NA,65435,fuzzy need fix,tandjile,mayodala,lai,dari,98,change
881,NA,NA,TCD,Chad,2016,NA,65553,fuzzy need fix,tandjile,mayodala,lai,lame,98,change
882,NA,NA,TCD,Chad,2016,NA,65651,fuzzy need fix,tandjile,montdelam,lai,pao,98,change
883,NA,NA,TCD,Chad,2016,NA,65552,fuzzy need fix,tandjile,tandjileest,lai,lai,98,change
884,NA,NA,TCD,Chad,2016,NA,65374,fuzzy need fix,tibesti,assongha,bardai,barde,6,change
885,NA,NA,TCD,Chad,2016,NA,65370,fuzzy need fix,tibesti,barhkoh,bardai,banda,6,change
886,NA,NA,TCD,Chad,2016,NA,65597,fuzzy success,bahrelghazal,barlelgazal,michemire,michemire,54,
887,NA,NA,TCD,Chad,2016,NA,65623,fuzzy success,bahrelghazal,barlelgazal,moussoro,moussoro,64,
888,NA,NA,TCD,Chad,2016,NA,65558,fuzzy success,batha,biltine,alifa,lima,78,change
889,NA,NA,TCD,Chad,2016,NA,65510,fuzzy success,batha,biltine,assinet,kassine,103,change
890,NA,NA,TCD,Chad,2016,NA,65423,fuzzy success,charibaguirmi,baguirmi,bousso,bousso,86,
891,NA,NA,TCD,Chad,2016,NA,65582,fuzzy success,charibaguirmi,baguirmi,massenya,massenya,115,
892,NA,NA,TCD,Chad,2016,NA,65627,fuzzy success,darsila,tandjileest,amdam,ndam,98,
893,NA,NA,TCD,Chad,2016,NA,65489,fuzzy success,darsila,sila,gozbeida,gozbeida,116,
894,NA,NA,TCD,Chad,2016,NA,65688,fuzzy success,ennediest,mayoboneye,kaoura,toura,49,
895,NA,NA,TCD,Chad,2016,NA,65558,fuzzy success,lac,biltine,liwa,lima,102,
896,NA,NA,TCD,Chad,2016,NA,65636,fuzzy success,lac,kanem,ngouri,ngouri,91,
897,NA,NA,TCD,Chad,2016,NA,65554,fuzzy success,logoneoccidental,logoneoccidental,laokassy,laokassi,89,
898,NA,NA,TCD,Chad,2016,NA,65486,fuzzy success,logoneoccidental,kabia,moundou,gounou,85,
899,NA,NA,TCD,Chad,2016,NA,65487,fuzzy success,mayokebbiest,kabia,gounougaya,gounougaya,89,
900,NA,NA,TCD,Chad,2016,NA,65607,fuzzy success,mayokebbiest,assongha,moulkou,molou,149,
901,NA,NA,TCD,Chad,2016,NA,65405,fuzzy success,mayokebbiouest,mayodala,binder,binder,69,
902,NA,NA,TCD,Chad,2016,NA,65686,fuzzy success,mayokebbiouest,mayodala,torrock,torrok,117,
903,NA,NA,TCD,Chad,2016,NA,65550,fuzzy success,moyenchari,laciro,kyabe,kyabe,87,
904,NA,NA,TCD,Chad,2016,NA,65367,fuzzy success,ouaddai,biltine,abdi,bali,88,
905,NA,NA,TCD,Chad,2016,NA,65688,fuzzy success,tibesti,mayoboneye,zouar,toura,4,
906,NA,NA,TCD,Chad,2016,NA,65491,fuzzy success,wadifira,biltine,guereda,guereda,84,
907,bahrelghazal,chadra,TCD,Chad,2016,DTP3,NA,in WHO but not shpfile,NA,NA,chadra,NA,61,
908,batha,oumhadjer,TCD,Chad,2016,DTP3,NA,in WHO but not shpfile,NA,NA,oumhadjer,NA,92,
909,borkou,kirdimi,TCD,Chad,2016,DTP3,NA,in WHO but not shpfile,NA,NA,kirdimi,NA,44,
910,charibaguirmi,dourbali,TCD,Chad,2016,DTP3,NA,in WHO but not shpfile,NA,NA,dourbali,NA,88,
911,charibaguirmi,mandelia,TCD,Chad,2016,DTP3,NA,in WHO but not shpfile,NA,NA,mandelia,NA,68,
912,darsila,koukouangarana,TCD,Chad,2016,DTP3,NA,in WHO but not shpfile,NA,NA,koukouangarana,NA,70,
913,darsila,tissi,TCD,Chad,2016,DTP3,NA,in WHO but not shpfile,NA,NA,tissi,NA,156,
914,ennediest,amdjarass,TCD,Chad,2016,DTP3,NA,in WHO but not shpfile,NA,NA,amdjarass,NA,20,
915,ennediouest,kalait,TCD,Chad,2016,DTP3,NA,in WHO but not shpfile,NA,NA,kalait,NA,53,
916,guera,mangalme,TCD,Chad,2016,DTP3,NA,in WHO but not shpfile,NA,NA,mangalme,NA,101,
917,lac,bagassola,TCD,Chad,2016,DTP3,NA,in WHO but not shpfile,NA,NA,bagassola,NA,148,
918,lac,isseirom,TCD,Chad,2016,DTP3,NA,in WHO but not shpfile,NA,NA,isseirom,NA,95,
919,lac,kouloudia,TCD,Chad,2016,DTP3,NA,in WHO but not shpfile,NA,NA,kouloudia,NA,59,
920,logoneoriental,larmanaye,TCD,Chad,2016,DTP3,NA,in WHO but not shpfile,NA,NA,larmanaye,NA,92,
921,mayokebbiest,guelendeng,TCD,Chad,2016,DTP3,NA,in WHO but not shpfile,NA,NA,guelendeng,NA,80,
922,mayokebbiest,pontcarol,TCD,Chad,2016,DTP3,NA,in WHO but not shpfile,NA,NA,pontcarol,NA,78,
923,moyenchari,biobesingako,TCD,Chad,2016,DTP3,NA,in WHO but not shpfile,NA,NA,biobesingako,NA,45,
924,moyenchari,danamadji,TCD,Chad,2016,DTP3,NA,in WHO but not shpfile,NA,NA,danamadji,NA,105,
925,ndjamena,ndjamenacentre,TCD,Chad,2016,DTP3,NA,in WHO but not shpfile,NA,NA,ndjamenacentre,NA,77,
926,ndjamena,ndjamenaest,TCD,Chad,2016,DTP3,NA,in WHO but not shpfile,NA,NA,ndjamenaest,NA,214,
927,ndjamena,ndjamenanord,TCD,Chad,2016,DTP3,NA,in WHO but not shpfile,NA,NA,ndjamenanord,NA,126,
928,ndjamena,ndjamenasud,TCD,Chad,2016,DTP3,NA,in WHO but not shpfile,NA,NA,ndjamenasud,NA,77,
929,ouaddai,abeche,TCD,Chad,2016,DTP3,NA,in WHO but not shpfile,NA,NA,abeche,NA,79,
930,ouaddai,abougoudam,TCD,Chad,2016,DTP3,NA,in WHO but not shpfile,NA,NA,abougoudam,NA,112,
931,salamat,aboudeia,TCD,Chad,2016,DTP3,NA,in WHO but not shpfile,NA,NA,aboudeia,NA,100,
932,salamat,harazemangueigne,TCD,Chad,2016,DTP3,NA,in WHO but not shpfile,NA,NA,harazemangueigne,NA,77,
933,tandjile,donomanga,TCD,Chad,2016,DTP3,NA,in WHO but not shpfile,NA,NA,donomanga,NA,80,
934,wadifira,biltine,TCD,Chad,2016,DTP3,NA,in WHO but not shpfile,NA,NA,biltine,NA,63,
935,wadifira,iriba,TCD,Chad,2016,DTP3,NA,in WHO but not shpfile,NA,NA,iriba,NA,85,
936,wadifira,matadjana,TCD,Chad,2016,DTP3,NA,in WHO but not shpfile,NA,NA,matadjana,NA,43,
937,assongha,guergne,TCD,Chad,NA,NA,65492,in shpfile but not WHO,NA,Assongha,NA,guergne,NA,
938,assongha,mabrone,TCD,Chad,NA,NA,65561,in shpfile but not WHO,NA,Assongha,NA,mabrone,NA,
939,assongha,troane,TCD,Chad,NA,NA,65690,in shpfile but not WHO,NA,Assongha,NA,troane,NA,
940,baguirmi,bathalairi,TCD,Chad,NA,NA,65377,in shpfile but not WHO,NA,Baguirmi,NA,bathalairi,NA,
941,baguirmi,bogomoro,TCD,Chad,NA,NA,65412,in shpfile but not WHO,NA,Baguirmi,NA,bogomoro,NA,
942,baguirmi,bougoumene,TCD,Chad,NA,NA,65419,in shpfile but not WHO,NA,Baguirmi,NA,bougoumene,NA,
943,baguirmi,deredia,TCD,Chad,NA,NA,65440,in shpfile but not WHO,NA,Baguirmi,NA,deredia,NA,
944,baguirmi,dourbaliabouguerne,TCD,Chad,NA,NA,65461,in shpfile but not WHO,NA,Baguirmi,NA,dourbaliabouguerne,NA,
945,baguirmi,maiache,TCD,Chad,NA,NA,65565,in shpfile but not WHO,NA,Baguirmi,NA,maiache,NA,
946,baguirmi,mandjafa,TCD,Chad,NA,NA,65568,in shpfile but not WHO,NA,Baguirmi,NA,mandjafa,NA,
947,baguirmi,miltougourgara,TCD,Chad,NA,NA,65599,in shpfile but not WHO,NA,Baguirmi,NA,miltougourgara,NA,
948,barhkoh,balimba,TCD,Chad,NA,NA,65368,in shpfile but not WHO,NA,Barh Koh,NA,balimba,NA,
949,barhkoh,djoli,TCD,Chad,NA,NA,65448,in shpfile but not WHO,NA,Barh Koh,NA,djoli,NA,
950,barhkoh,kokaga,TCD,Chad,NA,NA,65528,in shpfile but not WHO,NA,Barh Koh,NA,kokaga,NA,
951,barhkoh,korbol,TCD,Chad,NA,NA,65536,in shpfile but not WHO,NA,Barh Koh,NA,korbol,NA,
952,barhkoh,koumogo,TCD,Chad,NA,NA,65545,in shpfile but not WHO,NA,Barh Koh,NA,koumogo,NA,
953,barhkoh,moussafoyo,TCD,Chad,NA,NA,65622,in shpfile but not WHO,NA,Barh Koh,NA,moussafoyo,NA,
954,barhkoh,niellim,TCD,Chad,NA,NA,65637,in shpfile but not WHO,NA,Barh Koh,NA,niellim,NA,
955,bathaest,dhokdopdop,TCD,Chad,NA,NA,65442,in shpfile but not WHO,NA,Batha Est,NA,dhokdopdop,NA,
956,bathaest,koukaadjob,TCD,Chad,NA,NA,65542,in shpfile but not WHO,NA,Batha Est,NA,koukaadjob,NA,
957,bathaest,massalatoumhadjer,TCD,Chad,NA,NA,65581,in shpfile but not WHO,NA,Batha Est,NA,massalatoumhadjer,NA,
958,bathaest,mesmedje,TCD,Chad,NA,NA,65595,in shpfile but not WHO,NA,Batha Est,NA,mesmedje,NA,
959,bathaest,rataninehardjombo,TCD,Chad,NA,NA,65654,in shpfile but not WHO,NA,Batha Est,NA,rataninehardjombo,NA,
960,bathaest,sedamismrmnassine,TCD,Chad,NA,NA,65664,in shpfile but not WHO,NA,Batha Est,NA,sedamismrmnassine,NA,
961,bathaest,zioudamsak,TCD,Chad,NA,NA,65697,in shpfile but not WHO,NA,Batha Est,NA,zioudamsak,NA,
962,bathaouest,djaatne,TCD,Chad,NA,NA,65445,in shpfile but not WHO,NA,Batha Ouest,NA,djaatne,NA,
963,bathaouest,fitri,TCD,Chad,NA,NA,65469,in shpfile but not WHO,NA,Batha Ouest,NA,fitri,NA,
964,bathaouest,khozam,TCD,Chad,NA,NA,65516,in shpfile but not WHO,NA,Batha Ouest,NA,khozam,NA,
965,bathaouest,koukaati,TCD,Chad,NA,NA,65543,in shpfile but not WHO,NA,Batha Ouest,NA,koukaati,NA,
966,bathaouest,medego,TCD,Chad,NA,NA,65592,in shpfile but not WHO,NA,Batha Ouest,NA,medego,NA,
967,bathaouest,ouledhimed,TCD,Chad,NA,NA,65647,in shpfile but not WHO,NA,Batha Ouest,NA,ouledhimed,NA,
968,bathaouest,ouledrachid,TCD,Chad,NA,NA,65648,in shpfile but not WHO,NA,Batha Ouest,NA,ouledrachid,NA,
969,bathaouest,salamat,TCD,Chad,NA,NA,65658,in shpfile but not WHO,NA,Batha Ouest,NA,salamat,NA,
970,biltine,aboucharibi,TCD,Chad,NA,NA,65352,in shpfile but not WHO,NA,Biltine,NA,aboucharibi,NA,
971,biltine,aboucharibii,TCD,Chad,NA,NA,65353,in shpfile but not WHO,NA,Biltine,NA,aboucharibii,NA,
972,biltine,birak,TCD,Chad,NA,NA,65407,in shpfile but not WHO,NA,Biltine,NA,birak,NA,
973,biltine,djimeze,TCD,Chad,NA,NA,65447,in shpfile but not WHO,NA,Biltine,NA,djimeze,NA,
974,biltine,dourene,TCD,Chad,NA,NA,65462,in shpfile but not WHO,NA,Biltine,NA,dourene,NA,
975,biltine,gourouf,TCD,Chad,NA,NA,65488,in shpfile but not WHO,NA,Biltine,NA,gourouf,NA,
976,biltine,kapkabakaore,TCD,Chad,NA,NA,65507,in shpfile but not WHO,NA,Biltine,NA,kapkabakaore,NA,
977,biltine,kobenordest,TCD,Chad,NA,NA,65521,in shpfile but not WHO,NA,Biltine,NA,kobenordest,NA,
978,biltine,kobenordouest,TCD,Chad,NA,NA,65522,in shpfile but not WHO,NA,Biltine,NA,kobenordouest,NA,
979,biltine,kobesud,TCD,Chad,NA,NA,65523,in shpfile but not WHO,NA,Biltine,NA,kobesud,NA,
980,biltine,kodoyei,TCD,Chad,NA,NA,65524,in shpfile but not WHO,NA,Biltine,NA,kodoyei,NA,
981,biltine,kodoyeii,TCD,Chad,NA,NA,65525,in shpfile but not WHO,NA,Biltine,NA,kodoyeii,NA,
982,biltine,kolonga,TCD,Chad,NA,NA,65532,in shpfile but not WHO,NA,Biltine,NA,kolonga,NA,
983,biltine,koursigue,TCD,Chad,NA,NA,65547,in shpfile but not WHO,NA,Biltine,NA,koursigue,NA,
984,biltine,mabraone,TCD,Chad,NA,NA,65560,in shpfile but not WHO,NA,Biltine,NA,mabraone,NA,
985,biltine,mimi,TCD,Chad,NA,NA,65600,in shpfile but not WHO,NA,Biltine,NA,mimi,NA,
986,biltine,moore,TCD,Chad,NA,NA,65610,in shpfile but not WHO,NA,Biltine,NA,moore,NA,
987,biltine,ouleddjema,TCD,Chad,NA,NA,65646,in shpfile but not WHO,NA,Biltine,NA,ouleddjema,NA,
988,biltine,oulikoure,TCD,Chad,NA,NA,65649,in shpfile but not WHO,NA,Biltine,NA,oulikoure,NA,
989,biltine,troa,TCD,Chad,NA,NA,65689,in shpfile but not WHO,NA,Biltine,NA,troa,NA,
990,borkou,borkou,TCD,Chad,NA,NA,65417,in shpfile but not WHO,NA,Borkou,NA,borkou,NA,
991,daraba,amladoba,TCD,Chad,NA,NA,65358,in shpfile but not WHO,NA,Daraba,NA,amladoba,NA,
992,daraba,bokorotania,TCD,Chad,NA,NA,65414,in shpfile but not WHO,NA,Daraba,NA,bokorotania,NA,
993,daraba,dababa,TCD,Chad,NA,NA,65425,in shpfile but not WHO,NA,Daraba,NA,dababa,NA,
994,daraba,mayakne,TCD,Chad,NA,NA,65584,in shpfile but not WHO,NA,Daraba,NA,mayakne,NA,
995,daraba,yessiengama,TCD,Chad,NA,NA,65694,in shpfile but not WHO,NA,Daraba,NA,yessiengama,NA,
996,ennedi,ennedi,TCD,Chad,NA,NA,65464,in shpfile but not WHO,NA,Ennedi,NA,ennedi,NA,
997,guera,bidio,TCD,Chad,NA,NA,65404,in shpfile but not WHO,NA,Guera,NA,bidio,NA,
998,guera,dadjoi,TCD,Chad,NA,NA,65428,in shpfile but not WHO,NA,Guera,NA,dadjoi,NA,
999,guera,dadjoii,TCD,Chad,NA,NA,65429,in shpfile but not WHO,NA,Guera,NA,dadjoii,NA,
1000,guera,daguela,TCD,Chad,NA,NA,65431,in shpfile but not WHO,NA,Guera,NA,daguela,NA,
1001,guera,dangaleat,TCD,Chad,NA,NA,65432,in shpfile but not WHO,NA,Guera,NA,dangaleat,NA,
1002,guera,dekakire,TCD,Chad,NA,NA,65436,in shpfile but not WHO,NA,Guera,NA,dekakire,NA,
1003,guera,djonkoraboutelfane,TCD,Chad,NA,NA,65449,in shpfile but not WHO,NA,Guera,NA,djonkoraboutelfane,NA,
1004,guera,djonkorguera,TCD,Chad,NA,NA,65450,in shpfile but not WHO,NA,Guera,NA,djonkorguera,NA,
1005,guera,gogmi,TCD,Chad,NA,NA,65477,in shpfile but not WHO,NA,Guera,NA,gogmi,NA,
1006,guera,kenga,TCD,Chad,NA,NA,65513,in shpfile but not WHO,NA,Guera,NA,kenga,NA,
1007,guera,koffa,TCD,Chad,NA,NA,65526,in shpfile but not WHO,NA,Guera,NA,koffa,NA,
1008,guera,mokofi,TCD,Chad,NA,NA,65606,in shpfile but not WHO,NA,Guera,NA,mokofi,NA,
1009,guera,moubigoz,TCD,Chad,NA,NA,65612,in shpfile but not WHO,NA,Guera,NA,moubigoz,NA,
1010,guera,moubihadaba,TCD,Chad,NA,NA,65613,in shpfile but not WHO,NA,Guera,NA,moubihadaba,NA,
1011,guera,moubizarga,TCD,Chad,NA,NA,65614,in shpfile but not WHO,NA,Guera,NA,moubizarga,NA,
1012,guera,mousmare,TCD,Chad,NA,NA,65621,in shpfile but not WHO,NA,Guera,NA,mousmare,NA,
1013,guera,saraarabe,TCD,Chad,NA,NA,65662,in shpfile but not WHO,NA,Guera,NA,saraarabe,NA,
1014,guera,sorki,TCD,Chad,NA,NA,65668,in shpfile but not WHO,NA,Guera,NA,sorki,NA,
1015,guera,yalnass,TCD,Chad,NA,NA,65692,in shpfile but not WHO,NA,Guera,NA,yalnass,NA,
1016,hadjerlamis,afrouk,TCD,Chad,NA,NA,65354,in shpfile but not WHO,NA,Hadjer Lamis,NA,afrouk,NA,
1017,hadjerlamis,elfass,TCD,Chad,NA,NA,65463,in shpfile but not WHO,NA,Hadjer Lamis,NA,elfass,NA,
1018,hadjerlamis,kadada,TCD,Chad,NA,NA,65502,in shpfile but not WHO,NA,Hadjer Lamis,NA,kadada,NA,
1019,hadjerlamis,katoa,TCD,Chad,NA,NA,65511,in shpfile but not WHO,NA,Hadjer Lamis,NA,katoa,NA,
1020,hadjerlamis,madiago,TCD,Chad,NA,NA,65562,in shpfile but not WHO,NA,Hadjer Lamis,NA,madiago,NA,
1021,hadjerlamis,ndjamena,TCD,Chad,NA,NA,65629,in shpfile but not WHO,NA,Hadjer Lamis,NA,ndjamena,NA,
1022,kabia,djarao,TCD,Chad,NA,NA,65446,in shpfile but not WHO,NA,Kabia,NA,djarao,NA,
1023,kabia,domo,TCD,Chad,NA,NA,65456,in shpfile but not WHO,NA,Kabia,NA,domo,NA,
1024,kabia,leombassa,TCD,Chad,NA,NA,65556,in shpfile but not WHO,NA,Kabia,NA,leombassa,NA,
1025,kabia,malboumhollom,TCD,Chad,NA,NA,65567,in shpfile but not WHO,NA,Kabia,NA,malboumhollom,NA,
1026,kabia,tikem,TCD,Chad,NA,NA,65683,in shpfile but not WHO,NA,Kabia,NA,tikem,NA,
1027,kanem,amdobak,TCD,Chad,NA,NA,65357,in shpfile but not WHO,NA,Kanem,NA,amdobak,NA,
1028,kanem,illili,TCD,Chad,NA,NA,65497,in shpfile but not WHO,NA,Kanem,NA,illili,NA,
1029,kanem,motoa,TCD,Chad,NA,NA,65611,in shpfile but not WHO,NA,Kanem,NA,motoa,NA,
1030,kanem,mourzigui,TCD,Chad,NA,NA,65620,in shpfile but not WHO,NA,Kanem,NA,mourzigui,NA,
1031,kanem,ntiona,TCD,Chad,NA,NA,65640,in shpfile but not WHO,NA,Kanem,NA,ntiona,NA,
1032,kanem,sultanat,TCD,Chad,NA,NA,65670,in shpfile but not WHO,NA,Kanem,NA,sultanat,NA,
1033,laciro,alako,TCD,Chad,NA,NA,65355,in shpfile but not WHO,NA,Lac Iro,NA,alako,NA,
1034,laciro,baltoubaye,TCD,Chad,NA,NA,65369,in shpfile but not WHO,NA,Lac Iro,NA,baltoubaye,NA,
1035,laciro,bohobe,TCD,Chad,NA,NA,65413,in shpfile but not WHO,NA,Lac Iro,NA,bohobe,NA,
1036,laciro,boumkebir,TCD,Chad,NA,NA,65420,in shpfile but not WHO,NA,Lac Iro,NA,boumkebir,NA,
1037,laciro,dindje,TCD,Chad,NA,NA,65444,in shpfile but not WHO,NA,Lac Iro,NA,dindje,NA,
1038,laciro,koskobo,TCD,Chad,NA,NA,65539,in shpfile but not WHO,NA,Lac Iro,NA,koskobo,NA,
1039,laciro,kotongoro,TCD,Chad,NA,NA,65540,in shpfile but not WHO,NA,Lac Iro,NA,kotongoro,NA,
1040,laciro,marabe,TCD,Chad,NA,NA,65574,in shpfile but not WHO,NA,Lac Iro,NA,marabe,NA,
