"","iso3","ADM0_NAME","ADM1_NAME","NAME","GAUL_CODE"
"17095","USA","United States of America","iowa","hancock",59842
"17096","USA","United States of America","iowa","hardin",59843
"17097","USA","United States of America","iowa","harrison",59844
"17098","USA","United States of America","iowa","henry",59845
"17099","USA","United States of America","iowa","howard",59846
"17100","USA","United States of America","iowa","humboldt",59847
"17101","USA","United States of America","iowa","ida",59848
"17102","USA","United States of America","iowa","iowa",59849
"17103","USA","United States of America","iowa","jackson",59850
"17104","USA","United States of America","iowa","jasper",59851
"17105","USA","United States of America","iowa","jefferson",59852
"17106","USA","United States of America","iowa","johnson",59853
"17107","USA","United States of America","iowa","jones",59854
"17108","USA","United States of America","iowa","keokuk",59855
"17109","USA","United States of America","iowa","kossuth",59856
"17110","USA","United States of America","iowa","lee",59857
"17111","USA","United States of America","iowa","linn",59858
"17112","USA","United States of America","iowa","louisa",59859
"17113","USA","United States of America","iowa","lucas",59860
"17114","USA","United States of America","iowa","lyon",59861
"17115","USA","United States of America","iowa","madison",59862
"17116","USA","United States of America","iowa","mahaska",59863
"17117","USA","United States of America","iowa","marion",59864
"17118","USA","United States of America","iowa","marshall",59865
"17119","USA","United States of America","iowa","mills",59866
"17120","USA","United States of America","iowa","mitchell",59867
"17121","USA","United States of America","iowa","monona",59868
"17122","USA","United States of America","iowa","monroe",59869
"17123","USA","United States of America","iowa","montgomery",59870
"17124","USA","United States of America","iowa","muscatine",59871
"17125","USA","United States of America","iowa","obrien",59872
"17126","USA","United States of America","iowa","osceola",59873
"17127","USA","United States of America","iowa","page",59874
"17128","USA","United States of America","iowa","paloalto",59875
"17129","USA","United States of America","iowa","plymouth",59876
"17130","USA","United States of America","iowa","pocahontas",59877
"17131","USA","United States of America","iowa","polk",59878
"17132","USA","United States of America","iowa","pottawattamie",59879
"17133","USA","United States of America","iowa","poweshiek",59880
"17134","USA","United States of America","iowa","ringgold",59881
"17135","USA","United States of America","iowa","sac",59882
"17136","USA","United States of America","iowa","scott",59883
"17137","USA","United States of America","iowa","shelby",59884
"17138","USA","United States of America","iowa","sioux",59885
"17139","USA","United States of America","iowa","story",59886
"17140","USA","United States of America","iowa","tama",59887
"17141","USA","United States of America","iowa","taylor",59888
"17142","USA","United States of America","iowa","union",59889
"17143","USA","United States of America","iowa","vanburen",59890
"17144","USA","United States of America","iowa","wapello",59891
"17145","USA","United States of America","iowa","warren",59892
"17146","USA","United States of America","iowa","washington",59893
"17147","USA","United States of America","iowa","wayne",59894
"17148","USA","United States of America","iowa","webster",59895
"17149","USA","United States of America","iowa","winnebago",59896
"17150","USA","United States of America","iowa","winneshiek",59897
"17151","USA","United States of America","iowa","woodbury",59898
"17152","USA","United States of America","iowa","worth",59899
"17153","USA","United States of America","iowa","wright",59900
"17154","USA","United States of America","kansas","allen",59901
"17155","USA","United States of America","kansas","anderson",59902
"17156","USA","United States of America","kansas","atchison",59903
"17157","USA","United States of America","kansas","barber",59904
"17158","USA","United States of America","kansas","barton",59905
"17159","USA","United States of America","kansas","bourbon",59906
"17160","USA","United States of America","kansas","brown",59907
"17161","USA","United States of America","kansas","butler",59908
"17162","USA","United States of America","kansas","chase",59909
"17163","USA","United States of America","kansas","chautauqua",59910
"17164","USA","United States of America","kansas","cherokee",59911
"17165","USA","United States of America","kansas","cheyenne",59912
"17166","USA","United States of America","kansas","clark",59913
"17167","USA","United States of America","kansas","clay",59914
"17168","USA","United States of America","kansas","cloud",59915
"17169","USA","United States of America","kansas","coffey",59916
"17170","USA","United States of America","kansas","comanche",59917
"17171","USA","United States of America","kansas","cowley",59918
"17172","USA","United States of America","kansas","crawford",59919
"17173","USA","United States of America","kansas","decatur",59920
"17174","USA","United States of America","kansas","dickinson",59921
"17175","USA","United States of America","kansas","doniphan",59922
"17176","USA","United States of America","kansas","douglas",59923
"17177","USA","United States of America","kansas","edwards",59924
"17178","USA","United States of America","kansas","elk",59925
"17179","USA","United States of America","kansas","ellis",59926
"17180","USA","United States of America","kansas","ellsworth",59927
"17181","USA","United States of America","kansas","finney",59928
"17182","USA","United States of America","kansas","ford",59929
"17183","USA","United States of America","kansas","franklin",59930
"17184","USA","United States of America","kansas","geary",59931
"17185","USA","United States of America","kansas","gove",59932
"17186","USA","United States of America","kansas","graham",59933
"17187","USA","United States of America","kansas","grant",59934
"17188","USA","United States of America","kansas","gray",59935
"17189","USA","United States of America","kansas","greeley",59936
"17190","USA","United States of America","kansas","greenwood",59937
"17191","USA","United States of America","kansas","hamilton",59938
"17192","USA","United States of America","kansas","harper",59939
"17193","USA","United States of America","kansas","harvey",59940
"17194","USA","United States of America","kansas","haskell",59941
"17195","USA","United States of America","kansas","hodgeman",59942
"17196","USA","United States of America","kansas","jackson",59943
"17197","USA","United States of America","kansas","jefferson",59944
"17198","USA","United States of America","kansas","jewell",59945
"17199","USA","United States of America","kansas","johnson",59946
"17200","USA","United States of America","kansas","kearny",59947
"17201","USA","United States of America","kansas","kingman",59948
"17202","USA","United States of America","kansas","kiowa",59949
"17203","USA","United States of America","kansas","labette",59950
"17204","USA","United States of America","kansas","lane",59951
"17205","USA","United States of America","kansas","leavenworth",59952
"17206","USA","United States of America","kansas","lincoln",59953
"17207","USA","United States of America","kansas","linn",59954
"17208","USA","United States of America","kansas","logan",59955
"17209","USA","United States of America","kansas","lyon",59956
"17210","USA","United States of America","kansas","marion",59957
"17211","USA","United States of America","kansas","marshall",59958
"17212","USA","United States of America","kansas","mcpherson",59959
"17213","USA","United States of America","kansas","meade",59960
"17214","USA","United States of America","kansas","miami",59961
"17215","USA","United States of America","kansas","mitchell",59962
"17216","USA","United States of America","kansas","montgomery",59963
"17217","USA","United States of America","kansas","morris",59964
"17218","USA","United States of America","kansas","morton",59965
"17219","USA","United States of America","kansas","nemaha",59966
"17220","USA","United States of America","kansas","neosho",59967
"17221","USA","United States of America","kansas","ness",59968
"17222","USA","United States of America","kansas","norton",59969
"17223","USA","United States of America","kansas","osage",59970
"17224","USA","United States of America","kansas","osborne",59971
"17225","USA","United States of America","kansas","ottawa",59972
"17226","USA","United States of America","kansas","pawnee",59973
"17227","USA","United States of America","kansas","phillips",59974
"17228","USA","United States of America","kansas","pottawatomie",59975
"17229","USA","United States of America","kansas","pratt",59976
"17230","USA","United States of America","kansas","rawlins",59977
"17231","USA","United States of America","kansas","reno",59978
"17232","USA","United States of America","kansas","republic",59979
"17233","USA","United States of America","kansas","rice",59980
"17234","USA","United States of America","kansas","riley",59981
"17235","USA","United States of America","kansas","rooks",59982
"17236","USA","United States of America","kansas","rush",59983
"17237","USA","United States of America","kansas","russell",59984
"17238","USA","United States of America","kansas","saline",59985
"17239","USA","United States of America","kansas","scott",59986
"17240","USA","United States of America","kansas","sedgwick",59987
"17241","USA","United States of America","kansas","seward",59988
"17242","USA","United States of America","kansas","shawnee",59989
"17243","USA","United States of America","kansas","sheridan",59990
"17244","USA","United States of America","kansas","sherman",59991
"17245","USA","United States of America","kansas","smith",59992
"17246","USA","United States of America","kansas","stafford",59993
"17247","USA","United States of America","kansas","stanton",59994
"17248","USA","United States of America","kansas","stevens",59995
"17249","USA","United States of America","kansas","sumner",59996
"17250","USA","United States of America","kansas","thomas",59997
"17251","USA","United States of America","kansas","trego",59998
"17252","USA","United States of America","kansas","wabaunsee",59999
"17253","USA","United States of America","kansas","wallace",60000
"17254","USA","United States of America","kansas","washington",60001
"17255","USA","United States of America","kansas","wichita",60002
"17256","USA","United States of America","kansas","wilson",60003
"17257","USA","United States of America","kansas","woodson",60004
"17258","USA","United States of America","kansas","wyandotte",60005
"17259","USA","United States of America","kentucky","adair",60006
"17260","USA","United States of America","kentucky","allen",60007
"17261","USA","United States of America","kentucky","anderson",60008
"17262","USA","United States of America","kentucky","ballard",60009
"17263","USA","United States of America","kentucky","barren",60010
"17264","USA","United States of America","kentucky","bath",60011
"17265","USA","United States of America","kentucky","bell",60012
"17266","USA","United States of America","kentucky","boone",60013
"17267","USA","United States of America","kentucky","bourbon",60014
"17268","USA","United States of America","kentucky","boyd",60015
"17269","USA","United States of America","kentucky","boyle",60016
"17270","USA","United States of America","kentucky","bracken",60017
"17271","USA","United States of America","kentucky","breathitt",60018
"17272","USA","United States of America","kentucky","breckinridge",60019
"17273","USA","United States of America","kentucky","bullitt",60020
"17274","USA","United States of America","kentucky","butler",60021
"17275","USA","United States of America","kentucky","caldwell",60022
"17276","USA","United States of America","kentucky","calloway",60023
"17277","USA","United States of America","kentucky","campbell",60024
"17278","USA","United States of America","kentucky","carlisle",60025
"17279","USA","United States of America","kentucky","carroll",60026
"17280","USA","United States of America","kentucky","carter",60027
"17281","USA","United States of America","kentucky","casey",60028
"17282","USA","United States of America","kentucky","christian",60029
"17283","USA","United States of America","kentucky","clark",60030
"17284","USA","United States of America","kentucky","clay",60031
"17285","USA","United States of America","kentucky","clinton",60032
"17286","USA","United States of America","kentucky","crittenden",60033
"17287","USA","United States of America","kentucky","cumberland",60034
"17288","USA","United States of America","kentucky","daviess",60035
"17289","USA","United States of America","kentucky","edmonson",60036
"17290","USA","United States of America","kentucky","elliott",60037
"17291","USA","United States of America","kentucky","estill",60038
"17292","USA","United States of America","kentucky","fayette",60039
"17293","USA","United States of America","kentucky","fleming",60040
"17294","USA","United States of America","kentucky","floyd",60041
"17295","USA","United States of America","kentucky","franklin",60042
"17296","USA","United States of America","kentucky","fulton",60043
"17297","USA","United States of America","kentucky","gallatin",60044
"17298","USA","United States of America","kentucky","garrard",60045
"17299","USA","United States of America","kentucky","grant",60046
"17300","USA","United States of America","kentucky","graves",60047
"17301","USA","United States of America","kentucky","grayson",60048
"17302","USA","United States of America","kentucky","green",60049
"17303","USA","United States of America","kentucky","greenup",60050
"17304","USA","United States of America","kentucky","hancock",60051
"17305","USA","United States of America","kentucky","hardin",60052
"17306","USA","United States of America","kentucky","harlan",60053
"17307","USA","United States of America","kentucky","harrison",60054
"17308","USA","United States of America","kentucky","hart",60055
"17309","USA","United States of America","kentucky","henderson",60056
"17310","USA","United States of America","kentucky","henry",60057
"17311","USA","United States of America","kentucky","hickman",60058
"17312","USA","United States of America","kentucky","hopkins",60059
"17313","USA","United States of America","kentucky","jackson",60060
"17314","USA","United States of America","kentucky","jefferson",60061
"17315","USA","United States of America","kentucky","jessamine",60062
"17316","USA","United States of America","kentucky","johnson",60063
"17317","USA","United States of America","kentucky","kenton",60064
"17318","USA","United States of America","kentucky","knott",60065
"17319","USA","United States of America","kentucky","knox",60066
"17320","USA","United States of America","kentucky","larue",60067
"17321","USA","United States of America","kentucky","laurel",60068
"17322","USA","United States of America","kentucky","lawrence",60069
"17323","USA","United States of America","kentucky","lee",60070
"17324","USA","United States of America","kentucky","leslie",60071
"17325","USA","United States of America","kentucky","letcher",60072
"17326","USA","United States of America","kentucky","lewis",60073
"17327","USA","United States of America","kentucky","lincoln",60074
"17328","USA","United States of America","kentucky","livingston",60075
"17329","USA","United States of America","kentucky","logan",60076
"17330","USA","United States of America","kentucky","lyon",60077
"17331","USA","United States of America","kentucky","madison",60078
"17332","USA","United States of America","kentucky","magoffin",60079
"17333","USA","United States of America","kentucky","marion",60080
"17334","USA","United States of America","kentucky","marshall",60081
"17335","USA","United States of America","kentucky","martin",60082
"17336","USA","United States of America","kentucky","mason",60083
"17337","USA","United States of America","kentucky","mccracken",60084
"17338","USA","United States of America","kentucky","mccreary",60085
"17339","USA","United States of America","kentucky","mclean",60086
"17340","USA","United States of America","kentucky","meade",60087
"17341","USA","United States of America","kentucky","menifee",60088
"17342","USA","United States of America","kentucky","mercer",60089
"17343","USA","United States of America","kentucky","metcalfe",60090
"17344","USA","United States of America","kentucky","monroe",60091
"17345","USA","United States of America","kentucky","montgomery",60092
"17346","USA","United States of America","kentucky","morgan",60093
"17347","USA","United States of America","kentucky","muhlenberg",60094
"17348","USA","United States of America","kentucky","nelson",60095
"17349","USA","United States of America","kentucky","nicholas",60096
"17350","USA","United States of America","kentucky","ohio",60097
"17351","USA","United States of America","kentucky","oldham",60098
"17352","USA","United States of America","kentucky","owen",60099
"17353","USA","United States of America","kentucky","owsley",60100
"17354","USA","United States of America","kentucky","pendleton",60101
"17355","USA","United States of America","kentucky","perry",60102
"17356","USA","United States of America","kentucky","pike",60103
"17357","USA","United States of America","kentucky","powell",60104
"17358","USA","United States of America","kentucky","pulaski",60105
"17359","USA","United States of America","kentucky","robertson",60106
"17360","USA","United States of America","kentucky","rockcastle",60107
"17361","USA","United States of America","kentucky","rowan",60108
"17362","USA","United States of America","kentucky","russell",60109
"17363","USA","United States of America","kentucky","scott",60110
"17364","USA","United States of America","kentucky","shelby",60111
"17365","USA","United States of America","kentucky","simpson",60112
"17366","USA","United States of America","kentucky","spencer",60113
"17367","USA","United States of America","kentucky","taylor",60114
"17368","USA","United States of America","kentucky","todd",60115
"17369","USA","United States of America","kentucky","trigg",60116
"17370","USA","United States of America","kentucky","trimble",60117
"17371","USA","United States of America","kentucky","union",60118
"17372","USA","United States of America","kentucky","warren",60119
"17373","USA","United States of America","kentucky","washington",60120
"17374","USA","United States of America","kentucky","wayne",60121
"17375","USA","United States of America","kentucky","webster",60122
"17376","USA","United States of America","kentucky","whitley",60123
"17377","USA","United States of America","kentucky","wolfe",60124
"17378","USA","United States of America","kentucky","woodford",60125
"17379","USA","United States of America","louisiana","acadia",60126
"17380","USA","United States of America","louisiana","allen",60127
"17381","USA","United States of America","louisiana","ascension",60128
"17382","USA","United States of America","louisiana","assumption",60129
"17383","USA","United States of America","louisiana","avoyelles",60130
"17384","USA","United States of America","louisiana","beauregard",60131
"17385","USA","United States of America","louisiana","bienville",60132
"17386","USA","United States of America","louisiana","bossier",60133
"17387","USA","United States of America","louisiana","caddo",60134
"17388","USA","United States of America","louisiana","calcasieu",60135
"17389","USA","United States of America","louisiana","caldwell",60136
"17390","USA","United States of America","louisiana","cameron",60137
"17391","USA","United States of America","louisiana","catahoula",60138
"17392","USA","United States of America","louisiana","claiborne",60139
"17393","USA","United States of America","louisiana","concordia",60140
"17394","USA","United States of America","louisiana","desoto",60141
"17395","USA","United States of America","louisiana","eastbatonrouge",60142
"17396","USA","United States of America","louisiana","eastcarroll",60143
"17397","USA","United States of America","louisiana","eastfeliciana",60144
"17398","USA","United States of America","louisiana","evangeline",60145
"17399","USA","United States of America","louisiana","franklin",60146
"17400","USA","United States of America","louisiana","grant",60147
"17401","USA","United States of America","louisiana","iberia",60148
"17402","USA","United States of America","louisiana","iberville",60149
"17403","USA","United States of America","louisiana","jackson",60150
"17404","USA","United States of America","louisiana","jefferson",60151
"17405","USA","United States of America","louisiana","jeffersondavis",60152
"17406","USA","United States of America","louisiana","lasalle",60153
"17407","USA","United States of America","louisiana","lafayette",60154
"17408","USA","United States of America","louisiana","lafourche",60155
"17409","USA","United States of America","louisiana","lincoln",60156
"17410","USA","United States of America","louisiana","livingston",60157
"17411","USA","United States of America","louisiana","madison",60158
"17412","USA","United States of America","louisiana","morehouse",60159
"17413","USA","United States of America","louisiana","natchitoches",60160
"17414","USA","United States of America","louisiana","orleans",60161
"17415","USA","United States of America","louisiana","ouachita",60162
"17416","USA","United States of America","louisiana","plaquemines",60163
"17417","USA","United States of America","louisiana","pointecoupee",60164
"17418","USA","United States of America","louisiana","rapides",60165
"17419","USA","United States of America","louisiana","redriver",60166
"17420","USA","United States of America","louisiana","richland",60167
"17421","USA","United States of America","louisiana","sabine",60168
"17422","USA","United States of America","louisiana","stbernard",60169
"17423","USA","United States of America","louisiana","stcharles",60170
"17424","USA","United States of America","louisiana","sthelena",60171
"17425","USA","United States of America","louisiana","stjames",60172
"17426","USA","United States of America","louisiana","stjohnthebaptist",60173
"17427","USA","United States of America","louisiana","stlandry",60174
"17428","USA","United States of America","louisiana","stmartin",60175
"17429","USA","United States of America","louisiana","stmary",60176
"17430","USA","United States of America","louisiana","sttammany",60177
"17431","USA","United States of America","louisiana","tangipahoa",60178
"17432","USA","United States of America","louisiana","tensas",60179
"17433","USA","United States of America","louisiana","terrebonne",60180
"17434","USA","United States of America","louisiana","union",60181
"17435","USA","United States of America","louisiana","vermilion",60182
"17436","USA","United States of America","louisiana","vernon",60183
"17437","USA","United States of America","louisiana","washington",60184
"17438","USA","United States of America","louisiana","webster",60185
"17439","USA","United States of America","louisiana","westbatonrouge",60186
"17440","USA","United States of America","louisiana","westcarroll",60187
"17441","USA","United States of America","louisiana","westfeliciana",60188
"17442","USA","United States of America","louisiana","winn",60189
"17443","USA","United States of America","maine","androscoggin",60190
"17444","USA","United States of America","maine","aroostook",60191
"17445","USA","United States of America","maine","cumberland",60192
"17446","USA","United States of America","maine","franklin",60193
"17447","USA","United States of America","maine","hancock",60194
"17448","USA","United States of America","maine","kennebec",60195
"17449","USA","United States of America","maine","knox",60196
"17450","USA","United States of America","maine","lincoln",60197
"17451","USA","United States of America","maine","oxford",60198
"17452","USA","United States of America","maine","penobscot",60199
"17453","USA","United States of America","maine","piscataquis",60200
"17454","USA","United States of America","maine","sagadahoc",60201
"17455","USA","United States of America","maine","somerset",60202
"17456","USA","United States of America","maine","waldo",60203
"17457","USA","United States of America","maine","washington",60204
"17458","USA","United States of America","maine","york",60205
"17459","USA","United States of America","maryland","allegany",60206
"17460","USA","United States of America","maryland","annearundel",60207
"17461","USA","United States of America","maryland","baltimore",60208
"17462","USA","United States of America","maryland","baltimorecity",60209
"17463","USA","United States of America","maryland","calvert",60210
"17464","USA","United States of America","maryland","caroline",60211
"17465","USA","United States of America","maryland","carroll",60212
"17466","USA","United States of America","maryland","cecil",60213
"17467","USA","United States of America","maryland","charles",60214
"17468","USA","United States of America","maryland","dorchester",60215
"17469","USA","United States of America","maryland","frederick",60216
"17470","USA","United States of America","maryland","garrett",60217
"17471","USA","United States of America","maryland","harford",60218
"17472","USA","United States of America","maryland","howard",60219
"17473","USA","United States of America","maryland","kent",60220
"17474","USA","United States of America","maryland","montgomery",60221
"17475","USA","United States of America","maryland","princegeorges",60222
"17476","USA","United States of America","maryland","queenannes",60223
"17477","USA","United States of America","maryland","somerset",60224
"17478","USA","United States of America","maryland","stmarys",60225
"17479","USA","United States of America","maryland","talbot",60226
"17480","USA","United States of America","maryland","washington",60227
"17481","USA","United States of America","maryland","wicomico",60228
"17482","USA","United States of America","maryland","worcester",60229
"17483","USA","United States of America","massachusetts","barnstable",60230
"17484","USA","United States of America","massachusetts","berkshire",60231
"17485","USA","United States of America","massachusetts","bristol",60232
"17486","USA","United States of America","massachusetts","dukes",60233
"17487","USA","United States of America","massachusetts","essex",60234
"17488","USA","United States of America","massachusetts","franklin",60235
"17489","USA","United States of America","massachusetts","hampden",60236
"17490","USA","United States of America","massachusetts","hampshire",60237
"17491","USA","United States of America","massachusetts","middlesex",60238
"17492","USA","United States of America","massachusetts","nantucket",60239
"17493","USA","United States of America","massachusetts","norfolk",60240
"17494","USA","United States of America","massachusetts","plymouth",60241
"17495","USA","United States of America","massachusetts","suffolk",60242
"17496","USA","United States of America","massachusetts","worcester",60243
"17497","USA","United States of America","michigan","alcona",60244
"17498","USA","United States of America","michigan","alger",60245
"17499","USA","United States of America","michigan","allegan",60246
"17500","USA","United States of America","michigan","alpena",60247
"17501","USA","United States of America","michigan","antrim",60248
"17502","USA","United States of America","michigan","arenac",60249
"17503","USA","United States of America","michigan","baraga",60250
"17504","USA","United States of America","michigan","barry",60251
"17505","USA","United States of America","michigan","bay",60252
"17506","USA","United States of America","michigan","benzie",60253
"17507","USA","United States of America","michigan","berrien",60254
"17508","USA","United States of America","michigan","branch",60255
"17509","USA","United States of America","michigan","calhoun",60256
"17510","USA","United States of America","michigan","cass",60257
"17511","USA","United States of America","michigan","charlevoix",60258
"17512","USA","United States of America","michigan","cheboygan",60259
"17513","USA","United States of America","michigan","chippewa",60260
"17514","USA","United States of America","michigan","clare",60261
"17515","USA","United States of America","michigan","clinton",60262
"17516","USA","United States of America","michigan","crawford",60263
"17517","USA","United States of America","michigan","delta",60264
"17518","USA","United States of America","michigan","dickinson",60265
"17519","USA","United States of America","michigan","eaton",60266
"17520","USA","United States of America","michigan","emmet",60267
"17521","USA","United States of America","michigan","genesee",60268
"17522","USA","United States of America","michigan","gladwin",60269
"17523","USA","United States of America","michigan","gogebic",60270
"17524","USA","United States of America","michigan","grandtraverse",60271
"17525","USA","United States of America","michigan","gratiot",60272
"17526","USA","United States of America","michigan","hillsdale",60273
"17527","USA","United States of America","michigan","houghton",60274
"17528","USA","United States of America","michigan","huron",60275
"17529","USA","United States of America","michigan","ingham",60276
"17530","USA","United States of America","michigan","ionia",60277
"17531","USA","United States of America","michigan","iosco",60278
"17532","USA","United States of America","michigan","iron",60279
"17533","USA","United States of America","michigan","isabella",60280
"17534","USA","United States of America","michigan","jackson",60281
"17535","USA","United States of America","michigan","kalamazoo",60282
"17536","USA","United States of America","michigan","kalkaska",60283
"17537","USA","United States of America","michigan","kent",60284
"17538","USA","United States of America","michigan","keweenaw",60285
"17539","USA","United States of America","michigan","lake",60286
"17540","USA","United States of America","michigan","lapeer",60287
"17541","USA","United States of America","michigan","leelanau",60288
"17542","USA","United States of America","michigan","lenawee",60289
"17543","USA","United States of America","michigan","livingston",60290
"17544","USA","United States of America","michigan","luce",60291
"17545","USA","United States of America","michigan","mackinac",60292
"17546","USA","United States of America","michigan","macomb",60293
"17547","USA","United States of America","michigan","manistee",60294
"17548","USA","United States of America","michigan","marquette",60295
"17549","USA","United States of America","michigan","mason",60296
"17550","USA","United States of America","michigan","mecosta",60297
"17551","USA","United States of America","michigan","menominee",60298
"17552","USA","United States of America","michigan","midland",60299
"17553","USA","United States of America","michigan","missaukee",60300
"17554","USA","United States of America","michigan","monroe",60301
"17555","USA","United States of America","michigan","montcalm",60302
"17556","USA","United States of America","michigan","montmorency",60303
"17557","USA","United States of America","michigan","muskegon",60304
"17558","USA","United States of America","michigan","newaygo",60305
"17559","USA","United States of America","michigan","oakland",60306
"17560","USA","United States of America","michigan","oceana",60307
"17561","USA","United States of America","michigan","ogemaw",60308
"17562","USA","United States of America","michigan","ontonagon",60309
"17563","USA","United States of America","michigan","osceola",60310
"17564","USA","United States of America","michigan","oscoda",60311
"17565","USA","United States of America","michigan","otsego",60312
"17566","USA","United States of America","michigan","ottawa",60313
"17567","USA","United States of America","michigan","presqueisle",60314
"17568","USA","United States of America","michigan","roscommon",60315
"17569","USA","United States of America","michigan","saginaw",60316
"17570","USA","United States of America","michigan","sanilac",60317
"17571","USA","United States of America","michigan","schoolcraft",60318
"17572","USA","United States of America","michigan","shiawassee",60319
"17573","USA","United States of America","michigan","stclair",60320
"17574","USA","United States of America","michigan","stjoseph",60321
"17575","USA","United States of America","michigan","tuscola",60322
"17576","USA","United States of America","michigan","vanburen",60323
"17577","USA","United States of America","michigan","washtenaw",60324
"17578","USA","United States of America","michigan","wayne",60325
"17579","USA","United States of America","michigan","wexford",60326
"17580","USA","United States of America","minnesota","aitkin",60327
"17581","USA","United States of America","minnesota","anoka",60328
"17582","USA","United States of America","minnesota","becker",60329
"17583","USA","United States of America","minnesota","beltrami",60330
"17584","USA","United States of America","minnesota","benton",60331
"17585","USA","United States of America","minnesota","bigstone",60332
"17586","USA","United States of America","minnesota","blueearth",60333
"17587","USA","United States of America","minnesota","brown",60334
"17588","USA","United States of America","minnesota","carlton",60335
"17589","USA","United States of America","minnesota","carver",60336
"17590","USA","United States of America","minnesota","cass",60337
"17591","USA","United States of America","minnesota","chippewa",60338
"17592","USA","United States of America","minnesota","chisago",60339
"17593","USA","United States of America","minnesota","clay",60340
"17594","USA","United States of America","minnesota","clearwater",60341
"17595","USA","United States of America","minnesota","cook",60342
"17596","USA","United States of America","minnesota","cottonwood",60343
"17597","USA","United States of America","minnesota","crowwing",60344
"17598","USA","United States of America","minnesota","dakota",60345
"17599","USA","United States of America","minnesota","dodge",60346
"17600","USA","United States of America","minnesota","douglas",60347
"17601","USA","United States of America","minnesota","faribault",60348
"17602","USA","United States of America","minnesota","fillmore",60349
"17603","USA","United States of America","minnesota","freeborn",60350
"17604","USA","United States of America","minnesota","goodhue",60351
"17605","USA","United States of America","minnesota","grant",60352
"17606","USA","United States of America","minnesota","hennepin",60353
"17607","USA","United States of America","minnesota","houston",60354
"17608","USA","United States of America","minnesota","hubbard",60355
"17609","USA","United States of America","minnesota","isanti",60356
"17610","USA","United States of America","minnesota","itasca",60357
"17611","USA","United States of America","minnesota","jackson",60358
"17612","USA","United States of America","minnesota","kanabec",60359
"17613","USA","United States of America","minnesota","kandiyohi",60360
"17614","USA","United States of America","minnesota","kittson",60361
"17615","USA","United States of America","minnesota","koochiching",60362
"17616","USA","United States of America","minnesota","lacquiparle",60363
"17617","USA","United States of America","minnesota","lake",60364
"17618","USA","United States of America","minnesota","lakeofthewoods",60365
"17619","USA","United States of America","minnesota","lesueur",60366
"17620","USA","United States of America","minnesota","lincoln",60367
"17621","USA","United States of America","minnesota","lyon",60368
"17622","USA","United States of America","minnesota","mahnomen",60369
"17623","USA","United States of America","minnesota","marshall",60370
"17624","USA","United States of America","minnesota","martin",60371
"17625","USA","United States of America","minnesota","mcleod",60372
"17626","USA","United States of America","minnesota","meeker",60373
"17627","USA","United States of America","minnesota","millelacs",60374
"17628","USA","United States of America","minnesota","morrison",60375
"17629","USA","United States of America","minnesota","mower",60376
"17630","USA","United States of America","minnesota","murray",60377
"17631","USA","United States of America","minnesota","nicollet",60378
"17632","USA","United States of America","minnesota","nobles",60379
"17633","USA","United States of America","minnesota","norman",60380
"17634","USA","United States of America","minnesota","olmsted",60381
"17635","USA","United States of America","minnesota","ottertail",60382
"17636","USA","United States of America","minnesota","pennington",60383
"17637","USA","United States of America","minnesota","pine",60384
"17638","USA","United States of America","minnesota","pipestone",60385
"17639","USA","United States of America","minnesota","polk",60386
"17640","USA","United States of America","minnesota","pope",60387
"17641","USA","United States of America","minnesota","ramsey",60388
"17642","USA","United States of America","minnesota","redlake",60389
"17643","USA","United States of America","minnesota","redwood",60390
"17644","USA","United States of America","minnesota","renville",60391
"17645","USA","United States of America","minnesota","rice",60392
"17646","USA","United States of America","minnesota","rock",60393
"17647","USA","United States of America","minnesota","roseau",60394
"17648","USA","United States of America","minnesota","scott",60395
"17649","USA","United States of America","minnesota","sherburne",60396
"17650","USA","United States of America","minnesota","sibley",60397
"17651","USA","United States of America","minnesota","stlouis",60398
"17652","USA","United States of America","minnesota","stearns",60399
"17653","USA","United States of America","minnesota","steele",60400
"17654","USA","United States of America","minnesota","stevens",60401
"17655","USA","United States of America","minnesota","swift",60402
"17656","USA","United States of America","minnesota","todd",60403
"17657","USA","United States of America","minnesota","traverse",60404
"17658","USA","United States of America","minnesota","wabasha",60405
"17659","USA","United States of America","minnesota","wadena",60406
"17660","USA","United States of America","minnesota","waseca",60407
"17661","USA","United States of America","minnesota","washington",60408
"17662","USA","United States of America","minnesota","watonwan",60409
"17663","USA","United States of America","minnesota","wilkin",60410
"17664","USA","United States of America","minnesota","winona",60411
"17665","USA","United States of America","minnesota","wright",60412
"17666","USA","United States of America","minnesota","yellowmedicine",60413
"17667","USA","United States of America","mississippi","adams",60414
"17668","USA","United States of America","mississippi","alcorn",60415
"17669","USA","United States of America","mississippi","amite",60416
"17670","USA","United States of America","mississippi","attala",60417
"17671","USA","United States of America","mississippi","benton",60418
"17672","USA","United States of America","mississippi","bolivar",60419
"17673","USA","United States of America","mississippi","calhoun",60420
"17674","USA","United States of America","mississippi","carroll",60421
"17675","USA","United States of America","mississippi","chickasaw",60422
"17676","USA","United States of America","mississippi","choctaw",60423
"17677","USA","United States of America","mississippi","claiborne",60424
"17678","USA","United States of America","mississippi","clarke",60425
"17679","USA","United States of America","mississippi","clay",60426
"17680","USA","United States of America","mississippi","coahoma",60427
"17681","USA","United States of America","mississippi","copiah",60428
"17682","USA","United States of America","mississippi","covington",60429
