ADM1_CODE,ADM1_NAME,ADM0_CODE,ADM0_NAME,GAUL_CODE,ISO
3143,Baja California,143,Mexico,3143,MEX
2143,Baja California Sur,143,Mexico,2143,MEX
4143,Campeche,143,Mexico,4143,MEX
5143,Chiapas,143,Mexico,5143,MEX
6143,Chihuahua,143,Mexico,6143,MEX
7143,Coahuila,143,Mexico,7143,MEX
8143,Colima,143,Mexico,8143,MEX
9143,Distrito Federal,143,Mexico,9143,MEX
10143,Durango,143,Mexico,10143,MEX
11143,Guanajuato,143,Mexico,11143,MEX
12143,Guerrero,143,Mexico,12143,MEX
13143,Hidalgo,143,Mexico,13143,MEX
14143,Jalisco,143,Mexico,14143,MEX
15143,M??xico,143,Mexico,15143,MEX
16143,Michoac?ín,143,Mexico,16143,MEX
17143,Morelos,143,Mexico,17143,MEX
18143,Nayarit,143,Mexico,18143,MEX
19143,Nuevo Le??n,143,Mexico,19143,MEX
20143,Oaxaca,143,Mexico,20143,MEX
21143,Puebla,143,Mexico,21143,MEX
22143,Quer??taro,143,Mexico,22143,MEX
23143,Quintana Roo,143,Mexico,23143,MEX
24143,San Luis Potos?¡,143,Mexico,24143,MEX
25143,Sinaloa,143,Mexico,25143,MEX
26143,Sonora,143,Mexico,26143,MEX
27143,Tabasco,143,Mexico,27143,MEX
28143,Tamaulipas,143,Mexico,28143,MEX
29143,Tlaxcala,143,Mexico,29143,MEX
30143,Veracruz,143,Mexico,30143,MEX
31143,Yucat?ín,143,Mexico,31143,MEX
32143,Zacatecas,143,Mexico,32143,MEX
1145,Aerodrom,145,Macedonia,1145,MKD
2145,Aracinovo,145,Macedonia,2145,MKD
3145,Berovo,145,Macedonia,3145,MKD
4145,Bitola,145,Macedonia,4145,MKD
5145,Bogdanci,145,Macedonia,5145,MKD
6145,Bogovinje,145,Macedonia,6145,MKD
7145,Bosilovo,145,Macedonia,7145,MKD
8145,Brvenica,145,Macedonia,8145,MKD
9145,Butel,145,Macedonia,9145,MKD
10145,?îair,145,Macedonia,10145,MKD
11145,?îa?íka,145,Macedonia,11145,MKD
12145,Centar,145,Macedonia,12145,MKD
13145,Centar ??upa,145,Macedonia,13145,MKD
14145,?îe?íinovo-Oble?íevo,145,Macedonia,14145,MKD
15145,?îu?ìer Sandevo,145,Macedonia,15145,MKD
16145,Debar,145,Macedonia,16145,MKD
17145,Debarca,145,Macedonia,17145,MKD
18145,Del?ìevo,145,Macedonia,18145,MKD
19145,Demir Hisar,145,Macedonia,19145,MKD
20145,Demir Kapija,145,Macedonia,20145,MKD
21145,Dolneni,145,Macedonia,21145,MKD
22145,Drugovo,145,Macedonia,22145,MKD
23145,Gazi Baba,145,Macedonia,23145,MKD
24145,Gevgelija,145,Macedonia,24145,MKD
25145,Gjor?ìe Petrov,145,Macedonia,25145,MKD
26145,Gostivar,145,Macedonia,26145,MKD
27145,Gradsko,145,Macedonia,27145,MKD
28145,Ilinden,145,Macedonia,28145,MKD
29145,Jegunovtse,145,Macedonia,29145,MKD
30145,Karbinci,145,Macedonia,30145,MKD
31145,Karpo?í,145,Macedonia,31145,MKD
32145,Kavadartsi,145,Macedonia,32145,MKD
33145,Ki?ìevo,145,Macedonia,33145,MKD
34145,Kisela Voda,145,Macedonia,34145,MKD
35145,Ko?ìani,145,Macedonia,35145,MKD
36145,Kon?ìe,145,Macedonia,36145,MKD
37145,Kratovo,145,Macedonia,37145,MKD
38145,Kriva Palanka,145,Macedonia,38145,MKD
39145,Krivoga?ítani,145,Macedonia,39145,MKD
40145,Kru?íevo,145,Macedonia,40145,MKD
41145,Kumanovo,145,Macedonia,41145,MKD
42145,Lake Ohrid,145,Macedonia,42145,MKD
43145,Lipkovo,145,Macedonia,43145,MKD
44145,Lozovo,145,Macedonia,44145,MKD
45145,Makedonska Kamenica,145,Macedonia,45145,MKD
46145,Makedonski Brod,145,Macedonia,46145,MKD
47145,Mavrovo and Rostu?ía,145,Macedonia,47145,MKD
48145,Mogila,145,Macedonia,48145,MKD
49145,Negotino,145,Macedonia,49145,MKD
50145,Novatsi,145,Macedonia,50145,MKD
51145,Novo Selo,145,Macedonia,51145,MKD
52145,Ohrid,145,Macedonia,52145,MKD
53145,Oslomej,145,Macedonia,53145,MKD
54145,Peh?ìevo,145,Macedonia,54145,MKD
55145,Petrovec,145,Macedonia,55145,MKD
56145,Plasnica,145,Macedonia,56145,MKD
57145,Prilep,145,Macedonia,57145,MKD
58145,Probi?ítip,145,Macedonia,58145,MKD
59145,Radovi?í,145,Macedonia,59145,MKD
60145,Rankovce,145,Macedonia,60145,MKD
61145,Resen,145,Macedonia,61145,MKD
62145,Rosoman,145,Macedonia,62145,MKD
63145,Saraj,145,Macedonia,63145,MKD
64145,Sopi?íte,145,Macedonia,64145,MKD
65145,Star Dojran,145,Macedonia,65145,MKD
66145,Staro Nagori?ìane,145,Macedonia,66145,MKD
67145,?átip,145,Macedonia,67145,MKD
68145,Struga,145,Macedonia,68145,MKD
69145,Strumitsa,145,Macedonia,69145,MKD
70145,Studeni?ìani,145,Macedonia,70145,MKD
71145,?áuto Orizari,145,Macedonia,71145,MKD
72145,Sveti Nikole,145,Macedonia,72145,MKD
73145,Tearce,145,Macedonia,73145,MKD
74145,Tetovo,145,Macedonia,74145,MKD
75145,Valandovo,145,Macedonia,75145,MKD
76145,Vasilevo,145,Macedonia,76145,MKD
77145,Veles,145,Macedonia,77145,MKD
78145,Vev?ìani,145,Macedonia,78145,MKD
79145,Vinitsa,145,Macedonia,79145,MKD
80145,Vrane?ítica,145,Macedonia,80145,MKD
81145,Vrap?ìi?íte,145,Macedonia,81145,MKD
82145,Zajas,145,Macedonia,82145,MKD
83145,Zelenikovo,145,Macedonia,83145,MKD
84145,??elino,145,Macedonia,84145,MKD
85145,Zrnovci,145,Macedonia,85145,MKD
1146,Bamako,146,Mali,1146,MLI
2146,Gao,146,Mali,2146,MLI
3146,Kayes,146,Mali,3146,MLI
4146,Kidal,146,Mali,4146,MLI
5146,Koulikoro,146,Mali,5146,MLI
6146,Mopti,146,Mali,6146,MLI
7146,S??gou,146,Mali,7146,MLI
8146,Sikasso,146,Mali,8146,MLI
9146,Timbuktu,146,Mali,9146,MLI
1147,?èentrali,147,Malta,1147,MLT
2147,G?ºawdex,147,Malta,2147,MLT
3147,Nofsinhar,147,Malta,3147,MLT
4147,Tramuntana,147,Malta,4147,MLT
5147,Xlokk,147,Malta,5147,MLT
1148,Ayeyarwady,148,Myanmar,1148,MMR
2148,Bago,148,Myanmar,2148,MMR
3148,Chin,148,Myanmar,3148,MMR
4148,Kachin,148,Myanmar,4148,MMR
5148,Kayah,148,Myanmar,5148,MMR
6148,Kayin,148,Myanmar,6148,MMR
7148,Magway,148,Myanmar,7148,MMR
8148,Mandalay,148,Myanmar,8148,MMR
9148,Mon,148,Myanmar,9148,MMR
10148,Naypyitaw,148,Myanmar,10148,MMR
11148,Rakhine,148,Myanmar,11148,MMR
12148,Sagaing,148,Myanmar,12148,MMR
13148,Shan,148,Myanmar,13148,MMR
14148,Tanintharyi,148,Myanmar,14148,MMR
15148,Yangon,148,Myanmar,15148,MMR
1149,Andrijevica,149,Montenegro,1149,MNE
2149,Bar,149,Montenegro,2149,MNE
3149,Berane,149,Montenegro,3149,MNE
4149,Bijelo Polje,149,Montenegro,4149,MNE
5149,Budva,149,Montenegro,5149,MNE
6149,Cetinje,149,Montenegro,6149,MNE
7149,Danilovgrad,149,Montenegro,7149,MNE
8149,Herceg Novi,149,Montenegro,8149,MNE
9149,Kola?íin,149,Montenegro,9149,MNE
10149,Kotor,149,Montenegro,10149,MNE
11149,Mojkovac,149,Montenegro,11149,MNE
12149,Nik?íic,149,Montenegro,12149,MNE
13149,Plav,149,Montenegro,13149,MNE
14149,Pljevlja,149,Montenegro,14149,MNE
15149,Plu??ine,149,Montenegro,15149,MNE
16149,Podgorica,149,Montenegro,16149,MNE
17149,Ro??aje,149,Montenegro,17149,MNE
18149,?áavnik,149,Montenegro,18149,MNE
19149,Tivat,149,Montenegro,19149,MNE
20149,Ulcinj,149,Montenegro,20149,MNE
21149,??abljak,149,Montenegro,21149,MNE
1150,Arhangay,150,Mongolia,1150,MNG
2150,Bayan-?ûlgiy,150,Mongolia,2150,MNG
3150,Bayanhongor,150,Mongolia,3150,MNG
4150,Bulgan,150,Mongolia,4150,MNG
5150,Darhan-Uul,150,Mongolia,5150,MNG
6150,Dornod,150,Mongolia,6150,MNG
7150,Dornogovi,150,Mongolia,7150,MNG
8150,Dundgovi,150,Mongolia,8150,MNG
9150,Dzavhan,150,Mongolia,9150,MNG
10150,Govi-Altay,150,Mongolia,10150,MNG
11150,Govis??mber,150,Mongolia,11150,MNG
12150,Hentiy,150,Mongolia,12150,MNG
13150,Hovd,150,Mongolia,13150,MNG
14150,H??vsg??l,150,Mongolia,14150,MNG
15150,?ûmn??govi,150,Mongolia,15150,MNG
16150,Orhon,150,Mongolia,16150,MNG
17150,?ûv??rhangay,150,Mongolia,17150,MNG
18150,Selenge,150,Mongolia,18150,MNG
19150,S??hbaatar,150,Mongolia,19150,MNG
20150,T??v,150,Mongolia,20150,MNG
21150,Ulaanbaatar,150,Mongolia,21150,MNG
22150,Uvs,150,Mongolia,22150,MNG
1151,Northern Islands,151,Northern Mariana Islands,1151,MNP
2151,Rota,151,Northern Mariana Islands,2151,MNP
3151,Saipan,151,Northern Mariana Islands,3151,MNP
4151,Tinian,151,Northern Mariana Islands,4151,MNP
1152,Cabo Delgado,152,Mozambique,1152,MOZ
2152,Gaza,152,Mozambique,2152,MOZ
3152,Inhambane,152,Mozambique,3152,MOZ
4152,Manica,152,Mozambique,4152,MOZ
6152,Maputo,152,Mozambique,6152,MOZ
5152,Maputo City,152,Mozambique,5152,MOZ
7152,Nampula,152,Mozambique,7152,MOZ
8152,Nassa,152,Mozambique,8152,MOZ
9152,Sofala,152,Mozambique,9152,MOZ
10152,Tete,152,Mozambique,10152,MOZ
11152,Zambezia,152,Mozambique,11152,MOZ
1153,Adrar,153,Mauritania,1153,MRT
2153,Assaba,153,Mauritania,2153,MRT
3153,Brakna,153,Mauritania,3153,MRT
4153,Dakhlet Nouadhibou,153,Mauritania,4153,MRT
5153,Gorgol,153,Mauritania,5153,MRT
6153,Guidimaka,153,Mauritania,6153,MRT
7153,Hodh ech Chargui,153,Mauritania,7153,MRT
8153,Hodh el Gharbi,153,Mauritania,8153,MRT
9153,Inchiri,153,Mauritania,9153,MRT
10153,Nouakchott,153,Mauritania,10153,MRT
11153,Tagant,153,Mauritania,11153,MRT
12153,Tiris Zemmour,153,Mauritania,12153,MRT
13153,Trarza,153,Mauritania,13153,MRT
1154,Saint Anthon,154,Montserrat,1154,MSR
2154,Saint Georges,154,Montserrat,2154,MSR
3154,Saint Peter,154,Montserrat,3154,MSR
1155,Fort-de-France,155,Martinique,1155,MTQ
2155,Le Marin,155,Martinique,2155,MTQ
3155,Le Trinit??,155,Martinique,3155,MTQ
4155,Saint-Pierre,155,Martinique,4155,MTQ
1156,Agalega Islands,156,Mauritius,1156,MUS
2156,Black River,156,Mauritius,2156,MUS
3156,Flacq,156,Mauritius,3156,MUS
4156,Grand Port,156,Mauritius,4156,MUS
5156,Moka,156,Mauritius,5156,MUS
6156,Pamplemousses,156,Mauritius,6156,MUS
7156,Plaines Wilhems,156,Mauritius,7156,MUS
8156,Port Louis,156,Mauritius,8156,MUS
9156,Rivi?¿re du Rempart,156,Mauritius,9156,MUS
10156,Rodriguez,156,Mauritius,10156,MUS
11156,Saint Brandon,156,Mauritius,11156,MUS
12156,Savanne,156,Mauritius,12156,MUS
1157,Balaka,157,Malawi,1157,MWI
2157,Blantyre,157,Malawi,2157,MWI
3157,Chikwawa,157,Malawi,3157,MWI
4157,Chiradzulu,157,Malawi,4157,MWI
5157,Chitipa,157,Malawi,5157,MWI
6157,Dedza,157,Malawi,6157,MWI
7157,Dowa,157,Malawi,7157,MWI
8157,Karonga,157,Malawi,8157,MWI
9157,Kasungu,157,Malawi,9157,MWI
10157,Likoma,157,Malawi,10157,MWI
11157,Lilongwe,157,Malawi,11157,MWI
12157,Machinga,157,Malawi,12157,MWI
13157,Mangochi,157,Malawi,13157,MWI
14157,Mchinji,157,Malawi,14157,MWI
15157,Mulanje,157,Malawi,15157,MWI
16157,Mwanza,157,Malawi,16157,MWI
17157,Mzimba,157,Malawi,17157,MWI
18157,Neno,157,Malawi,18157,MWI
19157,Nkhata Bay,157,Malawi,19157,MWI
20157,Nkhotakota,157,Malawi,20157,MWI
21157,Nsanje,157,Malawi,21157,MWI
22157,Ntcheu,157,Malawi,22157,MWI
23157,Ntchisi,157,Malawi,23157,MWI
24157,Phalombe,157,Malawi,24157,MWI
25157,Rumphi,157,Malawi,25157,MWI
26157,Salima,157,Malawi,26157,MWI
27157,Thyolo,157,Malawi,27157,MWI
28157,Zomba,157,Malawi,28157,MWI
1158,Johor,158,Malaysia,1158,MYS
2158,Kedah,158,Malaysia,2158,MYS
3158,Kelantan,158,Malaysia,3158,MYS
4158,Kuala Lumpur,158,Malaysia,4158,MYS
5158,Labuan,158,Malaysia,5158,MYS
6158,Melaka,158,Malaysia,6158,MYS
7158,Negeri Sembilan,158,Malaysia,7158,MYS
8158,Pahang,158,Malaysia,8158,MYS
9158,Perak,158,Malaysia,9158,MYS
10158,Perlis,158,Malaysia,10158,MYS
11158,Pulau Pinang,158,Malaysia,11158,MYS
12158,Putrajaya,158,Malaysia,12158,MYS
13158,Sabah,158,Malaysia,13158,MYS
14158,Sarawak,158,Malaysia,14158,MYS
15158,Selangor,158,Malaysia,15158,MYS
16158,Trengganu,158,Malaysia,16158,MYS
1159,Acoua,159,Mayotte,1159,MYT
2159,Bandraboua,159,Mayotte,2159,MYT
3159,Bandrele,159,Mayotte,3159,MYT
4159,Boueni,159,Mayotte,4159,MYT
5159,Chiconi,159,Mayotte,5159,MYT
6159,Chirongui,159,Mayotte,6159,MYT
7159,Dembeni,159,Mayotte,7159,MYT
8159,Dzaoudzi,159,Mayotte,8159,MYT
9159,Kani-Keli,159,Mayotte,9159,MYT
10159,Koungou,159,Mayotte,10159,MYT
11159,M'tsangamouji,159,Mayotte,11159,MYT
12159,Mamoudzou,159,Mayotte,12159,MYT
13159,Mtsamboro,159,Mayotte,13159,MYT
14159,Ouangani,159,Mayotte,14159,MYT
15159,Pamandzi,159,Mayotte,15159,MYT
16159,Sada,159,Mayotte,16159,MYT
17159,Tsingoni,159,Mayotte,17159,MYT
1160,!Karas,160,Namibia,1160,NAM
2160,Erongo,160,Namibia,2160,NAM
3160,Hardap,160,Namibia,3160,NAM
4160,Kavango,160,Namibia,4160,NAM
5160,Khomas,160,Namibia,5160,NAM
6160,Kunene,160,Namibia,6160,NAM
7160,Ohangwena,160,Namibia,7160,NAM
8160,Omaheke,160,Namibia,8160,NAM
9160,Omusati,160,Namibia,9160,NAM
10160,Oshana,160,Namibia,10160,NAM
11160,Oshikoto,160,Namibia,11160,NAM
12160,Otjozondjupa,160,Namibia,12160,NAM
13160,Zambezi,160,Namibia,13160,NAM
1161,?Äles Loyaut??,161,New Caledonia,1161,NCL
2161,Nord,161,New Caledonia,2161,NCL
3161,Sud,161,New Caledonia,3161,NCL
1162,Agadez,162,Niger,1162,NER
2162,Diffa,162,Niger,2162,NER
3162,Dosso,162,Niger,3162,NER
4162,Maradi,162,Niger,4162,NER
5162,Niamey,162,Niger,5162,NER
6162,Tahoua,162,Niger,6162,NER
7162,Tillab??ry,162,Niger,7162,NER
8162,Zinder,162,Niger,8162,NER
1164,Abia,164,Nigeria,1164,NGA
2164,Adamawa,164,Nigeria,2164,NGA
3164,Akwa Ibom,164,Nigeria,3164,NGA
4164,Anambra,164,Nigeria,4164,NGA
5164,Bauchi,164,Nigeria,5164,NGA
6164,Bayelsa,164,Nigeria,6164,NGA
7164,Benue,164,Nigeria,7164,NGA
8164,Borno,164,Nigeria,8164,NGA
9164,Cross River,164,Nigeria,9164,NGA
10164,Delta,164,Nigeria,10164,NGA
11164,Ebonyi,164,Nigeria,11164,NGA
12164,Edo,164,Nigeria,12164,NGA
13164,Ekiti,164,Nigeria,13164,NGA
14164,Enugu,164,Nigeria,14164,NGA
15164,Federal Capital Territory,164,Nigeria,15164,NGA
16164,Gombe,164,Nigeria,16164,NGA
17164,Imo,164,Nigeria,17164,NGA
18164,Jigawa,164,Nigeria,18164,NGA
19164,Kaduna,164,Nigeria,19164,NGA
20164,Kano,164,Nigeria,20164,NGA
21164,Katsina,164,Nigeria,21164,NGA
22164,Kebbi,164,Nigeria,22164,NGA
23164,Kogi,164,Nigeria,23164,NGA
24164,Kwara,164,Nigeria,24164,NGA
25164,Lagos,164,Nigeria,25164,NGA
26164,Nassarawa,164,Nigeria,26164,NGA
27164,Niger,164,Nigeria,27164,NGA
28164,Ogun,164,Nigeria,28164,NGA
29164,Ondo,164,Nigeria,29164,NGA
30164,Osun,164,Nigeria,30164,NGA
31164,Oyo,164,Nigeria,31164,NGA
32164,Plateau,164,Nigeria,32164,NGA
33164,Rivers,164,Nigeria,33164,NGA
34164,Sokoto,164,Nigeria,34164,NGA
35164,Taraba,164,Nigeria,35164,NGA
36164,Yobe,164,Nigeria,36164,NGA
37164,Zamfara,164,Nigeria,37164,NGA
1165,Atl?íntico Norte,165,Nicaragua,1165,NIC
2165,Atl?íntico Sur,165,Nicaragua,2165,NIC
3165,Boaco,165,Nicaragua,3165,NIC
4165,Carazo,165,Nicaragua,4165,NIC
5165,Chinandega,165,Nicaragua,5165,NIC
6165,Chontales,165,Nicaragua,6165,NIC
7165,Estel?¡,165,Nicaragua,7165,NIC
8165,Granada,165,Nicaragua,8165,NIC
9165,Jinotega,165,Nicaragua,9165,NIC
10165,Lago Nicaragua,165,Nicaragua,10165,NIC
11165,Le??n,165,Nicaragua,11165,NIC
12165,Madriz,165,Nicaragua,12165,NIC
13165,Managua,165,Nicaragua,13165,NIC
14165,Masaya,165,Nicaragua,14165,NIC
15165,Matagalpa,165,Nicaragua,15165,NIC
16165,Nueva Segovia,165,Nicaragua,16165,NIC
17165,R?¡o San Juan,165,Nicaragua,17165,NIC
18165,Rivas,165,Nicaragua,18165,NIC
1167,Drenthe,167,Netherlands,1167,NLD
2167,Flevoland,167,Netherlands,2167,NLD
3167,Friesland,167,Netherlands,3167,NLD
4167,Gelderland,167,Netherlands,4167,NLD
5167,Groningen,167,Netherlands,5167,NLD
6167,IJsselmeer,167,Netherlands,6167,NLD
7167,Limburg,167,Netherlands,7167,NLD
8167,Noord-Brabant,167,Netherlands,8167,NLD
9167,Noord-Holland,167,Netherlands,9167,NLD
10167,Overijssel,167,Netherlands,10167,NLD
11167,Utrecht,167,Netherlands,11167,NLD
12167,Zeeland,167,Netherlands,12167,NLD
13167,Zeeuwse meren,167,Netherlands,13167,NLD
14167,Zuid-Holland,167,Netherlands,14167,NLD
1168,Akershus,168,Norway,1168,NOR
2168,?âstfold,168,Norway,2168,NOR
3168,Aust-Agder,168,Norway,3168,NOR
4168,Buskerud,168,Norway,4168,NOR
5168,Finnmark,168,Norway,5168,NOR
6168,Hedmark,168,Norway,6168,NOR
7168,Hordaland,168,Norway,7168,NOR
8168,M??re og Romsdal,168,Norway,8168,NOR
9168,Nord-Tr??ndelag,168,Norway,9168,NOR
10168,Nordland,168,Norway,10168,NOR
11168,Oppland,168,Norway,11168,NOR
12168,Oslo,168,Norway,12168,NOR
13168,Rogaland,168,Norway,13168,NOR
14168,Sogn og Fjordane,168,Norway,14168,NOR
15168,S??r-Tr??ndelag,168,Norway,15168,NOR
16168,Telemark,168,Norway,16168,NOR
17168,Troms,168,Norway,17168,NOR
18168,Vest-Agder,168,Norway,18168,NOR
19168,Vestfold,168,Norway,19168,NOR
1169,Central,169,Nepal,1169,NPL
2169,East,169,Nepal,2169,NPL
3169,Far-Western,169,Nepal,3169,NPL
4169,Mid-Western,169,Nepal,4169,NPL
5169,West,169,Nepal,5169,NPL
1170,Aiwo,170,Nauru,1170,NRU
2170,Anabar,170,Nauru,2170,NRU
3170,Anetan,170,Nauru,3170,NRU
4170,Anibare,170,Nauru,4170,NRU
5170,Baiti,170,Nauru,5170,NRU
6170,Boe,170,Nauru,6170,NRU
7170,Buada,170,Nauru,7170,NRU
8170,Denigomodu,170,Nauru,8170,NRU
9170,Ewa,170,Nauru,9170,NRU
10170,Ijuw,170,Nauru,10170,NRU
11170,Meneng,170,Nauru,11170,NRU
12170,Nibok,170,Nauru,12170,NRU
13170,Uaboe,170,Nauru,13170,NRU
14170,Yaren,170,Nauru,14170,NRU
1171,Auckland,171,New Zealand,1171,NZL
2171,Bay of Plenty,171,New Zealand,2171,NZL
3171,Canterbury,171,New Zealand,3171,NZL
4171,Chatham Islands,171,New Zealand,4171,NZL
5171,Gisborne,171,New Zealand,5171,NZL
6171,Hawke's Bay,171,New Zealand,6171,NZL
7171,Manawatu-Wanganui,171,New Zealand,7171,NZL
8171,Marlborough,171,New Zealand,8171,NZL
9171,Nelson,171,New Zealand,9171,NZL
10171,Northern Islands,171,New Zealand,10171,NZL
11171,Northland,171,New Zealand,11171,NZL
12171,Otago,171,New Zealand,12171,NZL
13171,Southern Islands,171,New Zealand,13171,NZL
14171,Southland,171,New Zealand,14171,NZL
15171,Taranaki,171,New Zealand,15171,NZL
16171,Tasman,171,New Zealand,16171,NZL
17171,Waikato,171,New Zealand,17171,NZL
18171,Wellington,171,New Zealand,18171,NZL
19171,West Coast,171,New Zealand,19171,NZL
1172,Ad Dakhliyah,172,Oman,1172,OMN
2172,Al Batinah North,172,Oman,2172,OMN
3172,Al Batinah South,172,Oman,3172,OMN
4172,Al Buraymi,172,Oman,4172,OMN
5172,Al Dhahira,172,Oman,5172,OMN
6172,Al Wusta,172,Oman,6172,OMN
7172,Ash Sharqiyah North,172,Oman,7172,OMN
8172,Ash Sharqiyah South,172,Oman,8172,OMN
9172,Dhofar,172,Oman,9172,OMN
10172,Musandam,172,Oman,10172,OMN
11172,Muscat,172,Oman,11172,OMN
1173,Azad Kashmir,173,Pakistan,1173,PAK
2173,Baluchistan,173,Pakistan,2173,PAK
3173,F.A.T.A.,173,Pakistan,3173,PAK
4173,F.C.T.,173,Pakistan,4173,PAK
5173,N.W.F.P.,173,Pakistan,5173,PAK
6173,Northern Areas,173,Pakistan,6173,PAK
7173,Punjab,173,Pakistan,7173,PAK
8173,Sind,173,Pakistan,8173,PAK
1174,Bocas del Toro,174,Panama,1174,PAN
2174,Chiriqu?¡,174,Panama,2174,PAN
3174,Cocl??,174,Panama,3174,PAN
4174,Col??n,174,Panama,4174,PAN
5174,Dari??n,174,Panama,5174,PAN
6174,Ember?í,174,Panama,6174,PAN
7174,Herrera,174,Panama,7174,PAN
8174,Kuna Yala,174,Panama,8174,PAN
9174,Los Santos,174,Panama,9174,PAN
10174,Ng??be Bugl??,174,Panama,10174,PAN
12174,Panam?í,174,Panama,12174,PAN
11174,Panam?í Oeste,174,Panama,11174,PAN
13174,Veraguas,174,Panama,13174,PAN
1176,Amazonas,176,Peru,1176,PER
2176,Ancash,176,Peru,2176,PER
3176,Apur?¡mac,176,Peru,3176,PER
4176,Arequipa,176,Peru,4176,PER
5176,Ayacucho,176,Peru,5176,PER
6176,Cajamarca,176,Peru,6176,PER
7176,Callao,176,Peru,7176,PER
8176,Cusco,176,Peru,8176,PER
9176,Huancavelica,176,Peru,9176,PER
10176,Hu?ínuco,176,Peru,10176,PER
11176,Ica,176,Peru,11176,PER
12176,Jun?¡n,176,Peru,12176,PER
13176,La Libertad,176,Peru,13176,PER
14176,Lambayeque,176,Peru,14176,PER
16176,Lima,176,Peru,16176,PER
15176,Lima Province,176,Peru,15176,PER
17176,Loreto,176,Peru,17176,PER
18176,Madre de Dios,176,Peru,18176,PER
19176,Moquegua,176,Peru,19176,PER
20176,Pasco,176,Peru,20176,PER
21176,Piura,176,Peru,21176,PER
22176,Puno,176,Peru,22176,PER
23176,San Mart?¡n,176,Peru,23176,PER
24176,Tacna,176,Peru,24176,PER
25176,Tumbes,176,Peru,25176,PER
26176,Ucayali,176,Peru,26176,PER
1177,Abra,177,Philippines,1177,PHL
2177,Agusan del Norte,177,Philippines,2177,PHL
3177,Agusan del Sur,177,Philippines,3177,PHL
4177,Aklan,177,Philippines,4177,PHL
5177,Albay,177,Philippines,5177,PHL
6177,Antique,177,Philippines,6177,PHL
7177,Apayao,177,Philippines,7177,PHL
8177,Aurora,177,Philippines,8177,PHL
9177,Basilan,177,Philippines,9177,PHL
10177,Bataan,177,Philippines,10177,PHL
11177,Batanes,177,Philippines,11177,PHL
12177,Batangas,177,Philippines,12177,PHL
13177,Benguet,177,Philippines,13177,PHL
14177,Biliran,177,Philippines,14177,PHL
15177,Bohol,177,Philippines,15177,PHL
16177,Bukidnon,177,Philippines,16177,PHL
17177,Bulacan,177,Philippines,17177,PHL
18177,Cagayan,177,Philippines,18177,PHL
19177,Camarines Norte,177,Philippines,19177,PHL
20177,Camarines Sur,177,Philippines,20177,PHL
21177,Camiguin,177,Philippines,21177,PHL
22177,Capiz,177,Philippines,22177,PHL
23177,Catanduanes,177,Philippines,23177,PHL
24177,Cavite,177,Philippines,24177,PHL
25177,Cebu,177,Philippines,25177,PHL
26177,Compostela Valley,177,Philippines,26177,PHL
27177,Davao del Norte,177,Philippines,27177,PHL
28177,Davao del Sur,177,Philippines,28177,PHL
29177,Davao Oriental,177,Philippines,29177,PHL
30177,Dinagat Islands,177,Philippines,30177,PHL
31177,Eastern Samar,177,Philippines,31177,PHL
32177,Guimaras,177,Philippines,32177,PHL
33177,Ifugao,177,Philippines,33177,PHL
34177,Ilocos Norte,177,Philippines,34177,PHL
35177,Ilocos Sur,177,Philippines,35177,PHL
36177,Iloilo,177,Philippines,36177,PHL
37177,Isabela,177,Philippines,37177,PHL
38177,Kalinga,177,Philippines,38177,PHL
39177,La Union,177,Philippines,39177,PHL
40177,Laguna,177,Philippines,40177,PHL
41177,Lanao del Norte,177,Philippines,41177,PHL
42177,Lanao del Sur,177,Philippines,42177,PHL
43177,Leyte,177,Philippines,43177,PHL
44177,Maguindanao,177,Philippines,44177,PHL
45177,Marinduque,177,Philippines,45177,PHL
46177,Masbate,177,Philippines,46177,PHL
47177,Metropolitan Manila,177,Philippines,47177,PHL
48177,Misamis Occidental,177,Philippines,48177,PHL
49177,Misamis Oriental,177,Philippines,49177,PHL
50177,Mountain Province,177,Philippines,50177,PHL
51177,Negros Occidental,177,Philippines,51177,PHL
52177,Negros Oriental,177,Philippines,52177,PHL
53177,North Cotabato,177,Philippines,53177,PHL
54177,Northern Samar,177,Philippines,54177,PHL
55177,Nueva Ecija,177,Philippines,55177,PHL
56177,Nueva Vizcaya,177,Philippines,56177,PHL
57177,Occidental Mindoro,177,Philippines,57177,PHL
58177,Oriental Mindoro,177,Philippines,58177,PHL
59177,Palawan,177,Philippines,59177,PHL
60177,Pampanga,177,Philippines,60177,PHL
61177,Pangasinan,177,Philippines,61177,PHL
62177,Quezon,177,Philippines,62177,PHL
63177,Quirino,177,Philippines,63177,PHL
64177,Rizal,177,Philippines,64177,PHL
65177,Romblon,177,Philippines,65177,PHL
66177,Samar,177,Philippines,66177,PHL
67177,Sarangani,177,Philippines,67177,PHL
68177,Siquijor,177,Philippines,68177,PHL
69177,Sorsogon,177,Philippines,69177,PHL
70177,South Cotabato,177,Philippines,70177,PHL
71177,Southern Leyte,177,Philippines,71177,PHL
72177,Sultan Kudarat,177,Philippines,72177,PHL
73177,Sulu,177,Philippines,73177,PHL
74177,Surigao del Norte,177,Philippines,74177,PHL
75177,Surigao del Sur,177,Philippines,75177,PHL
76177,Tarlac,177,Philippines,76177,PHL
77177,Tawi-Tawi,177,Philippines,77177,PHL
78177,Zambales,177,Philippines,78177,PHL
