,V1,ADM1_NAME,ADM2_NAME,iso3.x,ADM0_NAME.x,year,vaccine,merge_status,ADM1_NAME.who,ADM1_NAME.shpfile,ADM2_NAME.who,ADM2_NAME.shapefile,who_coverage,GAUL_CODE,Note
1177,1177,maritime,vo,TGO,Togo,2016,DTP3,success,NA,NA,vo,vo,95,27396,
1178,1178,maritime,yoto,TGO,Togo,2016,DTP3,success,NA,NA,yoto,yoto,97,27397,
1179,1179,maritime,zio,TGO,Togo,2016,DTP3,success,NA,NA,zio,zio,100,65288,
1180,1180,plateaux,agou,TGO,Togo,2016,DTP3,success,NA,NA,agou,agou,89,65272,
1181,1181,plateaux,amou,TGO,Togo,2016,DTP3,success,NA,NA,amou,amou,93,27399,
1182,1182,plateaux,danyi,TGO,Togo,2016,DTP3,success,NA,NA,danyi,danyi,78,65277,
1183,1183,plateaux,estmono,TGO,Togo,2016,DTP3,success,NA,NA,estmono,estmono,91,65278,
1184,1184,plateaux,haho,TGO,Togo,2016,DTP3,success,NA,NA,haho,haho,93,65279,
1185,1185,plateaux,kloto,TGO,Togo,2016,DTP3,success,NA,NA,kloto,kloto,83,65280,
1186,1186,plateaux,moyenmono,TGO,Togo,2016,DTP3,success,NA,NA,moyenmono,moyenmono,85,65282,
1187,1187,plateaux,ogou,TGO,Togo,2016,DTP3,success,NA,NA,ogou,ogou,81,65283,
1188,1188,plateaux,wawa,TGO,Togo,2016,DTP3,success,NA,NA,wawa,wawa,88,27403,
1189,1189,savanes,kpendjal,TGO,Togo,2016,DTP3,success,NA,NA,kpendjal,kpendjal,92,65281,
1190,1190,savanes,oti,TGO,Togo,2016,DTP3,success,NA,NA,oti,oti,102,65284,
1191,1191,savanes,tone,TGO,Togo,2016,DTP3,success,NA,NA,tone,tone,86,65287,
1192,1192,NA,NA,TGO,Togo,2016,NA,fuzzy success,savanes,savanes,tandjoare,tandjouare,81,65286,
1193,1193,lomecommune,districti,TGO,Togo,2016,DTP3,in WHO but not shpfile,NA,NA,districti,NA,144,NA,
1194,1194,lomecommune,districtii,TGO,Togo,2016,DTP3,in WHO but not shpfile,NA,NA,districtii,NA,70,NA,
1195,1195,lomecommune,districtiii,TGO,Togo,2016,DTP3,in WHO but not shpfile,NA,NA,districtiii,NA,86,NA,
1196,1196,lomecommune,districtiv,TGO,Togo,2016,DTP3,in WHO but not shpfile,NA,NA,districtiv,NA,98,NA,
1197,1197,lomecommune,districtv,TGO,Togo,2016,DTP3,in WHO but not shpfile,NA,NA,districtv,NA,106,NA,
1198,1198,maritime,basmono,TGO,Togo,2016,DTP3,in WHO but not shpfile,NA,NA,basmono,NA,90,NA,
1199,1199,plateaux,akebou,TGO,Togo,2016,DTP3,in WHO but not shpfile,NA,NA,akebou,NA,92,NA,
1200,1200,plateaux,anie,TGO,Togo,2016,DTP3,in WHO but not shpfile,NA,NA,anie,NA,94,NA,
1201,1201,plateaux,kpele,TGO,Togo,2016,DTP3,in WHO but not shpfile,NA,NA,kpele,NA,80,NA,
1202,1202,savanes,cinkasse,TGO,Togo,2016,DTP3,in WHO but not shpfile,NA,NA,cinkasse,NA,92,NA,
1203,1203,central,chibombo,ZMB,Zambia,2016,DTP3,success,NA,NA,chibombo,chibombo,143.4159209,65174,
1204,1204,central,kabwe,ZMB,Zambia,2016,DTP3,success,NA,NA,kabwe,kabwe,119.2276179,65175,
1205,1205,central,kapirimposhi,ZMB,Zambia,2016,DTP3,success,NA,NA,kapirimposhi,kapirimposhi,125.0535776,65176,
1206,1206,central,mkushi,ZMB,Zambia,2016,DTP3,success,NA,NA,mkushi,mkushi,129.7133186,65177,
1207,1207,central,mumbwa,ZMB,Zambia,2016,DTP3,success,NA,NA,mumbwa,mumbwa,130.7378758,65178,
1208,1208,central,serenje,ZMB,Zambia,2016,DTP3,success,NA,NA,serenje,serenje,100.3730878,65179,
1209,1209,copperbelt,chililabombwe,ZMB,Zambia,2016,DTP3,success,NA,NA,chililabombwe,chililabombwe,77.27604812,65180,
1210,1210,copperbelt,chingola,ZMB,Zambia,2016,DTP3,success,NA,NA,chingola,chingola,84.41061697,65181,
1211,1211,copperbelt,kalulushi,ZMB,Zambia,2016,DTP3,success,NA,NA,kalulushi,kalulushi,94.11140908,65182,
1212,1212,copperbelt,kitwe,ZMB,Zambia,2016,DTP3,success,NA,NA,kitwe,kitwe,84.74463835,65183,
1213,1213,copperbelt,luanshya,ZMB,Zambia,2016,DTP3,success,NA,NA,luanshya,luanshya,87.3831749,65184,
1214,1214,copperbelt,lufwanyama,ZMB,Zambia,2016,DTP3,success,NA,NA,lufwanyama,lufwanyama,106.8743354,65185,
1215,1215,copperbelt,masaiti,ZMB,Zambia,2016,DTP3,success,NA,NA,masaiti,masaiti,112.1880718,65186,
1216,1216,copperbelt,mpongwe,ZMB,Zambia,2016,DTP3,success,NA,NA,mpongwe,mpongwe,116.9244165,65187,
1217,1217,copperbelt,mufulira,ZMB,Zambia,2016,DTP3,success,NA,NA,mufulira,mufulira,82.46020101,65188,
1218,1218,copperbelt,ndola,ZMB,Zambia,2016,DTP3,success,NA,NA,ndola,ndola,83.42944423,65189,
1219,1219,eastern,chadiza,ZMB,Zambia,2016,DTP3,success,NA,NA,chadiza,chadiza,111.8496049,65190,
1220,1220,eastern,chipata,ZMB,Zambia,2016,DTP3,success,NA,NA,chipata,chipata,93.98813895,65192,
1221,1221,eastern,katete,ZMB,Zambia,2016,DTP3,success,NA,NA,katete,katete,93.6792707,65193,
1222,1222,eastern,lundazi,ZMB,Zambia,2016,DTP3,success,NA,NA,lundazi,lundazi,89.83665516,65194,
1223,1223,eastern,mambwe,ZMB,Zambia,2016,DTP3,success,NA,NA,mambwe,mambwe,95.34507614,65195,
1224,1224,eastern,nyimba,ZMB,Zambia,2016,DTP3,success,NA,NA,nyimba,nyimba,110.2441714,65196,
1225,1225,eastern,petauke,ZMB,Zambia,2016,DTP3,success,NA,NA,petauke,petauke,98.66072042,65197,
1226,1226,luapula,kawambwa,ZMB,Zambia,2016,DTP3,success,NA,NA,kawambwa,kawambwa,93.48477448,65199,
1227,1227,luapula,mansa,ZMB,Zambia,2016,DTP3,success,NA,NA,mansa,mansa,94.00152224,65200,
1228,1228,luapula,milenge,ZMB,Zambia,2016,DTP3,success,NA,NA,milenge,milenge,89.07171219,65201,
1229,1229,luapula,mwense,ZMB,Zambia,2016,DTP3,success,NA,NA,mwense,mwense,89.91921015,65202,
1230,1230,luapula,nchelenge,ZMB,Zambia,2016,DTP3,success,NA,NA,nchelenge,nchelenge,102.7767715,65203,
1231,1231,luapula,samfya,ZMB,Zambia,2016,DTP3,success,NA,NA,samfya,samfya,105.1017131,65204,
1232,1232,lusaka,chongwe,ZMB,Zambia,2016,DTP3,success,NA,NA,chongwe,chongwe,98.54086757,65205,
1233,1233,lusaka,kafue,ZMB,Zambia,2016,DTP3,success,NA,NA,kafue,kafue,84.10869357,65206,
1234,1234,lusaka,luangwa,ZMB,Zambia,2016,DTP3,success,NA,NA,luangwa,luangwa,95.02165502,65207,
1235,1235,lusaka,lusaka,ZMB,Zambia,2016,DTP3,success,NA,NA,lusaka,lusaka,87.77162625,65208,
1236,1236,northern,chilubi,ZMB,Zambia,2016,DTP3,success,NA,NA,chilubi,chilubi,94.28050675,65209,
1237,1237,northern,kaputa,ZMB,Zambia,2016,DTP3,success,NA,NA,kaputa,kaputa,82.6724136,65212,
1238,1238,northern,kasama,ZMB,Zambia,2016,DTP3,success,NA,NA,kasama,kasama,85.08742159,65213,
1239,1239,northern,luwingu,ZMB,Zambia,2016,DTP3,success,NA,NA,luwingu,luwingu,73.1496502,65214,
1240,1240,northern,mbala,ZMB,Zambia,2016,DTP3,success,NA,NA,mbala,mbala,101.4997569,65215,
1241,1241,northern,mporokoso,ZMB,Zambia,2016,DTP3,success,NA,NA,mporokoso,mporokoso,94.89400682,65217,
1242,1242,northern,mpulungu,ZMB,Zambia,2016,DTP3,success,NA,NA,mpulungu,mpulungu,85.64986215,65218,
1243,1243,northern,mungwi,ZMB,Zambia,2016,DTP3,success,NA,NA,mungwi,mungwi,84.71403437,65219,
1244,1244,southern,choma,ZMB,Zambia,2016,DTP3,success,NA,NA,choma,choma,129.1736742,65228,
1245,1245,southern,gwembe,ZMB,Zambia,2016,DTP3,success,NA,NA,gwembe,gwembe,82.7120337,65229,
1246,1246,southern,kalomo,ZMB,Zambia,2016,DTP3,success,NA,NA,kalomo,kalomo,75.28612672,65231,
1247,1247,southern,kazungula,ZMB,Zambia,2016,DTP3,success,NA,NA,kazungula,kazungula,85.02601922,65232,
1248,1248,southern,livingstone,ZMB,Zambia,2016,DTP3,success,NA,NA,livingstone,livingstone,66.39707691,65233,
1249,1249,southern,mazabuka,ZMB,Zambia,2016,DTP3,success,NA,NA,mazabuka,mazabuka,97.80206326,65234,
1250,1250,southern,monze,ZMB,Zambia,2016,DTP3,success,NA,NA,monze,monze,95.72410833,65235,
1251,1251,southern,namwala,ZMB,Zambia,2016,DTP3,success,NA,NA,namwala,namwala,104.6586601,65236,
1252,1252,southern,siavonga,ZMB,Zambia,2016,DTP3,success,NA,NA,siavonga,siavonga,79.50291582,65237,
1253,1253,southern,sinazongwe,ZMB,Zambia,2016,DTP3,success,NA,NA,sinazongwe,sinazongwe,97.34456296,65238,
1254,1254,western,kalabo,ZMB,Zambia,2016,DTP3,success,NA,NA,kalabo,kalabo,91.79745336,65239,
1255,1255,western,kaoma,ZMB,Zambia,2016,DTP3,success,NA,NA,kaoma,kaoma,77.60497357,65240,
1256,1256,western,lukulu,ZMB,Zambia,2016,DTP3,success,NA,NA,lukulu,lukulu,146.2043112,65241,
1257,1257,western,mongu,ZMB,Zambia,2016,DTP3,success,NA,NA,mongu,mongu,108.3089932,65242,
1258,1258,western,senanga,ZMB,Zambia,2016,DTP3,success,NA,NA,senanga,senanga,81.15253304,65243,
1259,1259,western,sesheke,ZMB,Zambia,2016,DTP3,success,NA,NA,sesheke,sesheke,90.82283459,65244,
1260,1260,western,shangombo,ZMB,Zambia,2016,DTP3,success,NA,NA,shangombo,shangombo,99.48689828,65245,
1261,1261,NA,NA,ZMB,Zambia,2016,NA,fuzzy need fix,muchinga,eastern,chama,chama,80.35749599,65191,
1262,1262,NA,NA,ZMB,Zambia,2016,NA,fuzzy need fix,nwestern,northwestern,chavuma,chavuma,62.53197316,65221,
1263,1263,NA,NA,ZMB,Zambia,2016,NA,fuzzy success,central,southern,itezhitezhi,itezhitezhi,85.32302543,65230,
1264,1264,NA,NA,ZMB,Zambia,2016,NA,fuzzy success,luapula,luapula,chiengi,chienge,122.4388612,65198,
1265,1265,NA,NA,ZMB,Zambia,2016,NA,fuzzy success,muchinga,northern,chinsali,chinsali,94.88288136,65210,
1266,1266,NA,NA,ZMB,Zambia,2016,NA,fuzzy success,muchinga,northern,isoka,isoka,97.08902043,65211,
1267,1267,NA,NA,ZMB,Zambia,2016,NA,fuzzy success,muchinga,northern,mpika,mpika,69.97931626,65216,
1268,1268,NA,NA,ZMB,Zambia,2016,NA,fuzzy success,muchinga,northern,nakonde,nakonde,81.21638174,65220,
1269,1269,NA,NA,ZMB,Zambia,2016,NA,need change,northern,eastern,nsama,chama,92.487438,65191,change
1270,1270,NA,NA,ZMB,Zambia,2016,NA,fuzzy success,nwestern,northwestern,kabompo,kabompo,96.96911061,65222,
1271,1271,NA,NA,ZMB,Zambia,2016,NA,fuzzy success,nwestern,northwestern,kasempa,kasempa,91.57460402,65223,
1272,1272,NA,NA,ZMB,Zambia,2016,NA,fuzzy success,nwestern,northwestern,mufumbwe,mufumbwe,109.4612054,65224,
1273,1273,NA,NA,ZMB,Zambia,2016,NA,fuzzy success,nwestern,northwestern,mwinilunga,mwinilunga,107.2990272,65225,
1274,1274,NA,NA,ZMB,Zambia,2016,NA,fuzzy success,nwestern,northwestern,solwezi,solwezi,122.7623157,65226,
1275,1275,NA,NA,ZMB,Zambia,2016,NA,fuzzy success,nwestern,northwestern,zambezi,zambezi,77.90862911,65227,
1276,1276,NA,NA,ZMB,Zambia,2016,NA,need change,western,northern,sioma,isoka,81.12529776,65211,change
1277,1277,central,chisamba,ZMB,Zambia,2016,DTP3,in WHO but not shpfile,NA,NA,chisamba,NA,102.818953,NA,
1278,1278,central,chitambo,ZMB,Zambia,2016,DTP3,in WHO but not shpfile,NA,NA,chitambo,NA,155.8889021,NA,
1279,1279,central,lwano,ZMB,Zambia,2016,DTP3,in WHO but not shpfile,NA,NA,lwano,NA,90.1808381,NA,
1280,1280,central,ngabwe,ZMB,Zambia,2016,DTP3,in WHO but not shpfile,NA,NA,ngabwe,NA,127.6358865,NA,
1281,1281,eastern,sinda,ZMB,Zambia,2016,DTP3,in WHO but not shpfile,NA,NA,sinda,NA,98.00276182,NA,
1282,1282,eastern,vubwi,ZMB,Zambia,2016,DTP3,in WHO but not shpfile,NA,NA,vubwi,NA,149.0828065,NA,
1283,1283,luapula,chembe,ZMB,Zambia,2016,DTP3,in WHO but not shpfile,NA,NA,chembe,NA,120.9255436,NA,
1284,1284,luapula,chipili,ZMB,Zambia,2016,DTP3,in WHO but not shpfile,NA,NA,chipili,NA,92.91125627,NA,
1285,1285,luapula,lunga,ZMB,Zambia,2016,DTP3,in WHO but not shpfile,NA,NA,lunga,NA,150.3934934,NA,
1286,1286,luapula,mwansabombwe,ZMB,Zambia,2016,DTP3,in WHO but not shpfile,NA,NA,mwansabombwe,NA,86.8788399,NA,
1287,1287,lusaka,chilanga,ZMB,Zambia,2016,DTP3,in WHO but not shpfile,NA,NA,chilanga,NA,115.7930984,NA,
1288,1288,lusaka,chirundu,ZMB,Zambia,2016,DTP3,in WHO but not shpfile,NA,NA,chirundu,NA,62.06257417,NA,
1289,1289,lusaka,rufunsa,ZMB,Zambia,2016,DTP3,in WHO but not shpfile,NA,NA,rufunsa,NA,110.2624238,NA,
1290,1290,lusaka,shibuyunji,ZMB,Zambia,2016,DTP3,in WHO but not shpfile,NA,NA,shibuyunji,NA,77.2751847,NA,
1291,1291,muchinga,mafinga,ZMB,Zambia,2016,DTP3,in WHO but not shpfile,NA,NA,mafinga,NA,90.35985678,NA,
1292,1292,muchinga,shiwangandu,ZMB,Zambia,2016,DTP3,in WHO but not shpfile,NA,NA,shiwangandu,NA,93.84455983,NA,
1293,1293,nwestern,ikelenge,ZMB,Zambia,2016,DTP3,in WHO but not shpfile,NA,NA,ikelenge,NA,109.569378,NA,
1294,1294,nwestern,manyinga,ZMB,Zambia,2016,DTP3,in WHO but not shpfile,NA,NA,manyinga,NA,69.79519841,NA,
1295,1295,southern,chikankata,ZMB,Zambia,2016,DTP3,in WHO but not shpfile,NA,NA,chikankata,NA,120.5793138,NA,
1296,1296,southern,pemba,ZMB,Zambia,2016,DTP3,in WHO but not shpfile,NA,NA,pemba,NA,115.8662419,NA,
1297,1297,southern,zimba,ZMB,Zambia,2016,DTP3,in WHO but not shpfile,NA,NA,zimba,NA,99.28584227,NA,
1298,1298,western,limulunga,ZMB,Zambia,2016,DTP3,in WHO but not shpfile,NA,NA,limulunga,NA,47.31008864,NA,
1299,1299,western,luampa,ZMB,Zambia,2016,DTP3,in WHO but not shpfile,NA,NA,luampa,NA,112.5375695,NA,
1300,1300,western,mitete,ZMB,Zambia,2016,DTP3,in WHO but not shpfile,NA,NA,mitete,NA,88.5645198,NA,
1301,1301,western,mulobezi,ZMB,Zambia,2016,DTP3,in WHO but not shpfile,NA,NA,mulobezi,NA,160.5757633,NA,
1302,1302,western,mwandi,ZMB,Zambia,2016,DTP3,in WHO but not shpfile,NA,NA,mwandi,NA,95.96283458,NA,
1303,1303,western,nalolo,ZMB,Zambia,2016,DTP3,in WHO but not shpfile,NA,NA,nalolo,NA,72.6774284,NA,
1304,1304,western,nkeyema,ZMB,Zambia,2016,DTP3,in WHO but not shpfile,NA,NA,nkeyema,NA,92.95062855,NA,
1305,1305,western,sikongo,ZMB,Zambia,2016,DTP3,in WHO but not shpfile,NA,NA,sikongo,NA,79.55994978,NA,
1306,1306,bulawayo,bulawayo,ZWE,Zimbabwe,2016,DTP3,success,NA,NA,bulawayo,bulawayo,84,33051,
1307,1307,harare,harare,ZWE,Zimbabwe,2016,DTP3,success,NA,NA,harare,harare,104,68809,
1308,1308,manicaland,buhera,ZWE,Zimbabwe,2016,DTP3,success,NA,NA,buhera,buhera,77,33053,
1309,1309,manicaland,chimanimani,ZWE,Zimbabwe,2016,DTP3,success,NA,NA,chimanimani,chimanimani,103,33054,
1310,1310,manicaland,chipinge,ZWE,Zimbabwe,2016,DTP3,success,NA,NA,chipinge,chipinge,98,33055,
1311,1311,manicaland,makoni,ZWE,Zimbabwe,2016,DTP3,success,NA,NA,makoni,makoni,81,33056,
1312,1312,manicaland,mutare,ZWE,Zimbabwe,2016,DTP3,success,NA,NA,mutare,mutare,75,61704,
1313,1313,manicaland,mutasa,ZWE,Zimbabwe,2016,DTP3,success,NA,NA,mutasa,mutasa,93,33058,
1314,1314,manicaland,nyanga,ZWE,Zimbabwe,2016,DTP3,success,NA,NA,nyanga,nyanga,104,33059,
1315,1315,mashonalandeast,chikomba,ZWE,Zimbabwe,2016,DTP3,success,NA,NA,chikomba,chikomba,88,40749,
1316,1316,mashonalandeast,goromonzi,ZWE,Zimbabwe,2016,DTP3,success,NA,NA,goromonzi,goromonzi,85,33067,
1317,1317,mashonalandeast,hwedza,ZWE,Zimbabwe,2016,DTP3,success,NA,NA,hwedza,hwedza,94,33068,
1318,1318,mashonalandeast,marondera,ZWE,Zimbabwe,2016,DTP3,success,NA,NA,marondera,marondera,88,33069,
1319,1319,mashonalandeast,mudzi,ZWE,Zimbabwe,2016,DTP3,success,NA,NA,mudzi,mudzi,94,33070,
1320,1320,mashonalandeast,mutoko,ZWE,Zimbabwe,2016,DTP3,success,NA,NA,mutoko,mutoko,87,33072,
1321,1321,mashonalandeast,seke,ZWE,Zimbabwe,2016,DTP3,success,NA,NA,seke,seke,91,33073,
1322,1322,mashonalandwest,chegutu,ZWE,Zimbabwe,2016,DTP3,success,NA,NA,chegutu,chegutu,88,33075,
1323,1323,mashonalandwest,hurungwe,ZWE,Zimbabwe,2016,DTP3,success,NA,NA,hurungwe,hurungwe,93,33076,
1324,1324,mashonalandwest,kariba,ZWE,Zimbabwe,2016,DTP3,success,NA,NA,kariba,kariba,98,33078,
1325,1325,mashonalandwest,makonde,ZWE,Zimbabwe,2016,DTP3,success,NA,NA,makonde,makonde,91,33079,
1326,1326,mashonalandwest,zvimba,ZWE,Zimbabwe,2016,DTP3,success,NA,NA,zvimba,zvimba,93,33080,
1327,1327,masvingo,bikita,ZWE,Zimbabwe,2016,DTP3,success,NA,NA,bikita,bikita,98,33081,
1328,1328,masvingo,chiredzi,ZWE,Zimbabwe,2016,DTP3,success,NA,NA,chiredzi,chiredzi,84,33082,
1329,1329,masvingo,chivi,ZWE,Zimbabwe,2016,DTP3,success,NA,NA,chivi,chivi,87,33083,
1330,1330,masvingo,gutu,ZWE,Zimbabwe,2016,DTP3,success,NA,NA,gutu,gutu,82,33084,
1331,1331,masvingo,masvingo,ZWE,Zimbabwe,2016,DTP3,success,NA,NA,masvingo,masvingo,78,33085,
1332,1332,masvingo,mwenezi,ZWE,Zimbabwe,2016,DTP3,success,NA,NA,mwenezi,mwenezi,80,33086,
1333,1333,masvingo,zaka,ZWE,Zimbabwe,2016,DTP3,success,NA,NA,zaka,zaka,116,33087,
1334,1334,matabelelandnorth,binga,ZWE,Zimbabwe,2016,DTP3,success,NA,NA,binga,binga,97,33088,
1335,1335,matabelelandnorth,bubi,ZWE,Zimbabwe,2016,DTP3,success,NA,NA,bubi,bubi,92,33089,
1336,1336,matabelelandnorth,hwange,ZWE,Zimbabwe,2016,DTP3,success,NA,NA,hwange,hwange,94,61705,
1337,1337,matabelelandnorth,lupane,ZWE,Zimbabwe,2016,DTP3,success,NA,NA,lupane,lupane,102,33091,
1338,1338,matabelelandnorth,nkayi,ZWE,Zimbabwe,2016,DTP3,success,NA,NA,nkayi,nkayi,94,33092,
1339,1339,matabelelandnorth,tsholotsho,ZWE,Zimbabwe,2016,DTP3,success,NA,NA,tsholotsho,tsholotsho,90,33093,
1340,1340,matabelelandnorth,umguza,ZWE,Zimbabwe,2016,DTP3,success,NA,NA,umguza,umguza,87,33094,
1341,1341,matabelelandsouth,bulilima,ZWE,Zimbabwe,2016,DTP3,success,NA,NA,bulilima,bulilima,88,68806,
1342,1342,matabelelandsouth,gwanda,ZWE,Zimbabwe,2016,DTP3,success,NA,NA,gwanda,gwanda,92,33097,
1343,1343,matabelelandsouth,insiza,ZWE,Zimbabwe,2016,DTP3,success,NA,NA,insiza,insiza,88,33098,
1344,1344,matabelelandsouth,mangwe,ZWE,Zimbabwe,2016,DTP3,success,NA,NA,mangwe,mangwe,91,68810,
1345,1345,matabelelandsouth,matobo,ZWE,Zimbabwe,2016,DTP3,success,NA,NA,matobo,matobo,83,33099,
1346,1346,matabelelandsouth,umzingwane,ZWE,Zimbabwe,2016,DTP3,success,NA,NA,umzingwane,umzingwane,91,33100,
1347,1347,midlands,chirumhanzu,ZWE,Zimbabwe,2016,DTP3,success,NA,NA,chirumhanzu,chirumhanzu,86,33101,
1348,1348,midlands,gokwenorth,ZWE,Zimbabwe,2016,DTP3,success,NA,NA,gokwenorth,gokwenorth,71,40750,
1349,1349,midlands,gokwesouth,ZWE,Zimbabwe,2016,DTP3,success,NA,NA,gokwesouth,gokwesouth,77,40751,
1350,1350,midlands,gweru,ZWE,Zimbabwe,2016,DTP3,success,NA,NA,gweru,gweru,96,33103,
1351,1351,midlands,kwekwe,ZWE,Zimbabwe,2016,DTP3,success,NA,NA,kwekwe,kwekwe,76,33104,
1352,1352,midlands,mberengwa,ZWE,Zimbabwe,2016,DTP3,success,NA,NA,mberengwa,mberengwa,84,33105,
1353,1353,midlands,shurugwi,ZWE,Zimbabwe,2016,DTP3,success,NA,NA,shurugwi,shurugwi,80,33106,
1354,1354,midlands,zvishavane,ZWE,Zimbabwe,2016,DTP3,success,NA,NA,zvishavane,zvishavane,99,33107,
1355,1355,NA,NA,ZWE,Zimbabwe,2016,NA,fuzzy success,chitungwiza,harare,chitungwiza,chitungwiza,89,68807,
1356,1356,NA,NA,ZWE,Zimbabwe,2016,NA,fuzzy success,mashonalandeast,mashonalandeast,murewa,murehwa,70,33071,
1357,1357,NA,NA,ZWE,Zimbabwe,2016,NA,fuzzy success,mashonanalandcentral,mashonalandcentral,bindura,bindura,88,33060,
1358,1358,NA,NA,ZWE,Zimbabwe,2016,NA,fuzzy success,mashonanalandcentral,mashonalandcentral,centenary,centenary,80,33061,
1359,1359,NA,NA,ZWE,Zimbabwe,2016,NA,fuzzy success,mashonanalandcentral,mashonalandcentral,guruve,guruve,85,68808,
1360,1360,NA,NA,ZWE,Zimbabwe,2016,NA,fuzzy success,mashonanalandcentral,mashonalandcentral,mazowe,mazowe,85,33063,
1361,1361,NA,NA,ZWE,Zimbabwe,2016,NA,fuzzy success,mashonanalandcentral,mashonalandcentral,mbire,mbire,85,68811,
1362,1362,NA,NA,ZWE,Zimbabwe,2016,NA,fuzzy success,mashonanalandcentral,mashonalandcentral,mountdarwin,mountdarwin,94,33064,
1363,1363,NA,NA,ZWE,Zimbabwe,2016,NA,fuzzy success,mashonanalandcentral,mashonalandcentral,rushinga,rushinga,93,33065,
1364,1364,NA,NA,ZWE,Zimbabwe,2016,NA,fuzzy success,mashonanalandcentral,mashonalandcentral,shamva,shamva,88,33066,
1365,1365,NA,NA,ZWE,Zimbabwe,2016,NA,fuzzy success,matabelelandnorth,matabelelandsouth,beitbridge,beitbridge,97,33095,
1366,1366,mashonalandeast,ump,ZWE,Zimbabwe,2016,DTP3,manually match,NA,NA,ump,uzumbamarambapfungwe,68,33074,manual add
1367,1367,mashonalandwest,mhondoro,ZWE,Zimbabwe,2016,DTP3,in WHO but not shpfile,NA,NA,mhondoro,NA,87,NA,
1368,1368,mashonalandwest,sanyati,ZWE,Zimbabwe,2016,DTP3,in WHO but not shpfile,NA,NA,sanyati,NA,87,NA,
1369,1369,mashonalandeast,uzumbamarambapfungwe,ZWE,Zimbabwe,NA,NA,manually match,NA,Mashonaland East,NA,uzumbamarambapfungwe,NA,33074,match
1370,1370,mashonalandwest,kadoma,ZWE,Zimbabwe,NA,NA,in shpfile but not WHO,NA,Mashonaland West,NA,kadoma,NA,33077,
1371,1371,ashanti,adansinorth,GHA,Ghana,2016,DTP3,success,NA,NA,adansinorth,adansinorth,99.02427551,190578,
1372,1372,ashanti,adansisouth,GHA,Ghana,2016,DTP3,success,NA,NA,adansisouth,adansisouth,109.7055869,190577,
1373,1373,ashanti,afigyakwabre,GHA,Ghana,2016,DTP3,success,NA,NA,afigyakwabre,afigyakwabre,124.5273664,190567,
1374,1374,ashanti,ahafoanonorth,GHA,Ghana,2016,DTP3,success,NA,NA,ahafoanonorth,ahafoanonorth,106.1048127,16567,
1375,1375,ashanti,ahafoanosouth,GHA,Ghana,2016,DTP3,success,NA,NA,ahafoanosouth,ahafoanosouth,117.4539844,16568,
1376,1376,ashanti,amansiecentral,GHA,Ghana,2016,DTP3,success,NA,NA,amansiecentral,amansiecentral,105.4173649,190606,
1377,1377,ashanti,amansiewest,GHA,Ghana,2016,DTP3,success,NA,NA,amansiewest,amansiewest,108.4363291,16570,
1378,1378,ashanti,asanteakimnorth,GHA,Ghana,2016,DTP3,success,NA,NA,asanteakimnorth,asanteakimnorth,106.636427,190717,
1379,1379,ashanti,asanteakimsouth,GHA,Ghana,2016,DTP3,success,NA,NA,asanteakimsouth,asanteakimsouth,79.77835248,16572,
1380,1380,ashanti,atwimakwanwoma,GHA,Ghana,2016,DTP3,success,NA,NA,atwimakwanwoma,atwimakwanwoma,134.4352493,190568,
1381,1381,ashanti,atwimamponua,GHA,Ghana,2016,DTP3,success,NA,NA,atwimamponua,atwimamponua,100.541698,190576,
1382,1382,ashanti,atwimanwabiagya,GHA,Ghana,2016,DTP3,success,NA,NA,atwimanwabiagya,atwimanwabiagya,135.0880742,190575,
1383,1383,ashanti,bosomefreho,GHA,Ghana,2016,DTP3,success,NA,NA,bosomefreho,bosomefreho,78.22856183,190579,
1384,1384,ashanti,ejisujuaben,GHA,Ghana,2016,DTP3,success,NA,NA,ejisujuaben,ejisujuaben,107.8396601,16576,
1385,1385,ashanti,offinsonorth,GHA,Ghana,2016,DTP3,success,NA,NA,offinsonorth,offinsonorth,113.9978705,190572,
1386,1386,ashanti,sekyereaframplains,GHA,Ghana,2016,DTP3,success,NA,NA,sekyereaframplains,sekyereaframplains,111.3176744,190715,
1387,1387,ashanti,sekyerecentral,GHA,Ghana,2016,DTP3,success,NA,NA,sekyerecentral,sekyerecentral,76.98725164,190571,
1388,1388,ashanti,sekyereeast,GHA,Ghana,2016,DTP3,success,NA,NA,sekyereeast,sekyereeast,113.2897799,190570,
1389,1389,brongahafo,asunafonorth,GHA,Ghana,2016,DTP3,success,NA,NA,asunafonorth,asunafonorth,98.27184912,190558,
1390,1390,brongahafo,asunafosouth,GHA,Ghana,2016,DTP3,success,NA,NA,asunafosouth,asunafosouth,89.84751923,190609,
1391,1391,brongahafo,asutifinorth,GHA,Ghana,2016,DTP3,success,NA,NA,asutifinorth,asutifinorth,102.3920638,190708,
1392,1392,brongahafo,asutifisouth,GHA,Ghana,2016,DTP3,success,NA,NA,asutifisouth,asutifisouth,99.65305972,190709,
1393,1393,brongahafo,banda,GHA,Ghana,2016,DTP3,success,NA,NA,banda,banda,108.5752514,190712,
1394,1394,brongahafo,berekum,GHA,Ghana,2016,DTP3,success,NA,NA,berekum,berekum,107.43117,16585,
1395,1395,brongahafo,dormaaeast,GHA,Ghana,2016,DTP3,success,NA,NA,dormaaeast,dormaaeast,104.3066769,190555,
