iso3,ADM0_NAME,year,vaccine,NAME.who_adm1,NAME.who,NAME.shpfile,location_code,who_coverage,merge_status,field_name,shapefile
BRA,Brazil,2017,DTP3,bahia,buerarema,NA,NA,76.13168724,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,buritirama,NA,NA,87.96296296,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,caatiba,NA,NA,57.69230769,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,cabaceirasdoparaguaau,NA,NA,32.40740741,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,cachoeira,NA,NA,49.77375566,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,cacule,NA,NA,79.93421053,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,caem,NA,NA,70.3125,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,caetanos,NA,NA,77.62237762,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,caetite,NA,NA,73.44877345,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,cafarnaum,NA,NA,74.08637874,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,cairu,NA,NA,56.32653061,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,caldeiraogrande,NA,NA,104.9382716,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,camacan,NA,NA,63.05418719,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,camaaari,NA,NA,71.93428968,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,camamu,NA,NA,70.04608295,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,campoalegredelourdes,NA,NA,66.59793814,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,campoformoso,NA,NA,44.28969359,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,canapolis,NA,NA,104.1958042,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,canarana,NA,NA,99.4047619,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,canavieiras,NA,NA,57.26681128,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,candeal,NA,NA,100,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,candeias,NA,NA,131.4310799,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,candiba,NA,NA,91.15646259,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,candidosales,NA,NA,81.46067416,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,cansanaao,NA,NA,80.87318087,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,canudos,NA,NA,56.68016194,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,capeladoaltoalegre,NA,NA,67.34693878,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,capimgrosso,NA,NA,81.15299335,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,caraibas,NA,NA,51.48514851,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,caravelas,NA,NA,80.67226891,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,cardealdasilva,NA,NA,52.75590551,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,carinhanha,NA,NA,74.63617464,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,casanova,NA,NA,37.72893773,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,castroalves,NA,NA,38.46153846,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,catolandia,NA,NA,79.59183673,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,catu,NA,NA,83.3819242,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,caturama,NA,NA,124.3243243,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,central,NA,NA,1.19047619,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,chorrocho,NA,NA,14.11042945,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,cicerodantas,NA,NA,65.04559271,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,cipo,NA,NA,81.36363636,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,coaraci,NA,NA,63.15789474,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,cocos,NA,NA,31.69014085,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,conceiaaodafeira,NA,NA,63.83928571,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,conceiaaodoalmeida,NA,NA,91.09589041,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,conceiaaodocoite,NA,NA,70.89552239,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,conceiaaodojacuipe,NA,NA,63.0071599,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,conde,NA,NA,63.20224719,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,condeuba,NA,NA,101.5306122,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,contendasdosincora,NA,NA,67.27272727,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,coraaaodemaria,NA,NA,96.45390071,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,cordeiros,NA,NA,80.55555556,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,coribe,NA,NA,84.97409326,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,coroneljoaosa,NA,NA,1.639344262,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,correntina,NA,NA,78.3847981,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,cotegipe,NA,NA,77.96610169,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,cravolandia,NA,NA,26.78571429,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,crisopolis,NA,NA,66.40316206,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,cristopolis,NA,NA,80.66298343,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,cruzdasalmas,NA,NA,66.0130719,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,curaaa,NA,NA,75.95419847,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,dariomeira,NA,NA,10.76923077,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,diasdavila,NA,NA,58.81801126,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,dombasilio,NA,NA,104,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,dommacedocosta,NA,NA,136.8421053,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,elisiomedrado,NA,NA,134.4262295,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,encruzilhada,NA,NA,110.8786611,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,entrerios,NA,NA,97.92060491,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,ericocardoso,NA,NA,86.23853211,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,esplanada,NA,NA,69.33333333,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,euclidesdacunha,NA,NA,89.51507208,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,eunapolis,NA,NA,91.8080749,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,fatima,NA,NA,75.63451777,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,feiradamata,NA,NA,79.16666667,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,feiradesantana,NA,NA,68.99120538,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,filadelfia,NA,NA,55.72519084,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,firminoalves,NA,NA,64.1509434,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,florestaazul,NA,NA,67.76859504,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,formosadoriopreto,NA,NA,77.43589744,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,gandu,NA,NA,28.76404494,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,gaviao,NA,NA,88.88888889,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,gentiodoouro,NA,NA,5.442176871,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,gloria,NA,NA,71.53284672,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,gongogi,NA,NA,29.16666667,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,governadormangabeira,NA,NA,69.53405018,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,guajeru,NA,NA,90,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,guanambi,NA,NA,74.94033413,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,guaratinga,NA,NA,42.30769231,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,heliopolis,NA,NA,59.67741935,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,iaau,NA,NA,56.35491607,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,ibiassuce,NA,NA,106.0606061,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,ibicarai,NA,NA,66.77631579,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,ibicoara,NA,NA,98.96193772,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,ibicui,NA,NA,13.41463415,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,ibipeba,NA,NA,103.8647343,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,ibipitanga,NA,NA,74.71264368,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,ibiquera,NA,NA,67.9245283,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,ibirapitanga,NA,NA,71.18644068,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,ibirapua,NA,NA,66.98113208,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,ibirataia,NA,NA,57.74647887,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,ibitiara,NA,NA,21.19565217,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,ibitita,NA,NA,67.90123457,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,ibotirama,NA,NA,97.31051345,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,ichu,NA,NA,106.8965517,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,igapora,NA,NA,64.16184971,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,igrapiuna,NA,NA,7.831325301,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,iguai,NA,NA,17.61006289,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,ilheus,NA,NA,8.661417323,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,inhambupe,NA,NA,105.2896725,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,ipecaeta,NA,NA,79.51807229,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,ipiau,NA,NA,29.03726708,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,ipira,NA,NA,24.12177986,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,ipupiara,NA,NA,105.8823529,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,irajuba,NA,NA,38.37209302,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,iramaia,NA,NA,74.57627119,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,iraquara,NA,NA,86.96883853,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,irara,NA,NA,78.85714286,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,irece,NA,NA,37.60539629,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,itabela,NA,NA,78.92791128,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,itaberaba,NA,NA,42.01954397,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,itabuna,NA,NA,58.21939587,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,itacare,NA,NA,41.85303514,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,itaete,NA,NA,39.81900452,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,itagi,NA,NA,94.28571429,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,itagiba,NA,NA,8.292682927,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,itagimirim,NA,NA,40.38461538,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,itaguaaudabahia,NA,NA,72.83950617,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,itajudocolonia,NA,NA,3.658536585,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,itajuipe,NA,NA,77.28937729,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,itamaraju,NA,NA,82.42368178,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,itamari,NA,NA,15.18987342,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,itambe,NA,NA,17.45454545,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,itanagra,NA,NA,98.86363636,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,itanhem,NA,NA,72.34042553,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,itaparica,NA,NA,36.84210526,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,itape,NA,NA,57.48031496,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,itapebi,NA,NA,11.62790698,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,itapetinga,NA,NA,49.72477064,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,itapicuru,NA,NA,75.67567568,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,itapitanga,NA,NA,54.73684211,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,itaquara,NA,NA,0.980392157,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,itarantim,NA,NA,37.75100402,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,itatim,NA,NA,114.0703518,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,itiruau,NA,NA,30.55555556,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,itiuba,NA,NA,60.08064516,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,itororo,NA,NA,36.41025641,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,ituaau,NA,NA,88.97338403,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,itubera,NA,NA,70.62146893,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,iuiu,NA,NA,66.66666667,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,jaborandi,NA,NA,74.04580153,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,jacaraci,NA,NA,85.82089552,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,jacobina,NA,NA,87.09408826,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,jaguaquara,NA,NA,52.32876712,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,jaguarari,NA,NA,64.50839329,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,jaguaripe,NA,NA,101.242236,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,jandaira,NA,NA,73.80952381,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,jequie,NA,NA,69.21305182,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,jeremoabo,NA,NA,38.63636364,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,jiquiriaa,NA,NA,86.84210526,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,jitauna,NA,NA,73.71428571,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,joaodourado,NA,NA,88.91966759,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,juazeiro,NA,NA,50.74664642,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,jucuruau,NA,NA,33.67346939,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,jussara,NA,NA,56.44444444,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,jussari,NA,NA,73.62637363,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,jussiape,NA,NA,104.9180328,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,lafaietecoutinho,NA,NA,77.41935484,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,lagoareal,NA,NA,75.18796992,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,laje,NA,NA,86.87943262,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,lajedao,NA,NA,170.2702703,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,lajedinho,NA,NA,84.44444444,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,lajedodotabocal,NA,NA,81.3559322,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,lamarao,NA,NA,79.6460177,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,lapao,NA,NA,28.33333333,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,laurodefreitas,NA,NA,53.63026236,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,lenaois,NA,NA,47.74193548,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,liciniodealmeida,NA,NA,94.4,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,livramentodenossasenhora,NA,NA,99.81343284,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,luiseduardomagalhaes,NA,NA,64.52380952,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,macajuba,NA,NA,72.91666667,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,macarani,NA,NA,16.92307692,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,macaubas,NA,NA,10.05199307,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,macurure,NA,NA,82.14285714,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,madrededeus,NA,NA,79.49526814,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,maetinga,NA,NA,60.49382716,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,maiquinique,NA,NA,4.511278195,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,mairi,NA,NA,71.21212121,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,malhada,NA,NA,98.0620155,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,malhadadepedras,NA,NA,87.1559633,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,manoelvitorino,NA,NA,79.21348315,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,mansidao,NA,NA,175.5813953,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,maracas,NA,NA,89.81233244,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,maragogipe,NA,NA,65.4,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,marau,NA,NA,127.0531401,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,marcioniliosouza,NA,NA,87.96992481,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,mascote,NA,NA,63.42857143,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,matadesaojoao,NA,NA,114.4370861,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,matina,NA,NA,87.91946309,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,medeirosneto,NA,NA,100.6968641,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,miguelcalmon,NA,NA,76.60098522,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,milagres,NA,NA,3.076923077,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,mirangaba,NA,NA,86.12440191,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,mirante,NA,NA,114.1304348,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,montesanto,NA,NA,57.43740795,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,morpara,NA,NA,76.53061224,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,morrodochapeu,NA,NA,63.56435644,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,mortugaba,NA,NA,103,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,mucuge,NA,NA,55.13513514,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,mucuri,NA,NA,39.13043478,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,mulungudomorro,NA,NA,81.09243697,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,mundonovo,NA,NA,73.39449541,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,munizferreira,NA,NA,117.6470588,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,muquemdesaofrancisco,NA,NA,96.51162791,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,muritiba,NA,NA,101.510574,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,mutuipe,NA,NA,125,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,nazare,NA,NA,78.73015873,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,nilopeaanha,NA,NA,5.97826087,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,nordestina,NA,NA,117.3333333,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,novacanaa,NA,NA,7.692307692,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,novafatima,NA,NA,70.09345794,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,novaibia,NA,NA,128.9855072,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,novaitarana,NA,NA,87.2,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,novaredenaao,NA,NA,127.5862069,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,novasoure,NA,NA,80.34682081,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,novaviaosa,NA,NA,60.80892608,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,novohorizonte,NA,NA,78.35820896,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,novotriunfo,NA,NA,84.7826087,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,olindina,NA,NA,31.45400593,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,oliveiradosbrejinhos,NA,NA,74.3902439,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,ouriaangas,NA,NA,122.9885057,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,ourolandia,NA,NA,78.17460317,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,palmasdemontealto,NA,NA,72.84345048,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,palmeiras,NA,NA,89.54248366,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,paramirim,NA,NA,67.72908367,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,paratinga,NA,NA,72.86012526,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,paripiranga,NA,NA,68.76712329,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,paubrasil,NA,NA,116,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,pauloafonso,NA,NA,77.97069995,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,pedeserra,NA,NA,87.07482993,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,pedrao,NA,NA,15.15151515,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,pedroalexandre,NA,NA,65.13761468,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,piata,NA,NA,66.66666667,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,pilaoarcado,NA,NA,50.4456328,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,pindai,NA,NA,73.39901478,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,pindobaau,NA,NA,71.00977199,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,pintadas,NA,NA,101.0989011,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,piraidonorte,NA,NA,42.30769231,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,piripa,NA,NA,67.21311475,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,piritiba,NA,NA,110.0961538,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,planaltino,NA,NA,78.57142857,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,planalto,NA,NA,29.33753943,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,poaoes,NA,NA,76.91154423,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,pojuca,NA,NA,88.54368932,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,pontonovo,NA,NA,51.58730159,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,portoseguro,NA,NA,74.28794382,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,potiragua,NA,NA,8.943089431,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,prado,NA,NA,45.94594595,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,presidentedutra,NA,NA,74.55621302,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,presidentejanioquadros,NA,NA,88.61788618,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,presidentetancredoneves,NA,NA,89.74358974,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,queimadas,NA,NA,78.7037037,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,quijingue,NA,NA,46.73202614,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,quixabeira,NA,NA,81.48148148,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,rafaeljambeiro,NA,NA,102.9304029,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,remanso,NA,NA,61.6892911,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,retirolandia,NA,NA,72.68292683,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,riachaodasneves,NA,NA,67.00680272,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,riachaodojacuipe,NA,NA,70.15306122,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,riachodesantana,NA,NA,85.68232662,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,ribeiradoamparo,NA,NA,77.66990291,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,ribeiradopombal,NA,NA,1.12640801,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,ribeiraodolargo,NA,NA,76.66666667,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,riodecontas,NA,NA,86.18421053,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,riodoantonio,NA,NA,90.44117647,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,riodopires,NA,NA,54.4,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,rioreal,NA,NA,64.06844106,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,rodelas,NA,NA,76.54320988,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,ruybarbosa,NA,NA,70.85106383,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,salinasdamargarida,NA,NA,2.564102564,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,salvador,NA,NA,74.46907245,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,santabarbara,NA,NA,75.80071174,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,santabrigida,NA,NA,75.96153846,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,santacruzcabralia,NA,NA,62.74038462,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,santacruzdavitoria,NA,NA,100,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,santaines,NA,NA,49.16666667,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,santaluzia,NA,NA,37.22222222,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,santamariadavitoria,NA,NA,71.90226876,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,santaritadecassia,NA,NA,79.58236659,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,santateresinha,NA,NA,75.80645161,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,santaluz,NA,NA,69.06710311,NA,NA,NA
BRA,Brazil,2017,DTP3,bahia,santana,NA,NA,73.50157729,NA,NA,NA
