"","NAME","NAME.who","NAME.shpfile","iso3","iso3.x","iso3.y","who_coverage","who_coverage.x","who_coverage.y","merge_status","merge_status.x","merge_status.y","GAUL_CODE","GAUL_CODE.x","GAUL_CODE.y"
"523",NA,"kori","kobo",NA,"ETH",NA,NA,72.84656934,NA,"fuzzy need fix","in WHO but not shpfile","in shpfile but not WHO",NA,NA,794
"524",NA,"kori","kuni",NA,"ETH",NA,NA,72.84656934,NA,"fuzzy need fix","in WHO but not shpfile","in shpfile but not WHO",NA,NA,701
"525",NA,"kori","kurri",NA,"ETH",NA,NA,72.84656934,NA,"fuzzy need fix","in WHO but not shpfile","in shpfile but not WHO",NA,NA,638
"526",NA,"kori","sora",NA,"ETH",NA,NA,72.84656934,NA,"fuzzy need fix","in WHO but not shpfile","in shpfile but not WHO",NA,NA,532
"527",NA,"lemo","lome",NA,"ETH",NA,NA,101.8354283,NA,"fuzzy need fix","in WHO but not shpfile","in shpfile but not WHO",NA,NA,802
"528",NA,"lemo","nejo",NA,"ETH",NA,NA,101.8354283,NA,"fuzzy need fix","in WHO but not shpfile","in shpfile but not WHO",NA,NA,774
"529",NA,"loma","dima",NA,"ETH",NA,NA,97.88155236,NA,"fuzzy need fix","in WHO but not shpfile","in shpfile but not WHO",NA,NA,230
"530",NA,"loma","goma",NA,"ETH",NA,NA,97.88155236,NA,"fuzzy need fix","in WHO but not shpfile","in shpfile but not WHO",NA,NA,680
"531",NA,"loma","jama",NA,"ETH",NA,NA,97.88155236,NA,"fuzzy need fix","in WHO but not shpfile","in shpfile but not WHO",NA,NA,311
"532",NA,"loma","lome",NA,"ETH",NA,NA,97.88155236,NA,"fuzzy need fix","in WHO but not shpfile","in shpfile but not WHO",NA,NA,802
"533",NA,"loma","ofa",NA,"ETH",NA,NA,97.88155236,NA,"fuzzy need fix","in WHO but not shpfile","in shpfile but not WHO",NA,NA,134
"534",NA,"loma","sora",NA,"ETH",NA,NA,97.88155236,NA,"fuzzy need fix","in WHO but not shpfile","in shpfile but not WHO",NA,NA,532
"535",NA,"lume","bule",NA,"ETH",NA,NA,90.78588857,NA,"fuzzy need fix","in WHO but not shpfile","in shpfile but not WHO",NA,NA,148
"536",NA,"lume","dune",NA,"ETH",NA,NA,90.78588857,NA,"fuzzy need fix","in WHO but not shpfile","in shpfile but not WHO",NA,NA,211
"537",NA,"lume","lome",NA,"ETH",NA,NA,90.78588857,NA,"fuzzy need fix","in WHO but not shpfile","in shpfile but not WHO",NA,NA,802
"538",NA,"malie","male",NA,"ETH",NA,NA,102.0435145,NA,"fuzzy need fix","in WHO but not shpfile","in shpfile but not WHO",NA,NA,205
"539",NA,"malie","malga",NA,"ETH",NA,NA,102.0435145,NA,"fuzzy need fix","in WHO but not shpfile","in shpfile but not WHO",NA,NA,171
"540",NA,"malie","mile",NA,"ETH",NA,NA,102.0435145,NA,"fuzzy need fix","in WHO but not shpfile","in shpfile but not WHO",NA,NA,385
"541",NA,"mana","banja",NA,"ETH",NA,NA,103.190827,NA,"fuzzy need fix","in WHO but not shpfile","in shpfile but not WHO",NA,NA,712
"542",NA,"mana","jama",NA,"ETH",NA,NA,103.190827,NA,"fuzzy need fix","in WHO but not shpfile","in shpfile but not WHO",NA,NA,311
"543",NA,"mana","male",NA,"ETH",NA,NA,103.190827,NA,"fuzzy need fix","in WHO but not shpfile","in shpfile but not WHO",NA,NA,205
"544",NA,"mana","malga",NA,"ETH",NA,NA,103.190827,NA,"fuzzy need fix","in WHO but not shpfile","in shpfile but not WHO",NA,NA,171
"545",NA,"mana","mena",NA,"ETH",NA,NA,103.190827,NA,"fuzzy need fix","in WHO but not shpfile","in shpfile but not WHO",NA,NA,530
"546",NA,"mana","zala",NA,"ETH",NA,NA,103.190827,NA,"fuzzy need fix","in WHO but not shpfile","in shpfile but not WHO",NA,NA,158
"547",NA,"masala","abala",NA,"ETH",NA,NA,99.44004898,NA,"fuzzy need fix","in WHO but not shpfile","in shpfile but not WHO",NA,NA,384
"548",NA,"masala","mesela",NA,"ETH",NA,NA,99.44004898,NA,"fuzzy need fix","in WHO but not shpfile","in shpfile but not WHO",NA,NA,452
"549",NA,"matu","bati",NA,"ETH",NA,NA,77.90104167,NA,"fuzzy need fix","in WHO but not shpfile","in shpfile but not WHO",NA,NA,703
"550",NA,"matu","kalu",NA,"ETH",NA,NA,77.90104167,NA,"fuzzy need fix","in WHO but not shpfile","in shpfile but not WHO",NA,NA,754
"551",NA,"matu","male",NA,"ETH",NA,NA,77.90104167,NA,"fuzzy need fix","in WHO but not shpfile","in shpfile but not WHO",NA,NA,205
"552",NA,"matu","meyu",NA,"ETH",NA,NA,77.90104167,NA,"fuzzy need fix","in WHO but not shpfile","in shpfile but not WHO",NA,NA,591
"553",NA,"matu","yayu",NA,"ETH",NA,NA,77.90104167,NA,"fuzzy need fix","in WHO but not shpfile","in shpfile but not WHO",NA,NA,488
"554",NA,"mayu","kalu",NA,"ETH",NA,NA,87.79460952,NA,"fuzzy need fix","in WHO but not shpfile","in shpfile but not WHO",NA,NA,754
"555",NA,"mayu","male",NA,"ETH",NA,NA,87.79460952,NA,"fuzzy need fix","in WHO but not shpfile","in shpfile but not WHO",NA,NA,205
"556",NA,"mayu","meyu",NA,"ETH",NA,NA,87.79460952,NA,"fuzzy need fix","in WHO but not shpfile","in shpfile but not WHO",NA,NA,591
"557",NA,"mayu","sayo",NA,"ETH",NA,NA,87.79460952,NA,"fuzzy need fix","in WHO but not shpfile","in shpfile but not WHO",NA,NA,731
"558",NA,"mayu","yayu",NA,"ETH",NA,NA,87.79460952,NA,"fuzzy need fix","in WHO but not shpfile","in shpfile but not WHO",NA,NA,488
"559",NA,"melga","dega",NA,"ETH",NA,NA,101.9887173,NA,"fuzzy need fix","in WHO but not shpfile","in shpfile but not WHO",NA,NA,547
"560",NA,"melga","malga",NA,"ETH",NA,NA,101.9887173,NA,"fuzzy need fix","in WHO but not shpfile","in shpfile but not WHO",NA,NA,171
"561",NA,"melga","mena",NA,"ETH",NA,NA,101.9887173,NA,"fuzzy need fix","in WHO but not shpfile","in shpfile but not WHO",NA,NA,530
"562",NA,"mencho","becho",NA,"ETH",NA,NA,101.3511209,NA,"fuzzy need fix","in WHO but not shpfile","in shpfile but not WHO",NA,NA,476
"563",NA,"mencho","wenchi",NA,"ETH",NA,NA,101.3511209,NA,"fuzzy need fix","in WHO but not shpfile","in shpfile but not WHO",NA,NA,473
"564",NA,"mereka","mareka",NA,"ETH",NA,NA,88.60173862,NA,"fuzzy need fix","in WHO but not shpfile","in shpfile but not WHO",NA,NA,791
"565",NA,"mereka","mesela",NA,"ETH",NA,NA,88.60173862,NA,"fuzzy need fix","in WHO but not shpfile","in shpfile but not WHO",NA,NA,452
"566",NA,"mille","male",NA,"ETH",NA,NA,77.52321679,NA,"fuzzy need fix","in WHO but not shpfile","in shpfile but not WHO",NA,NA,205
"567",NA,"mille","mile",NA,"ETH",NA,NA,77.52321679,NA,"fuzzy need fix","in WHO but not shpfile","in shpfile but not WHO",NA,NA,385
"568",NA,"modjotown","mojotown",NA,"ETH",NA,NA,148.7088217,NA,"fuzzy need fix","in WHO but not shpfile","in shpfile but not WHO",NA,NA,673
"569",NA,"modjotown","sodotown",NA,"ETH",NA,NA,148.7088217,NA,"fuzzy need fix","in WHO but not shpfile","in shpfile but not WHO",NA,NA,130
"570",NA,"offa","alfa",NA,"ETH",NA,NA,99.59214517,NA,"fuzzy need fix","in WHO but not shpfile","in shpfile but not WHO",NA,NA,256
"571",NA,"offa","ofa",NA,"ETH",NA,NA,99.59214517,NA,"fuzzy need fix","in WHO but not shpfile","in shpfile but not WHO",NA,NA,134
"572",NA,"oyida","ayida",NA,"ETH",NA,NA,111.2063426,NA,"fuzzy need fix","in WHO but not shpfile","in shpfile but not WHO",NA,NA,206
"573",NA,"oyida","ayira",NA,"ETH",NA,NA,111.2063426,NA,"fuzzy need fix","in WHO but not shpfile","in shpfile but not WHO",NA,NA,433
"574",NA,"pawi","bati",NA,"ETH",NA,NA,64.03969607,NA,"fuzzy need fix","in WHO but not shpfile","in shpfile but not WHO",NA,NA,703
"575",NA,"pawi","gaji",NA,"ETH",NA,NA,64.03969607,NA,"fuzzy need fix","in WHO but not shpfile","in shpfile but not WHO",NA,NA,545
"576",NA,"raso","babo",NA,"ETH",NA,NA,95.46471105,NA,"fuzzy need fix","in WHO but not shpfile","in shpfile but not WHO",NA,NA,328
"577",NA,"raso","raaso",NA,"ETH",NA,NA,95.46471105,NA,"fuzzy need fix","in WHO but not shpfile","in shpfile but not WHO",NA,NA,65
"578",NA,"raso","sayo",NA,"ETH",NA,NA,95.46471105,NA,"fuzzy need fix","in WHO but not shpfile","in shpfile but not WHO",NA,NA,731
"579",NA,"raso","wado",NA,"ETH",NA,NA,95.46471105,NA,"fuzzy need fix","in WHO but not shpfile","in shpfile but not WHO",NA,NA,441
"580",NA,"raso","yalo",NA,"ETH",NA,NA,95.46471105,NA,"fuzzy need fix","in WHO but not shpfile","in shpfile but not WHO",NA,NA,388
"581",NA,"raytu","rayitu",NA,"ETH",NA,NA,115.0351863,NA,"fuzzy need fix","in WHO but not shpfile","in shpfile but not WHO",NA,NA,449
"582",NA,"raytu","yayu",NA,"ETH",NA,NA,115.0351863,NA,"fuzzy need fix","in WHO but not shpfile","in shpfile but not WHO",NA,NA,488
"583",NA,"sheko","chuko",NA,"ETH",NA,NA,88.12867664,NA,"fuzzy need fix","in WHO but not shpfile","in shpfile but not WHO",NA,NA,138
"584",NA,"sheko","sheka",NA,"ETH",NA,NA,88.12867664,NA,"fuzzy need fix","in WHO but not shpfile","in shpfile but not WHO",NA,NA,169
"585",NA,"sheko","shekosh",NA,"ETH",NA,NA,88.12867664,NA,"fuzzy need fix","in WHO but not shpfile","in shpfile but not WHO",NA,NA,60
"586",NA,"sinan","denan",NA,"ETH",NA,NA,99.94787858,NA,"fuzzy need fix","in WHO but not shpfile","in shpfile but not WHO",NA,NA,87
"587",NA,"sinan","senan",NA,"ETH",NA,NA,99.94787858,NA,"fuzzy need fix","in WHO but not shpfile","in shpfile but not WHO",NA,NA,722
"588",NA,"sofi","ofa",NA,"ETH",NA,NA,157.4138078,NA,"fuzzy need fix","in WHO but not shpfile","in shpfile but not WHO",NA,NA,134
"589",NA,"sofi","sora",NA,"ETH",NA,NA,157.4138078,NA,"fuzzy need fix","in WHO but not shpfile","in shpfile but not WHO",NA,NA,532
"590",NA,"tello","tulo",NA,"ETH",NA,NA,102.8802427,NA,"fuzzy need fix","in WHO but not shpfile","in shpfile but not WHO",NA,NA,112
"591",NA,"tello","tulo",NA,"ETH",NA,NA,102.8802427,NA,"fuzzy need fix","in WHO but not shpfile","in shpfile but not WHO",NA,NA,427
"592",NA,"tula","bule",NA,"ETH",NA,NA,85.67603429,NA,"fuzzy need fix","in WHO but not shpfile","in shpfile but not WHO",NA,NA,148
"593",NA,"tula","tulo",NA,"ETH",NA,NA,85.67603429,NA,"fuzzy need fix","in WHO but not shpfile","in shpfile but not WHO",NA,NA,112
"594",NA,"tula","tulo",NA,"ETH",NA,NA,85.67603429,NA,"fuzzy need fix","in WHO but not shpfile","in shpfile but not WHO",NA,NA,427
"595",NA,"tula","zala",NA,"ETH",NA,NA,85.67603429,NA,"fuzzy need fix","in WHO but not shpfile","in shpfile but not WHO",NA,NA,158
"596",NA,"tullo","tulo",NA,"ETH",NA,NA,78.7117456,NA,"fuzzy need fix","in WHO but not shpfile","in shpfile but not WHO",NA,NA,112
"597",NA,"tullo","tulo",NA,"ETH",NA,NA,78.7117456,NA,"fuzzy need fix","in WHO but not shpfile","in shpfile but not WHO",NA,NA,427
"598",NA,"wadara","adaar",NA,"ETH",NA,NA,98.54357654,NA,"fuzzy need fix","in WHO but not shpfile","in shpfile but not WHO",NA,NA,639
"599",NA,"wadara","wadera",NA,"ETH",NA,NA,98.54357654,NA,"fuzzy need fix","in WHO but not shpfile","in shpfile but not WHO",NA,NA,602
"600",NA,"wadara","wadla",NA,"ETH",NA,NA,98.54357654,NA,"fuzzy need fix","in WHO but not shpfile","in shpfile but not WHO",NA,NA,355
"601",NA,"wadila","adola",NA,"ETH",NA,NA,101.2628409,NA,"fuzzy need fix","in WHO but not shpfile","in shpfile but not WHO",NA,NA,678
"602",NA,"wadila","wadera",NA,"ETH",NA,NA,101.2628409,NA,"fuzzy need fix","in WHO but not shpfile","in shpfile but not WHO",NA,NA,602
"603",NA,"wadila","wadla",NA,"ETH",NA,NA,101.2628409,NA,"fuzzy need fix","in WHO but not shpfile","in shpfile but not WHO",NA,NA,355
"604",NA,"walmera","wadera",NA,"ETH",NA,NA,96.48979336,NA,"fuzzy need fix","in WHO but not shpfile","in shpfile but not WHO",NA,NA,602
"605",NA,"walmera","wolmera",NA,"ETH",NA,NA,96.48979336,NA,"fuzzy need fix","in WHO but not shpfile","in shpfile but not WHO",NA,NA,749
"606",NA,"wensho","wenchi",NA,"ETH",NA,NA,101.8948426,NA,"fuzzy need fix","in WHO but not shpfile","in shpfile but not WHO",NA,NA,473
"607",NA,"wensho","wonosho",NA,"ETH",NA,NA,101.8948426,NA,"fuzzy need fix","in WHO but not shpfile","in shpfile but not WHO",NA,NA,801
"608",NA,"wogera","wadera",NA,"ETH",NA,NA,97.93439337,NA,"fuzzy need fix","in WHO but not shpfile","in shpfile but not WHO",NA,NA,602
"609",NA,"wogera","wegera",NA,"ETH",NA,NA,97.93439337,NA,"fuzzy need fix","in WHO but not shpfile","in shpfile but not WHO",NA,NA,320
"610",NA,"wogera","wolmera",NA,"ETH",NA,NA,97.93439337,NA,"fuzzy need fix","in WHO but not shpfile","in shpfile but not WHO",NA,NA,749
"611",NA,"wombera","wemberma",NA,"ETH",NA,NA,54.14947162,NA,"fuzzy need fix","in WHO but not shpfile","in shpfile but not WHO",NA,NA,321
"612",NA,"wombera","wenbera",NA,"ETH",NA,NA,54.14947162,NA,"fuzzy need fix","in WHO but not shpfile","in shpfile but not WHO",NA,NA,232
"613",NA,"wombera","wolmera",NA,"ETH",NA,NA,54.14947162,NA,"fuzzy need fix","in WHO but not shpfile","in shpfile but not WHO",NA,NA,749
"614",NA,"yallo","yabelo",NA,"ETH",NA,NA,72.45400553,NA,"fuzzy need fix","in WHO but not shpfile","in shpfile but not WHO",NA,NA,798
"615",NA,"yallo","yalo",NA,"ETH",NA,NA,72.45400553,NA,"fuzzy need fix","in WHO but not shpfile","in shpfile but not WHO",NA,NA,388
"616",NA,"yayo","babo",NA,"ETH",NA,NA,88.83625583,NA,"fuzzy need fix","in WHO but not shpfile","in shpfile but not WHO",NA,NA,328
"617",NA,"yayo","sayo",NA,"ETH",NA,NA,88.83625583,NA,"fuzzy need fix","in WHO but not shpfile","in shpfile but not WHO",NA,NA,731
"618",NA,"yayo","wado",NA,"ETH",NA,NA,88.83625583,NA,"fuzzy need fix","in WHO but not shpfile","in shpfile but not WHO",NA,NA,441
"619",NA,"yayo","yalo",NA,"ETH",NA,NA,88.83625583,NA,"fuzzy need fix","in WHO but not shpfile","in shpfile but not WHO",NA,NA,388
"620",NA,"yayo","yayu",NA,"ETH",NA,NA,88.83625583,NA,"fuzzy need fix","in WHO but not shpfile","in shpfile but not WHO",NA,NA,488
"621",NA,"zalla","alfa",NA,"ETH",NA,NA,110.9841919,NA,"fuzzy need fix","in WHO but not shpfile","in shpfile but not WHO",NA,NA,256
"622",NA,"zalla","malga",NA,"ETH",NA,NA,110.9841919,NA,"fuzzy need fix","in WHO but not shpfile","in shpfile but not WHO",NA,NA,171
"623",NA,"zalla","sahla",NA,"ETH",NA,NA,110.9841919,NA,"fuzzy need fix","in WHO but not shpfile","in shpfile but not WHO",NA,NA,341
"624",NA,"zalla","wadla",NA,"ETH",NA,NA,110.9841919,NA,"fuzzy need fix","in WHO but not shpfile","in shpfile but not WHO",NA,NA,355
"625",NA,"zalla","zala",NA,"ETH",NA,NA,110.9841919,NA,"fuzzy need fix","in WHO but not shpfile","in shpfile but not WHO",NA,NA,158
"626",NA,"abeala","abala",NA,"ETH",NA,NA,78.50263526,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,384
"627",NA,"abeshge","abeshege",NA,"ETH",NA,NA,116.2202588,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,95
"628",NA,"abiyaditown","abiyiaditown",NA,"ETH",NA,NA,64.31984032,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,20
"629",NA,"adaaberga","addaberga",NA,"ETH",NA,NA,104.6605593,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,307
"630",NA,"adeare","adaar",NA,"ETH",NA,NA,70.67083573,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,639
"631",NA,"adiarkay","addiarekay",NA,"ETH",NA,NA,103.3574734,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,361
"632",NA,"adigrattown","adigirattown",NA,"ETH",NA,NA,130.2477466,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,10
"633",NA,"agaro","ababo",NA,"ETH",NA,NA,82.64426833,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,565
"634",NA,"akakikality","akakikalit",NA,"ETH",NA,NA,171.055928,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,661
"635",NA,"alaltu","aleltu",NA,"ETH",NA,NA,97.47875786,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,575
"636",NA,"alefa","alfa",NA,"ETH",NA,NA,97.63391673,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,256
"637",NA,"aletawondo","aletawendo",NA,"ETH",NA,NA,97.91941915,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,684
"638",NA,"aletawondotown","aletawendotown",NA,"ETH",NA,NA,90.15312725,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,178
"639",NA,"alichowiriro","alichoworiro",NA,"ETH",NA,NA,90.43968549,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,108
"640",NA,"ambassel","ambasel",NA,"ETH",NA,NA,87.29893525,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,257
"641",NA,"amibera","amibara",NA,"ETH",NA,NA,86.61862638,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,695
"642",NA,"aminga","amigna",NA,"ETH",NA,NA,91.73629148,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,501
"643",NA,"anfilloo","anfilo",NA,"ETH",NA,NA,98.18440208,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,616
"644",NA,"angolelatera","angolelanatera",NA,"ETH",NA,NA,77.2474852,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,724
"645",NA,"arbegona","arbegonna",NA,"ETH",NA,NA,102.29162,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,133
"646",NA,"aroressa","aroresa",NA,"ETH",NA,NA,100.763301,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,144
"647",NA,"asagirt","assagirt",NA,"ETH",NA,NA,55.96361061,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,268
"648",NA,"asellatown","aselatown",NA,"ETH",NA,NA,77.62744482,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,505
"649",NA,"asgedetsimbla","asgedetsimbila",NA,"ETH",NA,NA,101.5154252,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,5
"650",NA,"atsibiwenberta","atsbiwenberta",NA,"ETH",NA,NA,74.68363262,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,6
"651",NA,"babila","abala",NA,"ETH",NA,NA,110.6564639,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,384
"652",NA,"badano","bedeno",NA,"ETH",NA,NA,109.1262847,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,379
"653",NA,"badesatown","bedesatown",NA,"ETH",NA,NA,87.13033612,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,456
"654",NA,"basonawerana","basonaworena",NA,"ETH",NA,NA,84.08914763,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,723
"655",NA,"bedelezuria","badelezuria",NA,"ETH",NA,NA,87.54632841,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,705
"656",NA,"bekojitown","bokojitown",NA,"ETH",NA,NA,89.55125428,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,521
"657",NA,"berano","bedeno",NA,"ETH",NA,NA,94.27547316,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,379
"658",NA,"berek","bereh",NA,"ETH",NA,NA,87.84215596,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,782
"659",NA,"berhale","berahle",NA,"ETH",NA,NA,83.97600946,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,382
"660",NA,"birqod","birkot",NA,"ETH",NA,NA,57.8574895,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,809
"661",NA,"bodjichokorsa","bojichekorsa",NA,"ETH",NA,NA,88.78782147,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,485
"662",NA,"bodjidirmaji","bojidirmeji",NA,"ETH",NA,NA,75.05369718,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,604
"663",NA,"bokh","boh",NA,"ETH",NA,NA,31.96688499,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,56
"664",NA,"bolossosore","bolososore",NA,"ETH",NA,NA,94.32704131,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,689
"665",NA,"bonayaboshe","boneyaboshe",NA,"ETH",NA,NA,88.00249951,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,554
"666",NA,"borena","borecha",NA,"ETH",NA,NA,88.16791082,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,544
"667",NA,"burietown","buretown",NA,"ETH",NA,NA,121.8346113,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,264
"668",NA,"chagnitown","chaginitown",NA,"ETH",NA,NA,88.50258704,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,669
"669",NA,"chalia","cheliya",NA,"ETH",NA,NA,117.7004906,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,667
"670",NA,"chawaka","chwaka",NA,"ETH",NA,NA,122.846268,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,622
"671",NA,"chenaksan","chinaksen",NA,"ETH",NA,NA,68.85358184,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,808
"672",NA,"chirie","chire",NA,"ETH",NA,NA,99.36377028,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,140
"673",NA,"dagahabur","degehabur",NA,"ETH",NA,NA,106.8129302,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,812
"674",NA,"dallesadi","dalesadi",NA,"ETH",NA,NA,95.50927511,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,541
"675",NA,"dallewabara","dalewabera",NA,"ETH",NA,NA,80.00227687,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,540
"676",NA,"dalole","dalul",NA,"ETH",NA,NA,88.65822505,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,380
"677",NA,"damotpulussa","damotpulasa",NA,"ETH",NA,NA,98.89991866,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,167
"678",NA,"damotwoyde","damotweydie",NA,"ETH",NA,NA,98.68603417,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,194
"679",NA,"dandi","dendi",NA,"ETH",NA,NA,81.29262206,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,434
"680",NA,"danglatown","dangilatown",NA,"ETH",NA,NA,65.50071974,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,229
"681",NA,"dangur","dangura",NA,"ETH",NA,NA,115.9242729,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,239
"682",NA,"darolabu","darolebu",NA,"ETH",NA,NA,92.69374243,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,635
"683",NA,"daror","harar",NA,"ETH",NA,NA,64.25586705,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,49
"684",NA,"daweserara","daweserer",NA,"ETH",NA,NA,90.9702514,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,64
"685",NA,"debarktown","debarqtown",NA,"ETH",NA,NA,102.8056596,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,260
"686",NA,"debaytilatgin","debaytelatgen",NA,"ETH",NA,NA,93.50484724,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,261
"687",NA,"debrebirhantown","debrebrehantown",NA,"ETH",NA,NA,53.66477402,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,730
"688",NA,"debremarkostown","deberemarkostown",NA,"ETH",NA,NA,65.19354675,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,803
"689",NA,"deguatembien","deguatemben",NA,"ETH",NA,NA,86.76537053,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,7
"690",NA,"demboya","gembora",NA,"ETH",NA,NA,97.88966161,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,212
"691",NA,"derashe","dereashe",NA,"ETH",NA,NA,100.6433422,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,644
"692",NA,"dessietown","desetown",NA,"ETH",NA,NA,81.67640758,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,283
"693",NA,"deweharewa","dewaharewa",NA,"ETH",NA,NA,135.3732585,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,367
"694",NA,"dhaas","dehas",NA,"ETH",NA,NA,127.9954057,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,613
"695",NA,"dhuhun","dihun",NA,"ETH",NA,NA,98.81190873,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,51
"696",NA,"dibate","dibat",NA,"ETH",NA,NA,100.603527,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,242
"697",NA,"didessa","dedesa",NA,"ETH",NA,NA,77.94055038,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,496
"698",NA,"digelunatijo","degelunatijo",NA,"ETH",NA,NA,97.25098873,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,510
"699",NA,"dillatown","dilatown",NA,"ETH",NA,NA,44.59131734,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,735
"700",NA,"dillazuria","dilazuria",NA,"ETH",NA,NA,90.66768906,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,187
